WP_002764162.1	lcl|NZ_JADDUX010000001.1_cds_WP_002725873.1_870	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.726	241	327
WP_004279997.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUX010000032.1_cds_WP_032856387.1_1758	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUX010000001.1_cds_WP_002742128.1_779	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733661.1_799	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUX010000017.1_cds_WP_002731944.1_618	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUX010000009.1_cds_WP_002726501.1_3363	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733618.1_772	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740722.1_826	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740726.1_822	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUX010000015.1_cds_WP_002730849.1_475	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740722.1_826	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740726.1_822	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUX010000015.1_cds_WP_002730849.1_475	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738760.1_2128	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUX010000021.1_cds_WP_002723863.1_1034	29.091	110	230
WP_004280623.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733600.1_808	28.814	118	230
WP_004280359.1	lcl|NZ_JADDUX010000007.1_cds_WP_004278354.1_3118	28.550	655	599
WP_004280004.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	30.914	372	387
WP_004280004.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	33.898	236	387
WP_004280004.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	36.408	206	387
WP_004280004.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	32.420	219	387
WP_004280004.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	31.095	283	387
WP_004280004.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	31.939	263	387
WP_004280004.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	28.483	323	387
WP_004280004.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	25.137	366	387
WP_004280066.1	lcl|NZ_JADDUX010000007.1_cds_WP_004278354.1_3118	40.902	599	583
WP_004280553.1	lcl|NZ_JADDUX010000045.1_cds_WP_002740796.1_2300	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740235.1_812	19.444	216	572
WP_004280553.1	lcl|NZ_JADDUX010000045.1_cds_WP_002740796.1_2300	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740235.1_812	19.444	216	572
WP_004280727.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	36.296	270	417
WP_004280727.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	33.793	290	417
WP_004280727.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	28.367	349	417
WP_004280727.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	34.252	254	417
WP_004280727.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	31.439	264	417
WP_004280727.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	29.461	241	417
WP_004280727.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	28.452	239	417
WP_004280727.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	25.103	243	417
WP_237578347.1	lcl|NZ_JADDUX010000007.1_cds_WP_004278354.1_3118	30.255	628	611
WP_237578348.1	lcl|NZ_JADDUX010000025.1_cds_WP_002724246.1_1264	34.234	111	207
WP_004280422.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738760.1_2128	28.571	245	242
WP_004280656.1	lcl|NZ_JADDUX010000024.1_cds_WP_002739054.1_1196	33.466	251	255
WP_004280656.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733582.1_806	27.059	255	255
WP_004280656.1	lcl|NZ_JADDUX010000022.1_cds_WP_002728745.1_1082	27.451	255	255
WP_004280656.1	lcl|NZ_JADDUX010000050.1_cds_WP_002722237.1_2571	28.685	251	255
WP_004280656.1	lcl|NZ_JADDUX010000003.1_cds_WP_002735533.1_2044	27.839	273	255
WP_004280656.1	lcl|NZ_JADDUX010000013.1_cds_WP_002722691.1_348	27.203	261	255
WP_004280656.1	lcl|NZ_JADDUX010000056.1_cds_WP_002728460.1_2680	24.907	269	255
WP_004280656.1	lcl|NZ_JADDUX010000030.1_cds_WP_002741131.1_1702	27.174	184	255
WP_004280656.1	lcl|NZ_JADDUX010000012.1_cds_WP_002728891.1_238	25.907	193	255
WP_004280656.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	27.461	193	255
WP_004280656.1	lcl|NZ_JADDUX010000012.1_cds_WP_032853204.1_243	24.390	164	255
WP_004280656.1	lcl|NZ_JADDUX010000029.1_cds_WP_002739544.1_1465	24.242	198	255
WP_004280656.1	lcl|NZ_JADDUX010000014.1_cds_WP_002727447.1_399	25.389	193	255
WP_004280656.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	36.232	69	255
WP_004280656.1	lcl|NZ_JADDUX010000005.1_cds_WP_002741431.1_2783	25.381	197	255
WP_004280493.1	lcl|NZ_JADDUX010000052.1_cds_WP_002740185.1_2610	29.384	211	314
WP_004280665.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740722.1_826	37.868	272	282
WP_004280665.1	lcl|NZ_JADDUX010000015.1_cds_WP_002730849.1_475	38.628	277	282
WP_004280665.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740726.1_822	33.333	291	282
WP_004280909.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	38.750	400	401
WP_004280909.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	31.452	372	401
WP_004280909.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	29.367	395	401
WP_004280909.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	30.000	360	401
WP_004280909.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	29.189	370	401
WP_004280909.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	29.231	390	401
WP_004280909.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	28.134	359	401
WP_004280909.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	26.302	384	401
WP_004280488.1	lcl|NZ_JADDUX010000061.1_cds_WP_002742222.1_2898	32.508	323	568
WP_004280488.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740724.1_844	32.857	210	568
WP_004280488.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00320_833	31.132	212	568
WP_004280488.1	lcl|NZ_JADDUX010000002.1_cds_WP_002723347.1_1506	31.100	209	568
WP_004280488.1	lcl|NZ_JADDUX010000030.1_cds_WP_002741286.1_1670	31.489	235	568
WP_004280488.1	lcl|NZ_JADDUX010000004.1_cds_WP_002734207.1_2484	32.161	199	568
WP_004280488.1	lcl|NZ_JADDUX010000019.1_cds_WP_002733736.1_741	31.313	198	568
WP_004280488.1	lcl|NZ_JADDUX010000009.1_cds_WP_002726143.1_3382	29.767	215	568
WP_004280488.1	lcl|NZ_JADDUX010000013.1_cds_WP_002739451.1_306	30.964	197	568
WP_004280488.1	lcl|NZ_JADDUX010000028.1_cds_WP_002729296.1_1409	28.713	202	568
WP_004280488.1	lcl|NZ_JADDUX010000051.1_cds_WP_002738485.1_2588	30.579	242	568
