WP_002764162.1	lcl|NZ_AOGW02000010.1_cds_WP_039937667.1_1353	62.162	74	106
WP_004279997.1	lcl|NZ_AOGW02000010.1_cds_WP_002973984.1_1356	81.470	313	327
WP_004279997.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	27.707	314	327
WP_004279997.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	23.824	319	327
WP_004279997.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	22.745	255	327
WP_004279997.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	20.833	192	327
WP_004279997.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	24.062	320	327
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002973621.1_1399	33.071	127	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002974543.1_1690	25.714	245	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002974397.1_1397	32.323	99	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002973918.1_1402	33.333	96	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002973632.1_1400	32.990	97	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002974131.1_1388	32.609	92	220
WP_004280807.1	lcl|NZ_AOGW02000009.1_cds_WP_002973289.1_2419	26.596	94	220
WP_004280807.1	lcl|NZ_AOGW02000009.1_cds_WP_039937548.1_2496	30.275	109	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_002973773.1_1406	28.986	138	220
WP_004280807.1	lcl|NZ_AOGW02000010.1_cds_WP_039937781.1_1771	31.481	108	220
WP_004280570.1	lcl|NZ_AOGW02000010.1_cds_WP_002974117.1_1362	30.966	352	354
WP_004280570.1	lcl|NZ_AOGW02000016.1_cds_WP_002975074.1_638	34.967	306	354
WP_004280570.1	lcl|NZ_AOGW02000010.1_cds_WP_002974117.1_1362	30.966	352	354
WP_004280570.1	lcl|NZ_AOGW02000016.1_cds_WP_002975074.1_638	34.967	306	354
WP_004280623.1	lcl|NZ_AOGW02000006.1_cds_WP_002972831.1_2989	32.558	215	230
WP_004280623.1	lcl|NZ_AOGW02000006.1_cds_WP_002972394.1_2974	26.496	117	230
WP_004280359.1	lcl|NZ_AOGW02000010.1_cds_WP_002973828.1_1367	29.122	649	599
WP_004280004.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	28.941	387	387
WP_004280004.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	27.824	363	387
WP_004280004.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	30.568	229	387
WP_004280004.1	lcl|NZ_AOGW02000002.1_cds_WP_002971616.1_3568	22.792	351	387
WP_004280066.1	lcl|NZ_AOGW02000010.1_cds_WP_002973828.1_1367	40.878	592	583
WP_004280553.1	lcl|NZ_AOGW02000010.1_cds_WP_002974473.1_1640	25.843	267	572
WP_004280553.1	lcl|NZ_AOGW02000006.1_cds_WP_002972831.1_2989	30.303	264	572
WP_004280553.1	lcl|NZ_AOGW02000010.1_cds_WP_002974473.1_1640	25.843	267	572
WP_004280553.1	lcl|NZ_AOGW02000006.1_cds_WP_002972831.1_2989	30.303	264	572
WP_004280727.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	31.939	263	417
WP_004280727.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	28.399	331	417
WP_004280727.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	27.492	331	417
WP_004280727.1	lcl|NZ_AOGW02000008.1_cds_WP_002973075.1_2587	30.556	216	417
WP_004280727.1	lcl|NZ_AOGW02000002.1_cds_WP_002971616.1_3568	24.535	269	417
WP_237578347.1	lcl|NZ_AOGW02000010.1_cds_WP_002973828.1_1367	29.276	649	611
WP_237578348.1	lcl|NZ_AOGW02000010.1_cds_WP_002974266.1_1855	30.435	115	207
WP_237578348.1	lcl|NZ_AOGW02000009.1_cds_WP_002973281.1_2394	28.440	109	207
WP_004280422.1	lcl|NZ_AOGW02000006.1_cds_WP_002972831.1_2989	30.000	240	242
WP_004280656.1	lcl|NZ_AOGW02000006.1_cds_WP_002972739.1_3148	30.159	252	255
WP_004280656.1	lcl|NZ_AOGW02000015.1_cds_WP_002974939.1_864	29.150	247	255
WP_004280656.1	lcl|NZ_AOGW02000023.1_cds_WP_002975732.1_52	29.804	255	255
WP_004280656.1	lcl|NZ_AOGW02000011.1_cds_WP_002974630.1_1050	28.682	258	255
WP_004280656.1	lcl|NZ_AOGW02000010.1_cds_WP_002974452.1_1848	29.688	256	255
WP_004280656.1	lcl|NZ_AOGW02000006.1_cds_WP_002972927.1_3116	26.007	273	255
WP_004280656.1	lcl|NZ_AOGW02000002.1_cds_WP_039936862.1_3639	28.495	186	255
WP_004280656.1	lcl|NZ_AOGW02000010.1_cds_WP_002974534.1_1414	25.556	270	255
WP_004280656.1	lcl|NZ_AOGW02000006.1_cds_WP_002972521.1_3051	25.191	262	255
WP_004280656.1	lcl|NZ_AOGW02000016.1_cds_WP_002975013.1_756	29.500	200	255
WP_004280656.1	lcl|NZ_AOGW02000010.1_cds_WP_002973749.1_1493	25.000	268	255
WP_004280656.1	lcl|NZ_AOGW02000002.1_cds_WP_002971724.1_3577	25.197	254	255
WP_004280656.1	lcl|NZ_AOGW02000009.1_cds_WP_002973543.1_2429	25.907	193	255
WP_004280656.1	lcl|NZ_AOGW02000011.1_cds_WP_002974610.1_1144	23.333	210	255
WP_004280656.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	36.232	69	255
WP_004280493.1	lcl|NZ_AOGW02000006.1_cds_WP_002972246.1_3297	31.056	322	314
WP_004280493.1	lcl|NZ_AOGW02000009.1_cds_WP_002973205.1_2424	26.667	300	314
WP_004280493.1	lcl|NZ_AOGW02000018.1_cds_WP_002975378.1_390	31.019	216	314
WP_004280665.1	lcl|NZ_AOGW02000010.1_cds_WP_002974117.1_1362	33.904	292	282
WP_004280665.1	lcl|NZ_AOGW02000016.1_cds_WP_002975074.1_638	34.944	269	282
WP_004280045.1	lcl|NZ_AOGW02000010.1_cds_WP_002973752.1_1360	28.125	128	321
WP_004280909.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	37.656	401	401
WP_004280909.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	33.419	389	401
WP_004280909.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	31.183	372	401
WP_004280909.1	lcl|NZ_AOGW02000002.1_cds_WP_002971616.1_3568	26.463	393	401
WP_004280909.1	lcl|NZ_AOGW02000008.1_cds_WP_002973075.1_2587	27.374	358	401
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972628.1_3107	34.722	216	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_039938205.1_664	33.212	274	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972211.1_2826	24.600	500	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972840.1_3171	33.778	225	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972649.1_2824	31.532	222	568
WP_004280488.1	lcl|NZ_AOGW02000018.1_cds_WP_002975401.1_565	31.944	216	568
WP_004280488.1	lcl|NZ_AOGW02000015.1_cds_WP_002974901.1_843	32.212	208	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_039937015.1_2913	31.925	213	568
WP_004280488.1	lcl|NZ_AOGW02000004.1_cds_WP_002972019.1_3472	32.020	203	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974681.1_1055	29.353	201	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972930.1_3037	29.121	182	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_039937924.1_1741	30.208	192	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_198008582.1_1124	27.451	204	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973947.1_1527	28.723	188	568
WP_004280488.1	lcl|NZ_AOGW02000015.1_cds_WP_002974941.1_851	26.667	195	568
WP_004280488.1	lcl|NZ_AOGW02000013.1_cds_WP_002974848.1_968	30.102	196	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974235.1_2143	28.426	197	568
WP_004280488.1	lcl|NZ_AOGW02000009.1_cds_WP_002973370.1_2474	25.604	207	568
WP_004280488.1	lcl|NZ_AOGW02000018.1_cds_WP_002975265.1_415	28.718	195	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	27.811	169	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	28.780	205	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972383.1_2849	27.320	194	568
WP_004280488.1	lcl|NZ_AOGW02000013.1_cds_WP_002974827.1_939	28.662	157	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973757.1_1898	31.214	173	568
WP_004280488.1	lcl|NZ_AOGW02000002.1_cds_WP_002971884.1_3751	29.375	160	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	31.220	205	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	24.479	192	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972865.1_2807	28.070	171	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973657.1_1490	26.829	205	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972790.1_2968	27.094	203	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974410.1_1464	27.723	202	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	27.700	213	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	27.917	240	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002975019.1_752	26.852	216	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974263.1_1768	29.101	189	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974428.1_1379	24.865	185	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972696.1_2905	24.797	246	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972696.1_2905	24.554	224	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974321.1_1466	25.444	169	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973820.1_2040	28.736	174	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972406.1_2850	26.768	198	568
WP_004280488.1	lcl|NZ_AOGW02000008.1_cds_WP_002973084.1_2698	25.568	176	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_039937714.1_1554	31.707	82	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972628.1_3107	34.722	216	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_039938205.1_664	33.212	274	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972211.1_2826	24.600	500	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972840.1_3171	33.778	225	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972649.1_2824	31.532	222	568
WP_004280488.1	lcl|NZ_AOGW02000018.1_cds_WP_002975401.1_565	31.944	216	568
WP_004280488.1	lcl|NZ_AOGW02000015.1_cds_WP_002974901.1_843	32.212	208	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_039937015.1_2913	31.925	213	568
WP_004280488.1	lcl|NZ_AOGW02000004.1_cds_WP_002972019.1_3472	32.020	203	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974681.1_1055	29.353	201	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972930.1_3037	29.121	182	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_039937924.1_1741	30.208	192	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_198008582.1_1124	27.451	204	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973947.1_1527	28.723	188	568
WP_004280488.1	lcl|NZ_AOGW02000015.1_cds_WP_002974941.1_851	26.667	195	568
WP_004280488.1	lcl|NZ_AOGW02000013.1_cds_WP_002974848.1_968	30.102	196	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974235.1_2143	28.426	197	568
WP_004280488.1	lcl|NZ_AOGW02000009.1_cds_WP_002973370.1_2474	25.604	207	568
WP_004280488.1	lcl|NZ_AOGW02000018.1_cds_WP_002975265.1_415	28.718	195	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	27.811	169	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	28.780	205	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972383.1_2849	27.320	194	568
WP_004280488.1	lcl|NZ_AOGW02000013.1_cds_WP_002974827.1_939	28.662	157	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973757.1_1898	31.214	173	568
WP_004280488.1	lcl|NZ_AOGW02000002.1_cds_WP_002971884.1_3751	29.375	160	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	31.220	205	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	24.479	192	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972865.1_2807	28.070	171	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002973657.1_1490	26.829	205	568
WP_004280488.1	lcl|NZ_AOGW02000006.1_cds_WP_002972790.1_2968	27.094	203	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974410.1_1464	27.723	202	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	27.700	213	568
WP_004280488.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	27.917	240	568
WP_004280488.1	lcl|NZ_AOGW02000016.1_cds_WP_002975019.1_752	26.852	216	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974263.1_1768	29.101	189	568
WP_004280488.1	lcl|NZ_AOGW02000010.1_cds_WP_002974428.1_1379	24.865	185	568
