WP_002764162.1	lcl|NZ_JQRE01000057.1_cds_WP_004421256.1_753	92.683	82	106
WP_004279997.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	90.645	310	327
WP_004279997.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	23.221	267	327
WP_004279997.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	27.778	252	327
WP_004279997.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	23.853	327	327
WP_004279997.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	23.611	288	327
WP_004279997.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	24.880	209	327
WP_004280807.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	28.440	218	220
WP_004280807.1	lcl|NZ_JQRE01000208.1_cds_WP_004436318.1_2287	26.009	223	220
WP_004280807.1	lcl|NZ_JQRE01000011.1_cds_WP_004419365.1_114	31.731	104	220
WP_004280807.1	lcl|NZ_JQRE01000270.1_cds_WP_004420956.1_2693	29.670	91	220
WP_004280807.1	lcl|NZ_JQRE01000052.1_cds_WP_004421411.1_728	24.432	176	220
WP_004280807.1	lcl|NZ_JQRE01000484.1_cds_WP_004426312.1_3616	24.155	207	220
WP_004280570.1	lcl|NZ_JQRE01000057.1_cds_WP_004434629.1_796	36.228	334	354
WP_004280570.1	lcl|NZ_JQRE01000227.1_cds_WP_061245442.1_2456	33.569	283	354
WP_004280570.1	lcl|NZ_JQRE01000057.1_cds_WP_004434629.1_796	36.228	334	354
WP_004280570.1	lcl|NZ_JQRE01000227.1_cds_WP_061245442.1_2456	33.569	283	354
WP_004280623.1	lcl|NZ_JQRE01000057.1_cds_WP_004434756.1_791	37.952	166	230
WP_004280623.1	lcl|NZ_JQRE01000048.1_cds_WP_061244351.1_668	27.404	208	230
WP_004280623.1	lcl|NZ_JQRE01000529.1_cds_WP_036034026.1_3706	30.000	110	230
WP_004280004.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	36.863	255	387
WP_004280004.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	32.075	371	387
WP_004280004.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	27.198	364	387
WP_004280004.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	30.035	283	387
WP_004280004.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	28.727	275	387
WP_004280004.1	lcl|NZ_JQRE01000115.1_cds_WP_036034116.1_1441	25.341	367	387
WP_004280553.1	lcl|NZ_JQRE01000057.1_cds_WP_004434756.1_791	33.058	242	572
WP_004280553.1	lcl|NZ_JQRE01000048.1_cds_WP_061244351.1_668	31.638	177	572
WP_004280553.1	lcl|NZ_JQRE01000264.1_cds_WP_053522688.1_2660	23.164	177	572
WP_004280553.1	lcl|NZ_JQRE01000057.1_cds_WP_004434756.1_791	33.058	242	572
WP_004280553.1	lcl|NZ_JQRE01000048.1_cds_WP_061244351.1_668	31.638	177	572
WP_004280553.1	lcl|NZ_JQRE01000264.1_cds_WP_053522688.1_2660	23.164	177	572
WP_004280727.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	34.252	254	417
WP_004280727.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	27.829	327	417
WP_004280727.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	28.933	356	417
WP_004280727.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	36.916	214	417
WP_004280727.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	25.131	382	417
WP_004280727.1	lcl|NZ_JQRE01000115.1_cds_WP_036034116.1_1441	25.514	243	417
WP_004280422.1	lcl|NZ_JQRE01000057.1_cds_WP_004434756.1_791	33.471	242	242
WP_004280422.1	lcl|NZ_JQRE01000048.1_cds_WP_061244351.1_668	26.829	246	242
WP_004280656.1	lcl|NZ_JQRE01000064.1_cds_WP_002152553.1_901	32.669	251	255
WP_004280656.1	lcl|NZ_JQRE01000031.1_cds_WP_061244273.1_429	28.846	260	255
WP_004280656.1	lcl|NZ_JQRE01000034.1_cds_WP_002179721.1_468	27.451	255	255
WP_004280656.1	lcl|NZ_JQRE01000408.1_cds_WP_004440656.1_3386	28.302	265	255
WP_004280656.1	lcl|NZ_JQRE01000056.1_cds_WP_004423431.1_742	26.820	261	255
WP_004280656.1	lcl|NZ_JQRE01000234.1_cds_WP_002150936.1_2491	26.038	265	255
WP_004280656.1	lcl|NZ_JQRE01000180.1_cds_WP_004437014.1_1986	24.164	269	255
WP_004280656.1	lcl|NZ_JQRE01000031.1_cds_WP_004450657.1_433	25.591	254	255
WP_004280656.1	lcl|NZ_JQRE01000019.1_cds_WP_004451517.1_297	26.087	184	255
WP_004280656.1	lcl|NZ_JQRE01000341.1_cds_WP_053522954.1_3097	25.500	200	255
WP_004280656.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	27.979	193	255
WP_004280656.1	lcl|NZ_JQRE01000141.1_cds_WP_004436084.1_1606	27.320	194	255
WP_004280656.1	lcl|NZ_JQRE01000039.1_cds_WP_082292381.1_509	25.610	164	255
WP_004280656.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	36.486	74	255
WP_004280656.1	lcl|NZ_JQRE01000128.1_cds_WP_002155166.1_1557	25.389	193	255
WP_004280493.1	lcl|NZ_JQRE01000051.1_cds_WP_061244377.1_694	27.879	330	314
WP_004280493.1	lcl|NZ_JQRE01000017.1_cds_WP_061244201.1_225	27.488	211	314
WP_004280493.1	lcl|NZ_JQRE01000057.1_cds_WP_004434686.1_790	25.824	182	314
WP_004280665.1	lcl|NZ_JQRE01000227.1_cds_WP_061245442.1_2456	39.350	277	282
WP_004280665.1	lcl|NZ_JQRE01000057.1_cds_WP_004434629.1_796	36.331	278	282
WP_004280909.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	38.653	401	401
WP_004280909.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	32.361	377	401
WP_004280909.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	31.830	377	401
WP_004280909.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	28.493	365	401
WP_004280909.1	lcl|NZ_JQRE01000115.1_cds_WP_036034116.1_1441	26.302	384	401
WP_004280909.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	27.520	367	401
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_082287632.1_474	30.435	368	568
WP_004280488.1	lcl|NZ_JQRE01000057.1_cds_WP_004434874.1_786	32.110	218	568
WP_004280488.1	lcl|NZ_JQRE01000346.1_cds_WP_002155352.1_3115	31.754	211	568
WP_004280488.1	lcl|NZ_JQRE01000125.1_cds_WP_004420004.1_1525	30.638	235	568
WP_004280488.1	lcl|NZ_JQRE01000305.1_cds_WP_061245679.1_2902	32.836	201	568
WP_004280488.1	lcl|NZ_JQRE01000204.1_cds_WP_002149659.1_2256	30.208	192	568
WP_004280488.1	lcl|NZ_JQRE01000448.1_cds_WP_004436116.1_3524	30.457	197	568
WP_004280488.1	lcl|NZ_JQRE01000085.1_cds_WP_016560303.1_1127	30.570	193	568
WP_004280488.1	lcl|NZ_JQRE01000099.1_cds_WP_004455915.1_1253	30.769	195	568
WP_004280488.1	lcl|NZ_JQRE01000066.1_cds_WP_036063094.1_922	32.979	188	568
WP_004280488.1	lcl|NZ_JQRE01000107.1_cds_WP_061244762.1_1351	32.692	156	568
WP_004280488.1	lcl|NZ_JQRE01000124.1_cds_WP_004421997.1_1517	30.622	209	568
WP_004280488.1	lcl|NZ_JQRE01000068.1_cds_WP_061244534.1_951	29.570	186	568
WP_004280488.1	lcl|NZ_JQRE01000334.1_cds_WP_061245727.1_3060	30.698	215	568
WP_004280488.1	lcl|NZ_JQRE01000334.1_cds_WP_061245727.1_3060	26.291	213	568
WP_004280488.1	lcl|NZ_JQRE01000045.1_cds_WP_004455452.1_617	29.444	180	568
WP_004280488.1	lcl|NZ_JQRE01000149.1_cds_WP_004423835.1_1707	28.108	185	568
WP_004280488.1	lcl|NZ_JQRE01000472.1_cds_WP_004441674.1_3584	27.835	194	568
WP_004280488.1	lcl|NZ_JQRE01000472.1_cds_WP_004441674.1_3584	25.668	187	568
WP_004280488.1	lcl|NZ_JQRE01000056.1_cds_WP_061244413.1_750	31.098	164	568
WP_004280488.1	lcl|NZ_JQRE01000045.1_cds_WP_002151432.1_618	28.378	222	568
WP_004280488.1	lcl|NZ_JQRE01000020.1_cds_WP_061244234.1_327	30.102	196	568
WP_004280488.1	lcl|NZ_JQRE01000137.1_cds_WP_016559988.1_1588	26.943	193	568
WP_004280488.1	lcl|NZ_JQRE01000190.1_cds_WP_004423306.1_2154	27.136	199	568
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_002153389.1_479	25.701	214	568
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_002153389.1_479	25.455	220	568
WP_004280488.1	lcl|NZ_JQRE01000199.1_cds_WP_002148954.1_2213	25.616	203	568
WP_004280488.1	lcl|NZ_JQRE01000029.1_cds_WP_004421778.1_413	26.061	165	568
WP_004280488.1	lcl|NZ_JQRE01000244.1_cds_WP_155717776.1_2548	25.333	225	568
WP_004280488.1	lcl|NZ_JQRE01000183.1_cds_WP_004419534.1_2076	27.536	207	568
WP_004280488.1	lcl|NZ_JQRE01000244.1_cds_WP_061245512.1_2545	25.118	211	568
WP_004280488.1	lcl|NZ_JQRE01000135.1_cds_WP_061244943.1_1580	24.378	201	568
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_082287632.1_474	30.435	368	568
WP_004280488.1	lcl|NZ_JQRE01000057.1_cds_WP_004434874.1_786	32.110	218	568
WP_004280488.1	lcl|NZ_JQRE01000346.1_cds_WP_002155352.1_3115	31.754	211	568
WP_004280488.1	lcl|NZ_JQRE01000125.1_cds_WP_004420004.1_1525	30.638	235	568
WP_004280488.1	lcl|NZ_JQRE01000305.1_cds_WP_061245679.1_2902	32.836	201	568
WP_004280488.1	lcl|NZ_JQRE01000204.1_cds_WP_002149659.1_2256	30.208	192	568
WP_004280488.1	lcl|NZ_JQRE01000448.1_cds_WP_004436116.1_3524	30.457	197	568
WP_004280488.1	lcl|NZ_JQRE01000085.1_cds_WP_016560303.1_1127	30.570	193	568
WP_004280488.1	lcl|NZ_JQRE01000099.1_cds_WP_004455915.1_1253	30.769	195	568
WP_004280488.1	lcl|NZ_JQRE01000066.1_cds_WP_036063094.1_922	32.979	188	568
WP_004280488.1	lcl|NZ_JQRE01000107.1_cds_WP_061244762.1_1351	32.692	156	568
WP_004280488.1	lcl|NZ_JQRE01000124.1_cds_WP_004421997.1_1517	30.622	209	568
WP_004280488.1	lcl|NZ_JQRE01000068.1_cds_WP_061244534.1_951	29.570	186	568
WP_004280488.1	lcl|NZ_JQRE01000334.1_cds_WP_061245727.1_3060	30.698	215	568
WP_004280488.1	lcl|NZ_JQRE01000334.1_cds_WP_061245727.1_3060	26.291	213	568
WP_004280488.1	lcl|NZ_JQRE01000045.1_cds_WP_004455452.1_617	29.444	180	568
WP_004280488.1	lcl|NZ_JQRE01000149.1_cds_WP_004423835.1_1707	28.108	185	568
WP_004280488.1	lcl|NZ_JQRE01000472.1_cds_WP_004441674.1_3584	27.835	194	568
WP_004280488.1	lcl|NZ_JQRE01000472.1_cds_WP_004441674.1_3584	25.668	187	568
WP_004280488.1	lcl|NZ_JQRE01000056.1_cds_WP_061244413.1_750	31.098	164	568
WP_004280488.1	lcl|NZ_JQRE01000045.1_cds_WP_002151432.1_618	28.378	222	568
WP_004280488.1	lcl|NZ_JQRE01000020.1_cds_WP_061244234.1_327	30.102	196	568
WP_004280488.1	lcl|NZ_JQRE01000137.1_cds_WP_016559988.1_1588	26.943	193	568
WP_004280488.1	lcl|NZ_JQRE01000190.1_cds_WP_004423306.1_2154	27.136	199	568
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_002153389.1_479	25.701	214	568
WP_004280488.1	lcl|NZ_JQRE01000035.1_cds_WP_002153389.1_479	25.455	220	568
WP_004280488.1	lcl|NZ_JQRE01000199.1_cds_WP_002148954.1_2213	25.616	203	568
WP_004280488.1	lcl|NZ_JQRE01000029.1_cds_WP_004421778.1_413	26.061	165	568
WP_004280488.1	lcl|NZ_JQRE01000244.1_cds_WP_155717776.1_2548	25.333	225	568
WP_004280488.1	lcl|NZ_JQRE01000183.1_cds_WP_004419534.1_2076	27.536	207	568
WP_004280488.1	lcl|NZ_JQRE01000244.1_cds_WP_061245512.1_2545	25.118	211	568
WP_004280488.1	lcl|NZ_JQRE01000135.1_cds_WP_061244943.1_1580	24.378	201	568
WP_004280060.1	lcl|NZ_JQRE01000031.1_cds_WP_004493779.1_430	49.160	238	280
WP_004280060.1	lcl|NZ_JQRE01000188.1_cds_WP_061245259.1_2135	35.950	242	280
WP_004280060.1	lcl|NZ_JQRE01000101.1_cds_WP_004426014.1_1284	33.898	59	280
WP_004280836.1	lcl|NZ_JQRE01000199.1_cds_WP_004424034.1_2212	36.508	126	211
WP_004280836.1	lcl|NZ_JQRE01000057.1_cds_WP_004421442.1_756	34.463	177	211
WP_004280627.1	lcl|NZ_JQRE01000031.1_cds_WP_004421329.1_428	38.043	184	251
WP_004280443.1	lcl|NZ_JQRE01000529.1_cds_WP_036034026.1_3706	37.097	248	251
WP_004280443.1	lcl|NZ_JQRE01000031.1_cds_WP_053522409.1_434	35.573	253	251
WP_004280443.1	lcl|NZ_JQRE01000057.1_cds_WP_004434756.1_791	29.091	220	251
WP_004280361.1	lcl|NZ_JQRE01000019.1_cds_WP_004435892.1_301	31.336	217	254
WP_004280361.1	lcl|NZ_JQRE01000106.1_cds_WP_004420082.1_1339	30.899	178	254
WP_004280361.1	lcl|NZ_JQRE01000057.1_cds_WP_004434437.1_798	26.554	177	254
WP_004280361.1	lcl|NZ_JQRE01000180.1_cds_WP_061245191.1_1978	32.031	128	254
WP_002749093.1	lcl|NZ_JQRE01000305.1_cds_JG21_RS22960_2904	84.783	46	409
WP_002749093.1	lcl|NZ_JQRE01000460.1_cds_JG21_RS23100_3556	88.000	25	409
WP_004280032.1	lcl|NZ_JQRE01000220.1_cds_WP_061245380.1_2378	24.460	278	320
WP_004280032.1	lcl|NZ_JQRE01000151.1_cds_WP_061245052.1_1740	25.100	251	320
WP_004280032.1	lcl|NZ_JQRE01000198.1_cds_WP_061245295.1_2198	26.943	193	320
WP_004280032.1	lcl|NZ_JQRE01000031.1_cds_JG21_RS02235_431	24.691	162	320
WP_004280032.1	lcl|NZ_JQRE01000153.1_cds_WP_004426483.1_1752	26.047	215	320
WP_004280071.1	lcl|NZ_JQRE01000023.1_cds_WP_004443591.1_356	27.164	335	332
WP_004280071.1	lcl|NZ_JQRE01000023.1_cds_WP_004443591.1_356	27.164	335	332
WP_036047968.1	lcl|NZ_JQRE01000208.1_cds_WP_004436318.1_2287	34.804	204	300
WP_036047968.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	31.754	211	300
WP_036047968.1	lcl|NZ_JQRE01000052.1_cds_WP_004450648.1_720	37.391	115	300
WP_036047968.1	lcl|NZ_JQRE01000270.1_cds_WP_004420956.1_2693	28.070	114	300
WP_036047968.1	lcl|NZ_JQRE01000128.1_cds_WP_004436873.1_1560	30.612	98	300
WP_004280357.1	lcl|NZ_JQRE01000159.1_cds_WP_061245082.1_1811	36.279	215	204
WP_004280357.1	lcl|NZ_JQRE01000507.1_cds_WP_061245905.1_3656	25.000	208	204
WP_004280357.1	lcl|NZ_JQRE01000346.1_cds_WP_004449062.1_3114	26.573	143	204
WP_004280036.1	lcl|NZ_JQRE01000123.1_cds_WP_004422041.1_1495	37.229	231	254
WP_004280036.1	lcl|NZ_JQRE01000159.1_cds_WP_002154109.1_1810	23.944	213	254
WP_004280233.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	30.530	321	332
WP_004280233.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	29.305	331	332
WP_004280233.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	30.904	343	332
WP_004280233.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	27.778	324	332
WP_004280233.1	lcl|NZ_JQRE01000352.1_cds_WP_002148036.1_3139	26.708	322	332
WP_004280233.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	24.051	316	332
WP_004280233.1	lcl|NZ_JQRE01000057.1_cds_WP_053522888.1_769	26.197	355	332
WP_004280233.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	23.358	274	332
WP_004280233.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	28.358	201	332
WP_004280233.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	22.069	290	332
WP_004280233.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	26.697	221	332
WP_004280233.1	lcl|NZ_JQRE01000177.1_cds_WP_061245179.1_1954	29.412	204	332
WP_004280233.1	lcl|NZ_JQRE01000284.1_cds_WP_004432019.1_2786	27.072	181	332
WP_004280233.1	lcl|NZ_JQRE01000057.1_cds_WP_201030884.1_788	24.351	308	332
WP_004280233.1	lcl|NZ_JQRE01000101.1_cds_WP_004449697.1_1305	24.345	267	332
WP_004280193.1	lcl|NZ_JQRE01000057.1_cds_WP_004421408.1_758	26.471	238	237
WP_004280193.1	lcl|NZ_JQRE01000057.1_cds_WP_053522889.1_768	26.772	254	237
WP_004280193.1	lcl|NZ_JQRE01000052.1_cds_WP_004434622.1_726	24.731	186	237
WP_004280555.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	30.164	305	281
WP_004280555.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	27.157	313	281
WP_004280555.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	25.658	304	281
WP_004280555.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	23.397	312	281
WP_004280555.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	25.234	321	281
WP_004280555.1	lcl|NZ_JQRE01000352.1_cds_WP_002148036.1_3139	22.687	335	281
WP_004280555.1	lcl|NZ_JQRE01000057.1_cds_WP_053522888.1_769	25.794	252	281
WP_004280555.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	25.260	289	281
WP_004280555.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	23.894	226	281
WP_004280555.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	23.006	326	281
WP_004280555.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	23.556	225	281
WP_004280555.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	22.326	215	281
WP_004280426.1	lcl|NZ_JQRE01000057.1_cds_WP_201030884.1_788	24.409	254	298
WP_004280426.1	lcl|NZ_JQRE01000052.1_cds_WP_004455913.1_724	31.429	105	298
WP_004280227.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	66.867	332	336
WP_004280227.1	lcl|NZ_JQRE01000101.1_cds_WP_004449697.1_1305	35.081	248	336
WP_004280227.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	26.950	282	336
WP_004280227.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	34.211	114	336
WP_004280227.1	lcl|NZ_JQRE01000057.1_cds_WP_053522888.1_769	31.818	132	336
WP_004280227.1	lcl|NZ_JQRE01000057.1_cds_WP_201030884.1_788	22.917	192	336
WP_036047963.1	lcl|NZ_JQRE01000010.1_cds_WP_004434883.1_102	57.909	373	375
WP_004279944.1	lcl|NZ_JQRE01000010.1_cds_WP_061244155.1_101	60.305	393	398
WP_004280746.1	lcl|NZ_JQRE01000010.1_cds_WP_061244154.1_100	71.021	421	421
WP_004280746.1	lcl|NZ_JQRE01000123.1_cds_WP_004422046.1_1498	41.667	180	421
WP_004280746.1	lcl|NZ_JQRE01000266.1_cds_JG21_RS13830_2669	35.417	144	421
WP_036035035.1	lcl|NZ_JQRE01000157.1_cds_WP_235595547.1_1804	28.571	140	133
WP_004280559.1	lcl|NZ_JQRE01000052.1_cds_WP_061244393.1_714	88.789	446	447
WP_004280660.1	lcl|NZ_JQRE01000052.1_cds_WP_061244395.1_715	79.264	299	301
WP_100224632.1	lcl|NZ_JQRE01000157.1_cds_WP_235595547.1_1804	47.107	242	269
WP_100224632.1	lcl|NZ_JQRE01000031.1_cds_JG21_RS22670_435	93.750	32	269
WP_100224632.1	lcl|NZ_JQRE01000160.1_cds_JG21_RS22825_1829	63.636	33	269
WP_100224632.1	lcl|NZ_JQRE01000157.1_cds_WP_235595547.1_1804	47.107	242	269
WP_100224632.1	lcl|NZ_JQRE01000031.1_cds_JG21_RS22670_435	93.750	32	269
WP_100224632.1	lcl|NZ_JQRE01000160.1_cds_JG21_RS22825_1829	63.636	33	269
WP_173380590.1	lcl|NZ_JQRE01000052.1_cds_WP_061233018.1_716	72.852	291	295
WP_004280269.1	lcl|NZ_JQRE01000052.1_cds_WP_061244397.1_717	82.635	334	337
WP_004280663.1	lcl|NZ_JQRE01000052.1_cds_WP_004435026.1_718	90.071	141	143
WP_004280824.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	87.603	363	363
WP_004280824.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	29.491	373	363
WP_004280824.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	25.886	367	363
WP_004280824.1	lcl|NZ_JQRE01000057.1_cds_WP_061244425.1_783	32.155	283	363
WP_004280824.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	25.648	347	363
WP_004280393.1	lcl|NZ_JQRE01000052.1_cds_WP_004450648.1_720	39.474	228	265
WP_004280393.1	lcl|NZ_JQRE01000208.1_cds_WP_004436318.1_2287	28.191	188	265
WP_004280393.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	23.849	239	265
WP_004280393.1	lcl|NZ_JQRE01000052.1_cds_WP_061244404.1_722	27.350	234	265
WP_002762891.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	68.635	271	281
WP_002762891.1	lcl|NZ_JQRE01000208.1_cds_WP_004436318.1_2287	31.088	193	281
WP_002762891.1	lcl|NZ_JQRE01000052.1_cds_WP_004450648.1_720	29.927	137	281
WP_002762891.1	lcl|NZ_JQRE01000011.1_cds_WP_004419365.1_114	31.373	102	281
WP_002762891.1	lcl|NZ_JQRE01000270.1_cds_WP_004420956.1_2693	32.222	90	281
WP_002762891.1	lcl|NZ_JQRE01000484.1_cds_WP_004426312.1_3616	25.000	140	281
WP_002762895.1	lcl|NZ_JQRE01000052.1_cds_WP_061244404.1_722	61.263	586	586
WP_002762895.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	31.220	205	586
WP_002762895.1	lcl|NZ_JQRE01000052.1_cds_WP_004450648.1_720	30.000	230	586
WP_002762895.1	lcl|NZ_JQRE01000208.1_cds_WP_004436318.1_2287	27.727	220	586
WP_002762895.1	lcl|NZ_JQRE01000011.1_cds_WP_004419365.1_114	27.451	102	586
WP_002762895.1	lcl|NZ_JQRE01000052.1_cds_WP_061244404.1_722	61.263	586	586
WP_002762895.1	lcl|NZ_JQRE01000052.1_cds_WP_061244399.1_721	31.220	205	586
