WP_002764162.1	lcl|NZ_AKXB02000131.1_cds_WP_000340715.1_1399	93.902	82	106
WP_004279997.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	90.645	310	327
WP_004279997.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	22.772	303	327
WP_004279997.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	23.853	327	327
WP_004279997.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	22.043	186	327
WP_004279997.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	24.800	250	327
WP_004279997.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	23.826	298	327
WP_004279997.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	24.880	209	327
WP_004280807.1	lcl|NZ_AKXB02000038.1_cds_WP_004430541.1_3497	28.899	218	220
WP_004280807.1	lcl|NZ_AKXB02000038.1_cds_WP_036068169.1_3481	28.111	217	220
WP_004280807.1	lcl|NZ_AKXB02000002.1_cds_WP_004442253.1_4471	26.009	223	220
WP_004280807.1	lcl|NZ_AKXB02000131.1_cds_WP_004428887.1_1406	36.283	113	220
WP_004280807.1	lcl|NZ_AKXB02000162.1_cds_WP_004447670.1_269	31.731	104	220
WP_004280807.1	lcl|NZ_AKXB02000038.1_cds_WP_004428904.1_3474	28.261	92	220
WP_004280807.1	lcl|NZ_AKXB02000047.1_cds_WP_004427630.1_3328	29.670	91	220
WP_004280807.1	lcl|NZ_AKXB02000110.1_cds_WP_004446292.1_2105	24.638	207	220
WP_004280807.1	lcl|NZ_AKXB02000038.1_cds_WP_004443883.1_3504	24.432	176	220
WP_004280570.1	lcl|NZ_AKXB02000131.1_cds_WP_004428864.1_1416	37.910	335	354
WP_004280570.1	lcl|NZ_AKXB02000131.1_cds_WP_002178886.1_1405	32.036	334	354
WP_004280570.1	lcl|NZ_AKXB02000038.1_cds_WP_004428896.1_3466	30.836	347	354
WP_004280570.1	lcl|NZ_AKXB02000159.1_cds_WP_004427188.1_322	33.569	283	354
WP_004280570.1	lcl|NZ_AKXB02000131.1_cds_WP_004428864.1_1416	37.910	335	354
WP_004280570.1	lcl|NZ_AKXB02000131.1_cds_WP_002178886.1_1405	32.036	334	354
WP_004280570.1	lcl|NZ_AKXB02000038.1_cds_WP_004428896.1_3466	30.836	347	354
WP_004280570.1	lcl|NZ_AKXB02000159.1_cds_WP_004427188.1_322	33.569	283	354
WP_004280623.1	lcl|NZ_AKXB02000038.1_cds_WP_004428868.1_3463	36.866	217	230
WP_004280623.1	lcl|NZ_AKXB02000110.1_cds_WP_004446320.1_2114	27.885	208	230
WP_004280623.1	lcl|NZ_AKXB02000123.1_cds_WP_004446724.1_1661	30.000	110	230
WP_004280004.1	lcl|NZ_AKXB02000038.1_cds_WP_004428841.1_3460	31.988	347	387
WP_004280004.1	lcl|NZ_AKXB02000011.1_cds_WP_004442822.1_4094	31.267	371	387
WP_004280004.1	lcl|NZ_AKXB02000131.1_cds_WP_004428839.1_1433	30.398	352	387
WP_004280004.1	lcl|NZ_AKXB02000131.1_cds_WP_004428891.1_1414	34.818	247	387
WP_004280004.1	lcl|NZ_AKXB02000038.1_cds_WP_004428906.1_3461	29.060	351	387
WP_004280004.1	lcl|NZ_AKXB02000038.1_cds_WP_004443927.1_3495	30.389	283	387
WP_004280004.1	lcl|NZ_AKXB02000123.1_cds_WP_004446675.1_1642	28.364	275	387
WP_004280004.1	lcl|NZ_AKXB02000149.1_cds_WP_036034116.1_858	25.341	367	387
WP_004280004.1	lcl|NZ_AKXB02000131.1_cds_WP_004428871.1_1435	21.203	349	387
WP_004280553.1	lcl|NZ_AKXB02000038.1_cds_WP_004428868.1_3463	37.917	240	572
WP_004280553.1	lcl|NZ_AKXB02000095.1_cds_WP_004445888.1_2404	23.188	138	572
WP_004280553.1	lcl|NZ_AKXB02000038.1_cds_WP_004428868.1_3463	37.917	240	572
WP_004280553.1	lcl|NZ_AKXB02000095.1_cds_WP_004445888.1_2404	23.188	138	572
