WP_002764162.1	lcl|NZ_JADDUO010000009.1_cds_WP_002725873.1_3386	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733579.1_3387	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733534.1_3390	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUO010000020.1_cds_WP_002722638.1_1171	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740024.1_3481	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUO010000001.1_cds_WP_002728309.1_1046	25.723	311	327
WP_004279997.1	lcl|NZ_JADDUO010000011.1_cds_WP_002743770.1_158	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUO010000009.1_cds_WP_016749081.1_3419	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUO010000015.1_cds_WP_032856387.1_522	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUO010000009.1_cds_WP_002742128.1_3477	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733661.1_3457	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUO010000017.1_cds_WP_002731944.1_748	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUO010000013.1_cds_WP_002726501.1_391	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733618.1_3484	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740722.1_3430	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740726.1_3434	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUO010000007.1_cds_WP_002730849.1_3217	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740722.1_3430	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740726.1_3434	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUO010000007.1_cds_WP_002730849.1_3217	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUO010000001.1_cds_WP_002738760.1_927	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUO010000001.1_cds_WP_002723863.1_1120	29.091	110	230
WP_004280623.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733600.1_3448	28.814	118	230
WP_004280359.1	lcl|NZ_JADDUO010000063.1_cds_WP_004278354.1_2999	28.550	655	599
WP_004280004.1	lcl|NZ_JADDUO010000018.1_cds_WP_002728994.1_804	30.914	372	387
WP_004280004.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740861.1_3395	33.898	236	387
WP_004280004.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740826.1_3394	36.408	206	387
WP_004280004.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733737.1_3415	32.420	219	387
WP_004280004.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740294.1_3475	31.095	283	387
WP_004280004.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733599.1_3428	31.939	263	387
WP_004280004.1	lcl|NZ_JADDUO010000001.1_cds_WP_002738884.1_998	28.483	323	387
WP_004280004.1	lcl|NZ_JADDUO010000008.1_cds_WP_002724641.1_3276	25.137	366	387
WP_004280066.1	lcl|NZ_JADDUO010000063.1_cds_WP_004278354.1_2999	40.902	599	583
WP_004280553.1	lcl|NZ_JADDUO010000017.1_cds_WP_002740796.1_711	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740235.1_3444	19.444	216	572
WP_004280553.1	lcl|NZ_JADDUO010000017.1_cds_WP_002740796.1_711	22.835	127	572
WP_004280553.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740235.1_3444	19.444	216	572
WP_004280727.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740826.1_3394	36.296	270	417
WP_004280727.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740861.1_3395	33.793	290	417
WP_004280727.1	lcl|NZ_JADDUO010000018.1_cds_WP_002728994.1_804	28.367	349	417
WP_004280727.1	lcl|NZ_JADDUO010000009.1_cds_WP_002740294.1_3475	34.252	254	417
WP_004280727.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733737.1_3415	31.439	264	417
WP_004280727.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733599.1_3428	29.461	241	417
WP_004280727.1	lcl|NZ_JADDUO010000001.1_cds_WP_002738884.1_998	28.452	239	417
WP_004280727.1	lcl|NZ_JADDUO010000008.1_cds_WP_002724641.1_3276	25.103	243	417
WP_237578347.1	lcl|NZ_JADDUO010000063.1_cds_WP_004278354.1_2999	30.255	628	611
WP_237578348.1	lcl|NZ_JADDUO010000015.1_cds_WP_002724246.1_569	34.234	111	207
WP_004280422.1	lcl|NZ_JADDUO010000001.1_cds_WP_002738760.1_927	28.571	245	242
WP_004280656.1	lcl|NZ_JADDUO010000002.1_cds_WP_002739054.1_1871	33.466	251	255
WP_004280656.1	lcl|NZ_JADDUO010000009.1_cds_WP_002733582.1_3450	27.059	255	255
