WP_002764162.1	lcl|NZ_ANMZ01000011.1_cds_WP_000340715.1_188	93.902	82	106
WP_004279997.1	lcl|NZ_ANMZ01000011.1_cds_WP_000410266.1_189	91.613	310	327
WP_004279997.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	27.778	252	327
WP_004279997.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	22.936	327	327
WP_004279997.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	22.759	290	327
WP_004279997.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	24.847	326	327
WP_004279997.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	23.856	306	327
WP_004280807.1	lcl|NZ_ANMZ01000058.1_cds_WP_000282882.1_1081	29.362	235	220
WP_004280807.1	lcl|NZ_ANMZ01000050.1_cds_WP_001099039.1_929	26.906	223	220
WP_004280807.1	lcl|NZ_ANMZ01000098.1_cds_WP_000840861.1_1902	29.808	104	220
WP_004280807.1	lcl|NZ_ANMZ01000187.1_cds_WP_000868621.1_3816	29.670	91	220
WP_004280807.1	lcl|NZ_ANMZ01000058.1_cds_WP_001114273.1_1088	26.136	176	220
WP_004280807.1	lcl|NZ_ANMZ01000186.1_cds_WP_000262844.1_3770	24.638	207	220
WP_004280570.1	lcl|NZ_ANMZ01000046.1_cds_WP_001033784.1_839	32.571	350	354
WP_004280570.1	lcl|NZ_ANMZ01000184.1_cds_WP_001011666.1_3720	33.898	295	354
WP_004280570.1	lcl|NZ_ANMZ01000046.1_cds_WP_002072154.1_845	28.435	313	354
WP_004280570.1	lcl|NZ_ANMZ01000046.1_cds_WP_001033784.1_839	32.571	350	354
WP_004280570.1	lcl|NZ_ANMZ01000184.1_cds_WP_001011666.1_3720	33.898	295	354
WP_004280570.1	lcl|NZ_ANMZ01000046.1_cds_WP_002072154.1_845	28.435	313	354
WP_004280623.1	lcl|NZ_ANMZ01000178.1_cds_WP_000696059.1_3571	43.373	166	230
WP_004280623.1	lcl|NZ_ANMZ01000023.1_cds_WP_001014594.1_446	28.365	208	230
WP_004280623.1	lcl|NZ_ANMZ01000046.1_cds_WP_000440091.1_844	25.118	211	230
WP_004280623.1	lcl|NZ_ANMZ01000022.1_cds_WP_000721854.1_413	30.000	110	230
WP_004280004.1	lcl|NZ_ANMZ01000064.1_cds_WP_001281953.1_1221	32.172	373	387
WP_004280004.1	lcl|NZ_ANMZ01000102.1_cds_WP_000228801.1_2076	34.728	239	387
WP_004280004.1	lcl|NZ_ANMZ01000011.1_cds_WP_000608294.1_197	34.322	236	387
WP_004280004.1	lcl|NZ_ANMZ01000046.1_cds_WP_000172659.1_847	34.400	250	387
WP_004280004.1	lcl|NZ_ANMZ01000011.1_cds_WP_001198107.1_196	36.893	206	387
WP_004280004.1	lcl|NZ_ANMZ01000145.1_cds_WP_000575181.1_2847	29.329	283	387
WP_004280004.1	lcl|NZ_ANMZ01000065.1_cds_WP_000538754.1_1291	27.103	321	387
WP_004280004.1	lcl|NZ_ANMZ01000048.1_cds_WP_001982414.1_899	26.160	237	387
WP_004280553.1	lcl|NZ_ANMZ01000178.1_cds_WP_000696059.1_3571	34.836	244	572
WP_004280553.1	lcl|NZ_ANMZ01000046.1_cds_WP_000440091.1_844	27.404	208	572
WP_004280553.1	lcl|NZ_ANMZ01000164.1_cds_WP_000613389.1_3227	23.196	194	572
WP_004280553.1	lcl|NZ_ANMZ01000022.1_cds_WP_000721854.1_413	33.628	113	572
WP_004280553.1	lcl|NZ_ANMZ01000178.1_cds_WP_000696059.1_3571	34.836	244	572
WP_004280553.1	lcl|NZ_ANMZ01000046.1_cds_WP_000440091.1_844	27.404	208	572
WP_004280553.1	lcl|NZ_ANMZ01000164.1_cds_WP_000613389.1_3227	23.196	194	572
WP_004280553.1	lcl|NZ_ANMZ01000022.1_cds_WP_000721854.1_413	33.628	113	572
WP_004280727.1	lcl|NZ_ANMZ01000011.1_cds_WP_001198107.1_196	36.667	270	417
WP_004280727.1	lcl|NZ_ANMZ01000011.1_cds_WP_000608294.1_197	34.717	265	417
WP_004280727.1	lcl|NZ_ANMZ01000064.1_cds_WP_001281953.1_1221	28.440	327	417
WP_004280727.1	lcl|NZ_ANMZ01000145.1_cds_WP_000575181.1_2847	34.646	254	417
WP_004280727.1	lcl|NZ_ANMZ01000046.1_cds_WP_000172659.1_847	29.050	358	417
WP_004280727.1	lcl|NZ_ANMZ01000102.1_cds_WP_000228801.1_2076	36.792	212	417
WP_004280727.1	lcl|NZ_ANMZ01000065.1_cds_WP_000538754.1_1291	27.668	253	417
WP_004280727.1	lcl|NZ_ANMZ01000048.1_cds_WP_001982414.1_899	24.280	243	417
WP_004280422.1	lcl|NZ_ANMZ01000178.1_cds_WP_000696059.1_3571	33.014	209	242
WP_004280422.1	lcl|NZ_ANMZ01000023.1_cds_WP_001014594.1_446	27.236	246	242
WP_004280656.1	lcl|NZ_ANMZ01000078.1_cds_WP_000998678.1_1575	32.271	251	255
WP_004280656.1	lcl|NZ_ANMZ01000133.1_cds_WP_000412931.1_2687	28.846	260	255
WP_004280656.1	lcl|NZ_ANMZ01000107.1_cds_WP_000566240.1_2189	27.843	255	255
WP_004280656.1	lcl|NZ_ANMZ01000077.1_cds_WP_000043153.1_1556	26.038	265	255
WP_004280656.1	lcl|NZ_ANMZ01000017.1_cds_WP_000653652.1_297	27.203	261	255
WP_004280656.1	lcl|NZ_ANMZ01000107.1_cds_WP_002072686.1_2217	27.376	263	255
WP_004280656.1	lcl|NZ_ANMZ01000185.1_cds_WP_000351751.1_3759	24.535	269	255
WP_004280656.1	lcl|NZ_ANMZ01000133.1_cds_WP_000750481.1_2683	24.803	254	255
WP_004280656.1	lcl|NZ_ANMZ01000038.1_cds_WP_000646912.1_702	27.568	185	255
WP_004280656.1	lcl|NZ_ANMZ01000130.1_cds_WP_000800040.1_2665	27.320	194	255
WP_004280656.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	27.861	201	255
WP_004280656.1	lcl|NZ_ANMZ01000004.1_cds_WP_001069863.1_40	26.220	164	255
WP_004280656.1	lcl|NZ_ANMZ01000119.1_cds_WP_000093664.1_2421	23.000	200	255
WP_004280656.1	lcl|NZ_ANMZ01000169.1_cds_WP_001074690.1_3337	24.352	193	255
WP_004280656.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	33.333	72	255
WP_004280493.1	lcl|NZ_ANMZ01000105.1_cds_WP_002115880.1_2140	28.182	330	314
WP_004280493.1	lcl|NZ_ANMZ01000046.1_cds_WP_000643165.1_846	29.870	154	314
WP_004280665.1	lcl|NZ_ANMZ01000184.1_cds_WP_001011666.1_3720	38.328	287	282
WP_004280665.1	lcl|NZ_ANMZ01000046.1_cds_WP_001033784.1_839	34.354	294	282
WP_004280665.1	lcl|NZ_ANMZ01000046.1_cds_WP_002072154.1_845	27.206	272	282
WP_004280045.1	lcl|NZ_ANMZ01000046.1_cds_WP_000653655.1_841	26.639	244	321
WP_004280909.1	lcl|NZ_ANMZ01000064.1_cds_WP_001281953.1_1221	38.404	401	401
WP_004280909.1	lcl|NZ_ANMZ01000046.1_cds_WP_000172659.1_847	33.842	393	401
WP_004280909.1	lcl|NZ_ANMZ01000011.1_cds_WP_000608294.1_197	31.452	372	401
WP_004280909.1	lcl|NZ_ANMZ01000102.1_cds_WP_000228801.1_2076	31.183	372	401
WP_004280909.1	lcl|NZ_ANMZ01000145.1_cds_WP_000575181.1_2847	27.869	366	401
WP_004280909.1	lcl|NZ_ANMZ01000011.1_cds_WP_001198107.1_196	30.513	390	401
