WP_002764162.1	lcl|NZ_JQPQ01000101.1_cds_WP_000340713.1_2362	92.683	82	106
WP_004279997.1	lcl|NZ_JQPQ01000101.1_cds_WP_000412665.1_2363	90.000	310	327
WP_004279997.1	lcl|NZ_JQPQ01000101.1_cds_WP_000699347.1_2367	22.772	303	327
WP_004279997.1	lcl|NZ_JQPQ01000001.1_cds_WP_000744700.1_44	22.936	327	327
WP_004279997.1	lcl|NZ_JQPQ01000101.1_cds_WP_000723077.1_2376	21.014	276	327
WP_004279997.1	lcl|NZ_JQPQ01000101.1_cds_WP_001168408.1_2401	23.602	322	327
WP_004279997.1	lcl|NZ_JQPQ01000157.1_cds_WP_000723090.1_3062	22.414	290	327
WP_004279997.1	lcl|NZ_JQPQ01000043.1_cds_WP_001984071.1_1115	23.529	306	327
WP_004280807.1	lcl|NZ_JQPQ01000101.1_cds_WP_001005151.1_2425	28.205	195	220
WP_004280807.1	lcl|NZ_JQPQ01000157.1_cds_WP_000282884.1_3058	29.362	235	220
WP_004280807.1	lcl|NZ_JQPQ01000216.1_cds_WP_001099038.1_3606	26.906	223	220
WP_004280807.1	lcl|NZ_JQPQ01000101.1_cds_WP_000808025.1_2369	36.283	113	220
WP_004280807.1	lcl|NZ_JQPQ01000070.1_cds_WP_000840860.1_1715	29.808	104	220
WP_004280807.1	lcl|NZ_JQPQ01000101.1_cds_WP_000703222.1_2418	29.348	92	220
WP_004280807.1	lcl|NZ_JQPQ01000140.1_cds_WP_000868623.1_2881	29.670	91	220
WP_004280807.1	lcl|NZ_JQPQ01000053.1_cds_WP_001114264.1_1392	26.136	176	220
WP_004280807.1	lcl|NZ_JQPQ01000067.1_cds_WP_000262844.1_1642	24.638	207	220
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000853941.1_2379	37.910	335	354
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000275581.1_2368	32.036	334	354
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000155110.1_2409	32.508	323	354
WP_004280570.1	lcl|NZ_JQPQ01000143.1_cds_WP_001011675.1_2904	33.898	295	354
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000853941.1_2379	37.910	335	354
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000275581.1_2368	32.036	334	354
WP_004280570.1	lcl|NZ_JQPQ01000101.1_cds_WP_000155110.1_2409	32.508	323	354
WP_004280570.1	lcl|NZ_JQPQ01000143.1_cds_WP_001011675.1_2904	33.898	295	354
WP_004280623.1	lcl|NZ_JQPQ01000101.1_cds_WP_000721297.1_2405	37.327	217	230
WP_004280623.1	lcl|NZ_JQPQ01000067.1_cds_WP_002106419.1_1681	28.365	208	230
WP_004280623.1	lcl|NZ_JQPQ01000019.1_cds_WP_000721859.1_569	30.000	110	230
WP_004280004.1	lcl|NZ_JQPQ01000101.1_cds_WP_000701360.1_2402	31.285	358	387
WP_004280004.1	lcl|NZ_JQPQ01000208.1_cds_WP_061217166.1_3571	31.903	373	387
WP_004280004.1	lcl|NZ_JQPQ01000101.1_cds_WP_002102582.1_2394	30.114	352	387
WP_004280004.1	lcl|NZ_JQPQ01000101.1_cds_WP_001054317.1_2377	35.223	247	387
WP_004280004.1	lcl|NZ_JQPQ01000101.1_cds_WP_000738262.1_2403	33.205	259	387
