WP_002764162.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWF010000033.1_cds_WP_032856387.1_1704	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWF010000005.1_cds_WP_002742128.1_2674	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733661.1_2694	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWF010000018.1_cds_WP_002731944.1_667	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWF010000009.1_cds_WP_002726501.1_3381	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733618.1_2667	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740722.1_2721	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740726.1_2717	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWF010000025.1_cds_WP_002730849.1_1210	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740722.1_2721	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740726.1_2717	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWF010000025.1_cds_WP_002730849.1_1210	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWF010000034.1_cds_WP_002738760.1_1729	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWF010000013.1_cds_WP_002723863.1_361	29.091	110	230
WP_004280623.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733600.1_2703	28.814	118	230
WP_004280359.1	lcl|NZ_JADDWF010000078.1_cds_WP_004278354.1_3103	28.550	655	599
WP_004280004.1	lcl|NZ_JADDWF010000023.1_cds_WP_002728994.1_1116	30.914	372	387
WP_004280004.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740861.1_2756	33.898	236	387
WP_004280004.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740826.1_2757	36.408	206	387
WP_004280004.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733737.1_2736	32.420	219	387
WP_004280004.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740294.1_2676	31.095	283	387
WP_004280004.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733599.1_2723	31.939	263	387
WP_004280004.1	lcl|NZ_JADDWF010000006.1_cds_WP_002738884.1_2979	28.483	323	387
WP_004280004.1	lcl|NZ_JADDWF010000007.1_cds_WP_002724641.1_3199	25.137	366	387
WP_004280066.1	lcl|NZ_JADDWF010000078.1_cds_WP_004278354.1_3103	40.902	599	583
WP_004280553.1	lcl|NZ_JADDWF010000048.1_cds_WP_002740796.1_2289	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740235.1_2707	19.444	216	572
WP_004280553.1	lcl|NZ_JADDWF010000048.1_cds_WP_002740796.1_2289	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740235.1_2707	19.444	216	572
WP_004280727.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740826.1_2757	36.296	270	417
WP_004280727.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740861.1_2756	33.793	290	417
WP_004280727.1	lcl|NZ_JADDWF010000023.1_cds_WP_002728994.1_1116	28.367	349	417
WP_004280727.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740294.1_2676	34.252	254	417
WP_004280727.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733737.1_2736	31.439	264	417
WP_004280727.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733599.1_2723	29.461	241	417
WP_004280727.1	lcl|NZ_JADDWF010000006.1_cds_WP_002738884.1_2979	28.452	239	417
WP_004280727.1	lcl|NZ_JADDWF010000007.1_cds_WP_002724641.1_3199	25.103	243	417
WP_237578347.1	lcl|NZ_JADDWF010000078.1_cds_WP_004278354.1_3103	30.255	628	611
WP_237578348.1	lcl|NZ_JADDWF010000022.1_cds_WP_002724246.1_1067	34.234	111	207
WP_004280422.1	lcl|NZ_JADDWF010000034.1_cds_WP_002738760.1_1729	28.571	245	242
WP_004280656.1	lcl|NZ_JADDWF010000021.1_cds_WP_002739054.1_1022	33.466	251	255
WP_004280656.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733582.1_2701	27.059	255	255
WP_004280656.1	lcl|NZ_JADDWF010000019.1_cds_WP_002728745.1_704	27.451	255	255
WP_004280656.1	lcl|NZ_JADDWF010000053.1_cds_WP_002722237.1_2540	28.685	251	255
WP_004280656.1	lcl|NZ_JADDWF010000006.1_cds_WP_002735533.1_2992	27.839	273	255
