WP_002764162.1	lcl|NZ_JADDVV010000005.1_cds_WP_002725873.1_2737	100.000	82	106
WP_004279997.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733579.1_2736	97.742	310	327
WP_004279997.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733534.1_2733	27.381	252	327
WP_004279997.1	lcl|NZ_JADDVV010000016.1_cds_WP_002722638.1_526	24.383	324	327
WP_004279997.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740024.1_2642	22.337	291	327
WP_004279997.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728309.1_3001	25.723	311	327
WP_004279997.1	lcl|NZ_JADDVV010000029.1_cds_WP_002743770.1_1344	21.387	173	327
WP_004279997.1	lcl|NZ_JADDVV010000005.1_cds_WP_016749081.1_2704	24.503	151	327
WP_004280807.1	lcl|NZ_JADDVV010000033.1_cds_WP_032856387.1_1666	26.667	225	220
WP_004280807.1	lcl|NZ_JADDVV010000005.1_cds_WP_002742128.1_2646	26.180	233	220
WP_004280807.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733661.1_2666	33.696	92	220
WP_004280807.1	lcl|NZ_JADDVV010000017.1_cds_WP_002731944.1_567	30.172	116	220
WP_004280807.1	lcl|NZ_JADDVV010000009.1_cds_WP_002726501.1_3335	29.787	94	220
WP_004280807.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733618.1_2639	25.000	176	220
WP_004280570.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740722.1_2693	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740726.1_2689	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVV010000025.1_cds_WP_002730849.1_1146	33.333	288	354
WP_004280570.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740722.1_2693	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740726.1_2689	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVV010000025.1_cds_WP_002730849.1_1146	33.333	288	354
WP_004280623.1	lcl|NZ_JADDVV010000034.1_cds_WP_002738760.1_1694	30.476	210	230
WP_004280623.1	lcl|NZ_JADDVV010000019.1_cds_WP_002723863.1_690	29.091	110	230
WP_004280623.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733600.1_2675	28.814	118	230
WP_004280359.1	lcl|NZ_JADDVV010000079.1_cds_WP_004278354.1_3091	28.550	655	599
WP_004280004.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	30.914	372	387
WP_004280004.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	33.898	236	387
WP_004280004.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	36.408	206	387
WP_004280004.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	32.420	219	387
WP_004280004.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	31.095	283	387
WP_004280004.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	31.939	263	387
WP_004280004.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	28.483	323	387
WP_004280004.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	25.137	366	387
WP_004280066.1	lcl|NZ_JADDVV010000079.1_cds_WP_004278354.1_3091	40.902	599	583
WP_004280553.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740235.1_2679	19.444	216	572
WP_004280553.1	lcl|NZ_JADDVV010000049.1_cds_WP_002740796.1_2274	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740235.1_2679	19.444	216	572
