WP_002764162.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.726	241	327
WP_004279997.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUU010000032.1_cds_WP_032856387.1_1729	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUU010000005.1_cds_WP_002742128.1_2732	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733661.1_2752	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUU010000019.1_cds_WP_002731944.1_723	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUU010000009.1_cds_WP_002726501.1_3365	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733618.1_2725	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740722.1_2779	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740726.1_2775	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUU010000014.1_cds_WP_002730849.1_406	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740722.1_2779	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740726.1_2775	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUU010000014.1_cds_WP_002730849.1_406	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUU010000023.1_cds_WP_002738760.1_1143	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUU010000020.1_cds_WP_002723863.1_953	29.091	110	230
WP_004280623.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733600.1_2761	28.814	118	230
WP_004280359.1	lcl|NZ_JADDUU010000075.1_cds_WP_004278354.1_3119	28.550	655	599
WP_004280004.1	lcl|NZ_JADDUU010000025.1_cds_WP_002728994.1_1229	30.914	372	387
WP_004280004.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740861.1_2814	33.898	236	387
WP_004280004.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740826.1_2815	36.408	206	387
WP_004280004.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733737.1_2794	32.420	219	387
WP_004280004.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740294.1_2734	31.095	283	387
WP_004280004.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733599.1_2781	31.939	263	387
WP_004280004.1	lcl|NZ_JADDUU010000006.1_cds_WP_002738884.1_3031	28.483	323	387
