WP_002764162.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746496.1_2279	60.811	74	106
WP_004279997.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	82.748	313	327
WP_004279997.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.157	313	327
WP_004279997.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	23.313	326	327
WP_004279997.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	23.894	226	327
WP_004279997.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	21.320	197	327
WP_004279997.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	24.375	320	327
WP_004279997.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	23.333	150	327
WP_004280807.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135744267.1_1914	27.094	203	220
WP_004280807.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753214.1_2201	33.333	96	220
WP_004280807.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746415.1_2195	31.579	95	220
WP_004280807.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753203.1_2209	26.923	104	220
WP_004280807.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752907.1_1884	32.110	109	220
WP_004280807.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238753944.1_2796	32.407	108	220
WP_004280807.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753348.1_2203	26.471	102	220
WP_004280570.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746470.1_2255	35.241	332	354
WP_004280570.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753127.1_2270	32.378	349	354
WP_004280570.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238733863.1_430	34.000	300	354
WP_004280570.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746470.1_2255	35.241	332	354
WP_004280570.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753127.1_2270	32.378	349	354
WP_004280570.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238733863.1_430	34.000	300	354
WP_004280623.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734789.1_1067	30.698	215	230
WP_004280623.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734772.1_1052	24.576	118	230
WP_004280004.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753155.1_2249	47.150	386	387
WP_004280004.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753149.1_2257	29.915	351	387
WP_004280004.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734983.1_1213	29.670	364	387
