WP_002764162.1	lcl|NZ_RQHB01000021.1_cds_WP_135576183.1_3135	63.514	74	106
WP_004279997.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	81.410	312	327
WP_004279997.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	22.601	323	327
WP_004279997.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	21.958	337	327
WP_004279997.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	23.529	187	327
WP_004279997.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	22.024	168	327
WP_004279997.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	23.839	323	327
WP_004279997.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	19.331	269	327
WP_004280807.1	lcl|NZ_RQHB01000008.1_cds_WP_135575436.1_3561	26.860	242	220
WP_004280807.1	lcl|NZ_RQHB01000021.1_cds_WP_135576110.1_3174	25.217	115	220
WP_004280807.1	lcl|NZ_RQHB01000017.1_cds_WP_135575523.1_1461	32.258	124	220
WP_004280807.1	lcl|NZ_RQHB01000022.1_cds_WP_012389241.1_2671	30.851	94	220
WP_004280807.1	lcl|NZ_RQHB01000020.1_cds_WP_012389771.1_2477	29.358	109	220
WP_004280570.1	lcl|NZ_RQHB01000021.1_cds_WP_135576167.1_3143	37.651	332	354
WP_004280570.1	lcl|NZ_RQHB01000004.1_cds_WP_135578295.1_1028	35.117	299	354
WP_004280570.1	lcl|NZ_RQHB01000021.1_cds_WP_167881428.1_3154	30.682	352	354
WP_004280570.1	lcl|NZ_RQHB01000021.1_cds_WP_135576167.1_3143	37.651	332	354
WP_004280570.1	lcl|NZ_RQHB01000004.1_cds_WP_135578295.1_1028	35.117	299	354
WP_004280570.1	lcl|NZ_RQHB01000021.1_cds_WP_167881428.1_3154	30.682	352	354
WP_004280623.1	lcl|NZ_RQHB01000004.1_cds_WP_135577472.1_383	30.909	220	230
WP_004280623.1	lcl|NZ_RQHB01000004.1_cds_WP_135577488.1_398	25.641	117	230
WP_004280623.1	lcl|NZ_RQHB01000021.1_cds_WP_135576120.1_3168	38.462	52	230
WP_004280623.1	lcl|NZ_RQHB01000021.1_cds_WP_233440814.1_3170	32.692	52	230
WP_004280004.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	32.653	343	387
WP_004280004.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	31.536	371	387
WP_004280004.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	29.924	264	387
WP_004280004.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	23.077	351	387
WP_004280553.1	lcl|NZ_RQHB01000009.1_cds_WP_135575380.1_2006	27.570	214	572
WP_004280553.1	lcl|NZ_RQHB01000009.1_cds_WP_135575380.1_2006	27.570	214	572
WP_004280727.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	36.626	243	417
WP_004280727.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	27.190	331	417
WP_004280727.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	27.660	282	417
WP_004280727.1	lcl|NZ_RQHB01000016.1_cds_WP_135578507.1_1636	30.374	214	417
WP_004280727.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	26.692	266	417
WP_237578348.1	lcl|NZ_RQHB01000005.1_cds_WP_135579447.1_3476	33.981	103	207
WP_237578348.1	lcl|NZ_RQHB01000011.1_cds_WP_233440833.1_2058	30.894	123	207
WP_004280422.1	lcl|NZ_RQHB01000004.1_cds_WP_135577472.1_383	26.860	242	242
WP_004280422.1	lcl|NZ_RQHB01000021.1_cds_WP_233440814.1_3170	29.310	116	242
WP_004280656.1	lcl|NZ_RQHB01000021.1_cds_WP_135576134.1_3161	28.839	267	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_012387054.1_222	29.365	252	255
WP_004280656.1	lcl|NZ_RQHB01000019.1_cds_WP_012389530.1_3326	29.098	244	255
WP_004280656.1	lcl|NZ_RQHB01000002.1_cds_WP_135579981.1_2932	30.196	255	255
WP_004280656.1	lcl|NZ_RQHB01000021.1_cds_WP_135576136.1_3160	27.341	267	255
WP_004280656.1	lcl|NZ_RQHB01000014.1_cds_WP_135579593.1_2289	27.132	258	255
WP_004280656.1	lcl|NZ_RQHB01000017.1_cds_WP_135575593.1_1389	28.063	253	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_004786786.1_254	25.735	272	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135577994.1_785	28.649	185	255
WP_004280656.1	lcl|NZ_RQHB01000009.1_cds_WP_135575133.1_1783	25.185	270	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135577396.1_329	27.917	240	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135578079.1_845	27.451	204	255
WP_004280656.1	lcl|NZ_RQHB01000001.1_cds_WP_135578970.1_2393	23.786	206	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135576957.1_11	23.936	188	255
WP_004280656.1	lcl|NZ_RQHB01000002.1_cds_WP_135579961.1_2919	23.214	112	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135577895.1_712	24.623	199	255
WP_004280656.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	23.529	221	255
WP_004280656.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	36.232	69	255
WP_004280656.1	lcl|NZ_RQHB01000014.1_cds_WP_135579599.1_2283	24.242	198	255
WP_004280493.1	lcl|NZ_RQHB01000004.1_cds_WP_135577016.1_64	31.579	323	314
WP_004280493.1	lcl|NZ_RQHB01000013.1_cds_WP_135579138.1_2832	29.480	173	314
WP_004280665.1	lcl|NZ_RQHB01000021.1_cds_WP_135576167.1_3143	35.897	273	282
WP_004280665.1	lcl|NZ_RQHB01000004.1_cds_WP_135578295.1_1028	34.191	272	282
WP_004280665.1	lcl|NZ_RQHB01000021.1_cds_WP_167881428.1_3154	34.375	288	282
WP_004280909.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	37.750	400	401
WP_004280909.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	33.420	383	401
WP_004280909.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	25.381	394	401
WP_004280909.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	28.767	292	401
WP_004280909.1	lcl|NZ_RQHB01000016.1_cds_WP_135578507.1_1636	26.816	358	401
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_135578261.1_1001	34.672	274	568
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_135577291.1_263	32.601	273	568
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_135577694.1_554	25.646	503	568
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_135577698.1_556	29.730	222	568
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_135577216.1_199	32.381	210	568
WP_004280488.1	lcl|NZ_RQHB01000022.1_cds_WP_135579329.1_2663	30.374	214	568
WP_004280488.1	lcl|NZ_RQHB01000019.1_cds_WP_135579682.1_3347	31.068	206	568
WP_004280488.1	lcl|NZ_RQHB01000004.1_cds_WP_012387298.1_462	32.020	203	568
WP_004280488.1	lcl|NZ_RQHB01000016.1_cds_WP_012388182.1_1514	32.673	202	568
WP_004280488.1	lcl|NZ_RQHB01000014.1_cds_WP_135579585.1_2294	30.500	200	568
WP_004280488.1	lcl|NZ_RQHB01000005.1_cds_WP_135579429.1_3485	31.122	196	568
WP_004280488.1	lcl|NZ_RQHB01000011.1_cds_WP_233440831.1_2046	32.161	199	568
WP_004280488.1	lcl|NZ_RQHB01000020.1_cds_WP_135576398.1_2499	28.780	205	568
WP_004280488.1	lcl|NZ_RQHB01000019.1_cds_WP_135579674.1_3339	27.179	195	568
WP_004280488.1	lcl|NZ_RQHB01000017.1_cds_WP_041769999.1_1491	30.208	192	568
WP_004280488.1	lcl|NZ_RQHB01000017.1_cds_WP_135575955.1_1104	28.571	196	568
