WP_002764162.1	lcl|NZ_RQFS01000120.1_cds_WP_135594790.1_1574	62.162	74	106
WP_004279997.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	83.871	310	327
WP_004279997.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	22.581	279	327
WP_004279997.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	23.006	326	327
WP_004279997.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	21.311	305	327
WP_004279997.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	25.591	254	327
WP_004279997.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	21.788	179	327
WP_004279997.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	24.841	314	327
WP_004280069.1	lcl|NZ_RQFS01000146.1_cds_WP_135675717.1_3437	42.655	354	361
WP_004280807.1	lcl|NZ_RQFS01000126.1_cds_WP_100726800.1_189	23.228	254	220
WP_004280807.1	lcl|NZ_RQFS01000142.1_cds_WP_135675639.1_3581	34.234	111	220
WP_004280807.1	lcl|NZ_RQFS01000135.1_cds_WP_135594701.1_3396	36.364	99	220
WP_004280807.1	lcl|NZ_RQFS01000142.1_cds_WP_135675631.1_3576	33.846	130	220
WP_004280807.1	lcl|NZ_RQFS01000006.1_cds_WP_135592286.1_3707	34.043	94	220
WP_004280807.1	lcl|NZ_RQFS01000126.1_cds_WP_135675313.1_107	34.259	108	220
WP_004280807.1	lcl|NZ_RQFS01000071.1_cds_WP_167879854.1_3311	31.193	109	220
WP_004280807.1	lcl|NZ_RQFS01000160.1_cds_WP_135675837.1_1333	28.421	95	220
WP_004280807.1	lcl|NZ_RQFS01000097.1_cds_WP_135674488.1_776	22.034	118	220
WP_004280807.1	lcl|NZ_RQFS01000142.1_cds_WP_135592290.1_3582	29.126	103	220
WP_004280570.1	lcl|NZ_RQFS01000040.1_cds_WP_135673625.1_251	34.768	302	354
WP_004280570.1	lcl|NZ_RQFS01000146.1_cds_WP_135675716.1_3434	30.994	342	354
WP_004280570.1	lcl|NZ_RQFS01000172.1_cds_WP_210409540.1_3729	34.444	180	354
WP_004280570.1	lcl|NZ_RQFS01000040.1_cds_WP_135673625.1_251	34.768	302	354
WP_004280570.1	lcl|NZ_RQFS01000146.1_cds_WP_135675716.1_3434	30.994	342	354
WP_004280570.1	lcl|NZ_RQFS01000172.1_cds_WP_210409540.1_3729	34.444	180	354
WP_004280623.1	lcl|NZ_RQFS01000037.1_cds_WP_135594767.1_3529	35.683	227	230
WP_004280623.1	lcl|NZ_RQFS01000120.1_cds_WP_135675219.1_1580	37.952	166	230
WP_004280623.1	lcl|NZ_RQFS01000130.1_cds_WP_135675467.1_2451	32.877	219	230
WP_004280623.1	lcl|NZ_RQFS01000130.1_cds_WP_135675456.1_2436	26.496	117	230
WP_004280623.1	lcl|NZ_RQFS01000146.1_cds_WP_135594733.1_3436	26.613	124	230
WP_004280004.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	31.967	366	387
