WP_002764162.1	lcl|NZ_JADDWO010000005.1_cds_WP_002725873.1_2692	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733579.1_2693	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733534.1_2696	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWO010000019.1_cds_WP_002722638.1_754	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740024.1_2787	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWO010000006.1_cds_WP_002728309.1_2938	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWO010000014.1_cds_WP_002743770.1_411	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWO010000005.1_cds_WP_016749081.1_2725	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWO010000031.1_cds_WP_032856387.1_1682	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWO010000005.1_cds_WP_002742128.1_2783	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733661.1_2763	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWO010000015.1_cds_WP_002731944.1_522	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWO010000009.1_cds_WP_002726501.1_3387	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733618.1_2790	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740722.1_2736	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740726.1_2740	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWO010000025.1_cds_WP_002730849.1_1250	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740722.1_2736	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740726.1_2740	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWO010000025.1_cds_WP_002730849.1_1250	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWO010000032.1_cds_WP_002738760.1_1712	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWO010000013.1_cds_WP_002723863.1_326	29.091	110	230
WP_004280623.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733600.1_2754	28.814	118	230
WP_004280359.1	lcl|NZ_JADDWO010000077.1_cds_WP_004278354.1_3110	28.550	655	599
WP_004280004.1	lcl|NZ_JADDWO010000051.1_cds_WP_002728994.1_2511	30.914	372	387
WP_004280004.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740861.1_2701	33.898	236	387
WP_004280004.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740826.1_2700	36.408	206	387
WP_004280004.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733737.1_2721	32.420	219	387
WP_004280004.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740294.1_2781	31.095	283	387
WP_004280004.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733599.1_2734	31.939	263	387
WP_004280004.1	lcl|NZ_JADDWO010000006.1_cds_WP_002738884.1_2987	28.483	323	387
WP_004280004.1	lcl|NZ_JADDWO010000007.1_cds_WP_002724641.1_3133	25.137	366	387
WP_004280066.1	lcl|NZ_JADDWO010000077.1_cds_WP_004278354.1_3110	40.902	599	583
WP_004280553.1	lcl|NZ_JADDWO010000046.1_cds_WP_002740796.1_2261	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740235.1_2750	19.444	216	572
WP_004280553.1	lcl|NZ_JADDWO010000046.1_cds_WP_002740796.1_2261	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740235.1_2750	19.444	216	572
WP_004280727.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740826.1_2700	36.296	270	417
WP_004280727.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740861.1_2701	33.793	290	417
WP_004280727.1	lcl|NZ_JADDWO010000051.1_cds_WP_002728994.1_2511	28.367	349	417
WP_004280727.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740294.1_2781	34.252	254	417
WP_004280727.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733737.1_2721	31.439	264	417
WP_004280727.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733599.1_2734	29.461	241	417
WP_004280727.1	lcl|NZ_JADDWO010000006.1_cds_WP_002738884.1_2987	28.452	239	417
WP_004280727.1	lcl|NZ_JADDWO010000007.1_cds_WP_002724641.1_3133	25.103	243	417
WP_237578347.1	lcl|NZ_JADDWO010000077.1_cds_WP_004278354.1_3110	30.255	628	611
WP_237578348.1	lcl|NZ_JADDWO010000023.1_cds_WP_002724246.1_1174	34.234	111	207
WP_004280422.1	lcl|NZ_JADDWO010000032.1_cds_WP_002738760.1_1712	28.571	245	242
WP_004280656.1	lcl|NZ_JADDWO010000022.1_cds_WP_002739054.1_1084	33.466	251	255
WP_004280656.1	lcl|NZ_JADDWO010000005.1_cds_WP_002733582.1_2756	27.059	255	255
WP_004280656.1	lcl|NZ_JADDWO010000020.1_cds_WP_002728745.1_972	27.451	255	255
WP_004280656.1	lcl|NZ_JADDWO010000052.1_cds_WP_002722237.1_2536	28.685	251	255
WP_004280656.1	lcl|NZ_JADDWO010000006.1_cds_WP_002735533.1_2974	27.839	273	255
WP_004280656.1	lcl|NZ_JADDWO010000008.1_cds_WP_002722691.1_3297	27.203	261	255
WP_004280656.1	lcl|NZ_JADDWO010000060.1_cds_WP_002728460.1_2797	24.907	269	255
WP_004280656.1	lcl|NZ_JADDWO010000029.1_cds_WP_002741131.1_1429	27.174	184	255
WP_004280656.1	lcl|NZ_JADDWO010000012.1_cds_WP_002728891.1_257	25.907	193	255
WP_004280656.1	lcl|NZ_JADDWO010000005.1_cds_WP_002740024.1_2787	27.461	193	255
WP_004280656.1	lcl|NZ_JADDWO010000012.1_cds_WP_032853204.1_252	24.390	164	255
WP_004280656.1	lcl|NZ_JADDWO010000048.1_cds_WP_002739544.1_2314	24.242	198	255
WP_004280656.1	lcl|NZ_JADDWO010000028.1_cds_WP_002727447.1_1387	25.389	193	255
WP_004280656.1	lcl|NZ_JADDWO010000019.1_cds_WP_002722638.1_754	36.232	69	255
WP_004280656.1	lcl|NZ_JADDWO010000003.1_cds_WP_002741431.1_2036	25.381	197	255
WP_004280493.1	lcl|NZ_JADDWO010000056.1_cds_WP_002740185.1_2628	29.384	211	314
