WP_002764162.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	93.902	82	106
WP_004279997.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	91.613	310	327
WP_004279997.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	58.730	63	327
WP_004279997.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	28.175	252	327
WP_004279997.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	22.936	327	327
WP_004279997.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	23.656	186	327
WP_004279997.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	22.414	290	327
WP_004279997.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	24.847	326	327
WP_004279997.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	23.529	306	327
WP_004280069.1	lcl|NZ_AFLJ01000366.1_cds_WP_000202830.1_160	42.210	353	361
WP_004280807.1	lcl|NZ_AFLJ01000257.1_cds_WP_000282880.1_746	29.787	235	220
WP_004280807.1	lcl|NZ_AFLJ01000236.1_cds_WP_001099029.1_937	26.906	223	220
WP_004280807.1	lcl|NZ_AFLJ01000017.1_cds_WP_001068986.1_3639	30.435	92	220
WP_004280807.1	lcl|NZ_AFLJ01000169.1_cds_WP_000840858.1_1769	29.808	104	220
WP_004280807.1	lcl|NZ_AFLJ01000055.1_cds_WP_000868621.1_3318	29.670	91	220
WP_004280807.1	lcl|NZ_AFLJ01000182.1_cds_WP_000262844.1_1612	24.638	207	220
WP_004280807.1	lcl|NZ_AFLJ01000308.1_cds_WP_001114267.1_433	26.136	176	220
WP_004280570.1	lcl|NZ_AFLJ01000366.1_cds_WP_001230564.1_167	35.988	339	354
WP_004280570.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582618.1_163	33.742	326	354
WP_004280570.1	lcl|NZ_AFLJ01000178.1_cds_WP_001011675.1_1667	33.898	295	354
WP_004280570.1	lcl|NZ_AFLJ01000366.1_cds_WP_001230564.1_167	35.988	339	354
WP_004280570.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582618.1_163	33.742	326	354
WP_004280570.1	lcl|NZ_AFLJ01000178.1_cds_WP_001011675.1_1667	33.898	295	354
WP_004280623.1	lcl|NZ_AFLJ01000171.1_cds_WP_001014594.1_1740	28.365	208	230
WP_004280623.1	lcl|NZ_AFLJ01000129.1_cds_WP_000721859.1_2000	30.000	110	230
WP_004280359.1	lcl|NZ_AFLJ01000366.1_cds_WP_000698820.1_157	42.020	614	599
WP_004280004.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582222.1_181	38.211	246	387
WP_004280004.1	lcl|NZ_AFLJ01000305.1_cds_WP_001281953.1_439	32.172	373	387
WP_004280004.1	lcl|NZ_AFLJ01000366.1_cds_WP_000608295.1_191	34.322	236	387
WP_004280004.1	lcl|NZ_AFLJ01000366.1_cds_WP_000947844.1_169	31.559	263	387
WP_004280004.1	lcl|NZ_AFLJ01000366.1_cds_WP_001198107.1_192	36.893	206	387
WP_004280004.1	lcl|NZ_AFLJ01000366.1_cds_WP_000346036.1_162	27.147	361	387
WP_004280004.1	lcl|NZ_AFLJ01000232.1_cds_WP_000575178.1_954	29.682	283	387
WP_004280004.1	lcl|NZ_AFLJ01000204.1_cds_WP_000538752.1_1268	27.103	321	387
WP_004280004.1	lcl|NZ_AFLJ01000125.1_cds_WP_001982414.1_2059	26.160	237	387
WP_004280066.1	lcl|NZ_AFLJ01000366.1_cds_WP_000698820.1_157	27.157	626	583
WP_004280553.1	lcl|NZ_AFLJ01000186.1_cds_WP_000613386.1_1561	23.077	130	572
WP_004280553.1	lcl|NZ_AFLJ01000129.1_cds_WP_000721859.1_2000	33.333	117	572
WP_004280553.1	lcl|NZ_AFLJ01000186.1_cds_WP_000613386.1_1561	23.077	130	572
WP_004280553.1	lcl|NZ_AFLJ01000129.1_cds_WP_000721859.1_2000	33.333	117	572
