WP_002764162.1	lcl|NZ_JADHZI010000006.1_cds_WP_002725873.1_2913	100.000	82	106
WP_004279997.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	97.742	310	327
WP_004279997.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	27.381	252	327
WP_004279997.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	24.383	324	327
WP_004279997.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	22.337	291	327
WP_004279997.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	25.723	311	327
WP_004279997.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	21.387	173	327
WP_004279997.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	24.503	151	327
WP_004280807.1	lcl|NZ_JADHZI010000032.1_cds_WP_032856387.1_1662	26.667	225	220
WP_004280807.1	lcl|NZ_JADHZI010000006.1_cds_WP_002742128.1_3004	26.180	233	220
WP_004280807.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733661.1_2984	33.696	92	220
WP_004280807.1	lcl|NZ_JADHZI010000018.1_cds_WP_002731944.1_669	30.172	116	220
WP_004280807.1	lcl|NZ_JADHZI010000009.1_cds_WP_002726501.1_3386	29.787	94	220
WP_004280807.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733618.1_3011	25.000	176	220
WP_004280570.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740722.1_2957	36.012	336	354
WP_004280570.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740726.1_2961	32.840	338	354
WP_004280570.1	lcl|NZ_JADHZI010000025.1_cds_WP_002730849.1_1218	33.333	288	354
WP_004280570.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740722.1_2957	36.012	336	354
WP_004280570.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740726.1_2961	32.840	338	354
WP_004280570.1	lcl|NZ_JADHZI010000025.1_cds_WP_002730849.1_1218	33.333	288	354
WP_004280623.1	lcl|NZ_JADHZI010000033.1_cds_WP_002738760.1_1688	30.476	210	230
WP_004280623.1	lcl|NZ_JADHZI010000013.1_cds_WP_002723863.1_363	29.091	110	230
WP_004280623.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733600.1_2975	28.814	118	230
