WP_002764162.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000340715.1_879	93.902	82	106
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	91.613	310	327
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000093099.1_900	58.730	63	327
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	28.175	252	327
WP_004279997.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	22.936	327	327
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	23.656	186	327
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	22.414	290	327
WP_004279997.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	24.847	326	327
WP_004279997.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001984071.1_2913	23.529	306	327
WP_004280069.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000202830.1_919	42.210	353	361
WP_004280807.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000282880.1_958	29.787	235	220
WP_004280807.1	lcl|NZ_JAGGCH010000027.1_cds_WP_001099029.1_2833	26.906	223	220
WP_004280807.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001068986.1_937	30.435	92	220
WP_004280807.1	lcl|NZ_JAGGCH010000041.1_cds_WP_000840858.1_3358	29.808	104	220
WP_004280807.1	lcl|NZ_JAGGCH010000023.1_cds_WP_000868621.1_2603	29.670	91	220
WP_004280807.1	lcl|NZ_JAGGCH010000016.1_cds_WP_000262844.1_2035	24.638	207	220
WP_004280807.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001114267.1_965	26.136	176	220
WP_004280570.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001230564.1_912	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000582618.1_916	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCH010000025.1_cds_WP_001011675.1_2760	33.898	295	354
WP_004280570.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001230564.1_912	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000582618.1_916	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCH010000025.1_cds_WP_001011675.1_2760	33.898	295	354
WP_004280623.1	lcl|NZ_JAGGCH010000016.1_cds_WP_001014594.1_2075	28.365	208	230
WP_004280623.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000721859.1_803	30.000	110	230
WP_004280359.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000698820.1_922	42.020	614	599
WP_004280004.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000582222.1_898	38.211	246	387
WP_004280004.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001281953.1_2947	32.172	373	387
