WP_002764162.1	lcl|NZ_AKWL02000022.1_cds_WP_004753574.1_2636	91.463	82	106
WP_004279997.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	91.935	310	327
WP_004279997.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	27.778	252	327
WP_004279997.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	22.936	327	327
WP_004279997.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	22.069	290	327
WP_004279997.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	24.359	234	327
WP_004279997.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	24.847	326	327
WP_004280807.1	lcl|NZ_AKWL02000022.1_cds_WP_004761677.1_2567	26.293	232	220
WP_004280807.1	lcl|NZ_AKWL02000027.1_cds_WP_004759385.1_2290	25.229	218	220
WP_004280807.1	lcl|NZ_AKWL02000015.1_cds_WP_004750398.1_3151	30.769	104	220
WP_004280807.1	lcl|NZ_AKWL02000022.1_cds_WP_004761491.1_2568	28.182	110	220
WP_004280807.1	lcl|NZ_AKWL02000016.1_cds_WP_004751232.1_3079	30.769	91	220
WP_004280807.1	lcl|NZ_AKWL02000042.1_cds_WP_004754319.1_986	24.155	207	220
WP_004280570.1	lcl|NZ_AKWL02000022.1_cds_WP_004777115.1_2601	31.845	336	354
WP_004280570.1	lcl|NZ_AKWL02000021.1_cds_WP_004752171.1_2856	33.922	283	354
WP_004280570.1	lcl|NZ_AKWL02000022.1_cds_WP_004755121.1_2607	28.065	310	354
WP_004280570.1	lcl|NZ_AKWL02000022.1_cds_WP_004777115.1_2601	31.845	336	354
WP_004280570.1	lcl|NZ_AKWL02000021.1_cds_WP_004752171.1_2856	33.922	283	354
WP_004280570.1	lcl|NZ_AKWL02000022.1_cds_WP_004755121.1_2607	28.065	310	354
WP_004280623.1	lcl|NZ_AKWL02000041.1_cds_WP_004752290.1_1203	42.169	166	230
WP_004280623.1	lcl|NZ_AKWL02000029.1_cds_WP_004777365.1_2095	28.846	208	230
WP_004280623.1	lcl|NZ_AKWL02000022.1_cds_WP_000440092.1_2606	25.676	222	230
WP_004280623.1	lcl|NZ_AKWL02000043.1_cds_WP_004753115.1_883	31.858	113	230
WP_004280004.1	lcl|NZ_AKWL02000012.1_cds_WP_004754030.1_3442	32.162	370	387
WP_004280004.1	lcl|NZ_AKWL02000022.1_cds_WP_004753525.1_2627	33.898	236	387
WP_004280004.1	lcl|NZ_AKWL02000022.1_cds_WP_004754985.1_2609	32.443	262	387
WP_004280004.1	lcl|NZ_AKWL02000022.1_cds_WP_004754883.1_2628	36.408	206	387
WP_004280004.1	lcl|NZ_AKWL02000022.1_cds_WP_004753906.1_2569	28.975	283	387
WP_004280004.1	lcl|NZ_AKWL02000043.1_cds_WP_004752829.1_866	27.414	321	387
WP_004280004.1	lcl|NZ_AKWL02000006.1_cds_WP_004771239.1_3757	25.886	367	387
WP_004280553.1	lcl|NZ_AKWL02000041.1_cds_WP_004752290.1_1203	33.471	242	572
WP_004280553.1	lcl|NZ_AKWL02000022.1_cds_WP_000440092.1_2606	27.805	205	572
WP_004280553.1	lcl|NZ_AKWL02000029.1_cds_WP_004777365.1_2095	32.704	159	572
WP_004280553.1	lcl|NZ_AKWL02000031.1_cds_WP_004777397.1_2015	22.727	132	572
WP_004280553.1	lcl|NZ_AKWL02000043.1_cds_WP_004753115.1_883	32.479	117	572
WP_004280553.1	lcl|NZ_AKWL02000041.1_cds_WP_004752290.1_1203	33.471	242	572
WP_004280553.1	lcl|NZ_AKWL02000022.1_cds_WP_000440092.1_2606	27.805	205	572
WP_004280553.1	lcl|NZ_AKWL02000029.1_cds_WP_004777365.1_2095	32.704	159	572
WP_004280553.1	lcl|NZ_AKWL02000031.1_cds_WP_004777397.1_2015	22.727	132	572
WP_004280553.1	lcl|NZ_AKWL02000043.1_cds_WP_004753115.1_883	32.479	117	572
WP_004280727.1	lcl|NZ_AKWL02000022.1_cds_WP_004754883.1_2628	36.667	270	417
WP_004280727.1	lcl|NZ_AKWL02000022.1_cds_WP_004753525.1_2627	33.793	290	417
WP_004280727.1	lcl|NZ_AKWL02000012.1_cds_WP_004754030.1_3442	28.097	331	417
WP_004280727.1	lcl|NZ_AKWL02000022.1_cds_WP_004753906.1_2569	32.950	261	417
WP_004280727.1	lcl|NZ_AKWL02000022.1_cds_WP_004754985.1_2609	31.077	325	417
WP_004280727.1	lcl|NZ_AKWL02000043.1_cds_WP_004752829.1_866	28.629	248	417
WP_004280727.1	lcl|NZ_AKWL02000006.1_cds_WP_004771239.1_3757	25.514	243	417
WP_237578348.1	lcl|NZ_AKWL02000043.1_cds_WP_004777989.1_931	27.193	114	207
WP_237578348.1	lcl|NZ_AKWL02000040.1_cds_WP_025184020.1_1581	40.909	44	207
WP_004280422.1	lcl|NZ_AKWL02000041.1_cds_WP_004752290.1_1203	31.557	244	242
WP_004280422.1	lcl|NZ_AKWL02000029.1_cds_WP_004777365.1_2095	27.755	245	242
WP_004280656.1	lcl|NZ_AKWL02000051.1_cds_WP_004756809.1_179	31.873	251	255
WP_004280656.1	lcl|NZ_AKWL02000022.1_cds_WP_004753779.1_2593	28.077	260	255
WP_004280656.1	lcl|NZ_AKWL02000041.1_cds_WP_004756466.1_1463	27.451	255	255
WP_004280656.1	lcl|NZ_AKWL02000022.1_cds_WP_004755393.1_2740	26.437	261	255
WP_004280656.1	lcl|NZ_AKWL02000043.1_cds_WP_004753174.1_951	26.038	265	255
WP_004280656.1	lcl|NZ_AKWL02000041.1_cds_WP_004767413.1_1265	27.059	255	255
WP_004280656.1	lcl|NZ_AKWL02000022.1_cds_WP_004755437.1_2589	25.197	254	255
WP_004280656.1	lcl|NZ_AKWL02000039.1_cds_WP_004762530.1_1673	24.164	269	255
WP_004280656.1	lcl|NZ_AKWL02000022.1_cds_WP_004753539.1_2617	29.339	242	255
WP_004280656.1	lcl|NZ_AKWL02000012.1_cds_WP_004776872.1_3272	27.568	185	255
WP_004280656.1	lcl|NZ_AKWL02000041.1_cds_WP_004757350.1_1474	25.000	200	255
WP_004280656.1	lcl|NZ_AKWL02000041.1_cds_WP_004769407.1_1419	27.835	194	255
WP_004280656.1	lcl|NZ_AKWL02000010.1_cds_WP_004755953.1_3663	25.926	189	255
WP_004280656.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	26.425	193	255
WP_004280656.1	lcl|NZ_AKWL02000041.1_cds_WP_004756515.1_1425	25.000	164	255
WP_004280656.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	34.722	72	255
WP_004280493.1	lcl|NZ_AKWL02000050.1_cds_WP_004755626.1_477	27.576	330	314
WP_004280493.1	lcl|NZ_AKWL02000022.1_cds_WP_004777129.1_2461	28.436	211	314
WP_004280665.1	lcl|NZ_AKWL02000021.1_cds_WP_004752171.1_2856	38.328	287	282
WP_004280665.1	lcl|NZ_AKWL02000022.1_cds_WP_004777115.1_2601	33.798	287	282
WP_004280665.1	lcl|NZ_AKWL02000022.1_cds_WP_004755121.1_2607	27.941	272	282
WP_004280045.1	lcl|NZ_AKWL02000022.1_cds_WP_004777148.1_2603	25.373	201	321
WP_004280909.1	lcl|NZ_AKWL02000012.1_cds_WP_004754030.1_3442	38.653	401	401
WP_004280909.1	lcl|NZ_AKWL02000022.1_cds_WP_004754985.1_2609	33.079	393	401
WP_004280909.1	lcl|NZ_AKWL02000022.1_cds_WP_004753525.1_2627	31.183	372	401
WP_004280909.1	lcl|NZ_AKWL02000022.1_cds_WP_004753906.1_2569	28.611	360	401
WP_004280909.1	lcl|NZ_AKWL02000022.1_cds_WP_004754883.1_2628	29.231	390	401
WP_004280909.1	lcl|NZ_AKWL02000006.1_cds_WP_004771239.1_3757	26.562	384	401
WP_004280909.1	lcl|NZ_AKWL02000043.1_cds_WP_004752829.1_866	26.772	381	401
WP_004280488.1	lcl|NZ_AKWL02000048.1_cds_WP_004754744.1_618	30.163	368	568
WP_004280488.1	lcl|NZ_AKWL02000006.1_cds_WP_004752998.1_3805	31.905	210	568
WP_004280488.1	lcl|NZ_AKWL02000051.1_cds_WP_004755367.1_291	32.212	208	568
WP_004280488.1	lcl|NZ_AKWL02000022.1_cds_WP_004777125.1_2611	29.439	214	568
WP_004280488.1	lcl|NZ_AKWL02000049.1_cds_WP_004754327.1_573	32.338	201	568
WP_004280488.1	lcl|NZ_AKWL02000041.1_cds_WP_004752570.1_1090	30.208	192	568
WP_004280488.1	lcl|NZ_AKWL02000031.1_cds_WP_004759288.1_2045	31.088	193	568
WP_004280488.1	lcl|NZ_AKWL02000014.1_cds_WP_004750725.1_3212	29.493	217	568
WP_004280488.1	lcl|NZ_AKWL02000022.1_cds_WP_004753756.1_2523	29.524	210	568
WP_004280488.1	lcl|NZ_AKWL02000039.1_cds_WP_016749953.1_1741	32.620	187	568
WP_004280488.1	lcl|NZ_AKWL02000027.1_cds_WP_004777257.1_2304	32.474	194	568
WP_004280488.1	lcl|NZ_AKWL02000027.1_cds_WP_004754759.1_2395	28.505	214	568
WP_004280488.1	lcl|NZ_AKWL02000028.1_cds_WP_004751633.1_2155	31.694	183	568
WP_004280488.1	lcl|NZ_AKWL02000021.1_cds_WP_004759106.1_2768	30.573	157	568
WP_004280488.1	lcl|NZ_AKWL02000021.1_cds_WP_004752046.1_2823	29.524	210	568
WP_004280488.1	lcl|NZ_AKWL02000021.1_cds_WP_004752046.1_2823	26.047	215	568
WP_004280488.1	lcl|NZ_AKWL02000022.1_cds_WP_004754862.1_2715	30.526	190	568
WP_004280488.1	lcl|NZ_AKWL02000041.1_cds_WP_004752581.1_1037	28.108	185	568
WP_004280488.1	lcl|NZ_AKWL02000028.1_cds_WP_004751619.1_2154	28.000	200	568
WP_004280488.1	lcl|NZ_AKWL02000022.1_cds_WP_004753839.1_2731	31.098	164	568
