WP_002764162.1	lcl|NZ_JQPS01000038.1_cds_WP_000340715.1_1112	93.902	82	106
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_000712241.1_1113	91.613	310	327
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_042752256.1_1132	63.492	63	327
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_017854439.1_1116	27.778	252	327
WP_004279997.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	22.936	327	327
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_000600891.1_1141	23.656	186	327
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	22.414	290	327
WP_004279997.1	lcl|NZ_JQPS01000038.1_cds_WP_001067556.1_1119	24.847	326	327
WP_004279997.1	lcl|NZ_JQPS01000030.1_cds_WP_001984071.1_869	23.529	306	327
WP_004280069.1	lcl|NZ_JQPS01000038.1_cds_WP_000202827.1_1151	42.210	353	361
WP_004280807.1	lcl|NZ_JQPS01000038.1_cds_WP_061234306.1_1199	29.362	235	220
WP_004280807.1	lcl|NZ_JQPS01000227.1_cds_WP_001099026.1_3650	26.457	223	220
WP_004280807.1	lcl|NZ_JQPS01000038.1_cds_WP_001068986.1_1178	30.435	92	220
WP_004280807.1	lcl|NZ_JQPS01000231.1_cds_WP_000840860.1_3673	29.808	104	220
WP_004280807.1	lcl|NZ_JQPS01000173.1_cds_WP_000868623.1_3263	29.670	91	220
WP_004280807.1	lcl|NZ_JQPS01000298.1_cds_WP_001114273.1_3991	26.136	176	220
WP_004280807.1	lcl|NZ_JQPS01000146.1_cds_WP_000262844.1_2884	24.638	207	220
WP_004280570.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	35.988	339	354
WP_004280570.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	33.742	326	354
WP_004280570.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	33.898	295	354
WP_004280570.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	35.988	339	354
WP_004280570.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	33.742	326	354
WP_004280570.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	33.898	295	354
WP_004280623.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	28.708	209	230
WP_004280623.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	30.000	110	230
WP_004280623.1	lcl|NZ_JQPS01000038.1_cds_WP_061233854.1_1167	30.508	118	230
WP_004280359.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	42.182	614	599
WP_004280004.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.805	246	387
WP_004280004.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	32.172	373	387
WP_004280004.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	31.559	263	387
WP_004280004.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	27.147	361	387
WP_004280004.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	29.682	283	387
WP_004280004.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	27.103	321	387
WP_004280004.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	26.160	237	387
WP_004280066.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	27.316	626	583
WP_004280553.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	23.077	130	572
WP_004280553.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	33.333	117	572
WP_004280553.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	20.930	215	572
WP_004280553.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	23.077	130	572
WP_004280553.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	33.333	117	572
WP_004280553.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	20.930	215	572
WP_004280727.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	35.039	254	417
WP_004280727.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	28.440	327	417
WP_004280727.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	29.367	395	417
WP_004280727.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.736	212	417
WP_004280727.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	26.866	268	417
WP_004280727.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	27.843	255	417
WP_004280727.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	24.280	243	417
WP_004280171.1	lcl|NZ_JQPS01000038.1_cds_WP_061233862.1_1155	28.916	166	182
WP_237578347.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	42.786	603	611
WP_237578348.1	lcl|NZ_JQPS01000203.1_cds_WP_061234781.1_3486	28.070	114	207
WP_237578348.1	lcl|NZ_JQPS01000037.1_cds_WP_000620358.1_1102	33.962	53	207
WP_004280422.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	27.236	246	242
WP_004280656.1	lcl|NZ_JQPS01000068.1_cds_WP_000998678.1_1858	32.271	251	255
WP_004280656.1	lcl|NZ_JQPS01000038.1_cds_WP_061234283.1_1169	30.645	248	255
WP_004280656.1	lcl|NZ_JQPS01000044.1_cds_WP_000566240.1_1300	27.843	255	255
WP_004280656.1	lcl|NZ_JQPS01000008.1_cds_WP_000043153.1_205	26.038	265	255
WP_004280656.1	lcl|NZ_JQPS01000169.1_cds_WP_000653653.1_3202	26.820	261	255
WP_004280656.1	lcl|NZ_JQPS01000044.1_cds_WP_002080077.1_1271	27.376	263	255
WP_004280656.1	lcl|NZ_JQPS01000027.1_cds_WP_000351751.1_779	24.535	269	255
WP_004280656.1	lcl|NZ_JQPS01000003.1_cds_WP_000834351.1_56	29.843	191	255
WP_004280656.1	lcl|NZ_JQPS01000010.1_cds_WP_000646910.1_381	27.568	185	255
WP_004280656.1	lcl|NZ_JQPS01000277.1_cds_WP_000800040.1_3903	27.320	194	255
WP_004280656.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	27.861	201	255
WP_004280656.1	lcl|NZ_JQPS01000150.1_cds_WP_001069863.1_2949	26.220	164	255
WP_004280656.1	lcl|NZ_JQPS01000147.1_cds_WP_000093664.1_2940	23.000	200	255
WP_004280656.1	lcl|NZ_JQPS01000059.1_cds_WP_001074690.1_1723	24.352	193	255
WP_004280656.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	33.333	72	255
WP_004280656.1	lcl|NZ_JQPS01000272.1_cds_JG86_RS19805_3889	23.853	218	255
WP_004280493.1	lcl|NZ_JQPS01000067.1_cds_WP_002185292.1_1841	27.879	330	314
WP_004280665.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	37.132	272	282
WP_004280665.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	38.328	287	282
WP_004280665.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	32.302	291	282
WP_004280909.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	38.404	401	401
WP_004280909.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	33.333	375	401
WP_004280909.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	28.415	366	401
WP_004280909.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	27.034	381	401
WP_004280909.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	27.056	377	401
WP_004280909.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	25.781	384	401
WP_004280909.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	26.772	381	401
WP_004280488.1	lcl|NZ_JQPS01000104.1_cds_WP_000172203.1_2431	30.978	368	568
WP_004280488.1	lcl|NZ_JQPS01000038.1_cds_WP_000834715.1_1135	28.250	400	568
WP_004280488.1	lcl|NZ_JQPS01000011.1_cds_WP_000667646.1_405	31.905	210	568
WP_004280488.1	lcl|NZ_JQPS01000138.1_cds_WP_000828456.1_2790	31.250	208	568
WP_004280488.1	lcl|NZ_JQPS01000104.1_cds_WP_000942282.1_2417	32.836	201	568
