WP_002764162.1	lcl|NZ_JQGT01000117.1_cds_WP_020985020.1_2580	97.561	82	106
WP_004279997.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	97.419	310	327
WP_004279997.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	28.261	230	327
WP_004279997.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	24.074	324	327
WP_004279997.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	22.837	289	327
WP_004279997.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	25.000	260	327
WP_004279997.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	20.833	168	327
WP_004279997.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	21.752	331	327
WP_004279997.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	24.324	333	327
WP_004280069.1	lcl|NZ_JQGT01000007.1_cds_WP_020984892.1_201	42.493	353	361
WP_004280807.1	lcl|NZ_JQGT01000104.1_cds_WP_020984922.1_2351	29.224	219	220
WP_004280807.1	lcl|NZ_JQGT01000064.1_cds_WP_010578750.1_1578	27.313	227	220
WP_004280807.1	lcl|NZ_JQGT01000104.1_cds_WP_020984953.1_2372	33.333	93	220
WP_004280807.1	lcl|NZ_JQGT01000032.1_cds_WP_020983211.1_902	30.172	116	220
WP_004280807.1	lcl|NZ_JQGT01000104.1_cds_WP_020985004.1_2352	26.606	109	220
WP_004280807.1	lcl|NZ_JQGT01000046.1_cds_WP_010578322.1_1180	24.000	175	220
WP_004280807.1	lcl|NZ_JQGT01000141.1_cds_WP_020984182.1_2903	29.787	94	220
WP_004280570.1	lcl|NZ_JQGT01000007.1_cds_WP_010578367.1_191	34.897	341	354
WP_004280570.1	lcl|NZ_JQGT01000088.1_cds_WP_078131939.1_2093	33.447	293	354
WP_004280570.1	lcl|NZ_JQGT01000007.1_cds_WP_010578359.1_198	32.840	338	354
WP_004280570.1	lcl|NZ_JQGT01000007.1_cds_WP_010578367.1_191	34.897	341	354
WP_004280570.1	lcl|NZ_JQGT01000088.1_cds_WP_078131939.1_2093	33.447	293	354
WP_004280570.1	lcl|NZ_JQGT01000007.1_cds_WP_010578359.1_198	32.840	338	354
WP_004280623.1	lcl|NZ_JQGT01000131.1_cds_WP_020984414.1_2752	29.524	210	230
WP_004280623.1	lcl|NZ_JQGT01000010.1_cds_WP_010577107.1_276	29.825	114	230
WP_004280359.1	lcl|NZ_JQGT01000104.1_cds_WP_020984911.1_2388	42.088	613	599
WP_004280359.1	lcl|NZ_JQGT01000033.1_cds_WP_078131915.1_913	28.702	655	599
WP_004280004.1	lcl|NZ_JQGT01000177.1_cds_WP_010576069.1_3212	31.099	373	387
WP_004280004.1	lcl|NZ_JQGT01000117.1_cds_WP_010578405.1_2571	33.898	236	387
WP_004280004.1	lcl|NZ_JQGT01000117.1_cds_WP_010578406.1_2572	36.893	206	387
WP_004280004.1	lcl|NZ_JQGT01000007.1_cds_WP_020984843.1_189	32.319	263	387
WP_004280004.1	lcl|NZ_JQGT01000117.1_cds_WP_020984867.1_2547	31.963	219	387
WP_004280004.1	lcl|NZ_JQGT01000007.1_cds_WP_010578358.1_199	25.788	349	387
WP_004280004.1	lcl|NZ_JQGT01000104.1_cds_WP_010578328.1_2353	30.035	283	387
