WP_002764162.1	lcl|NZ_AHQU01000009.1_cds_WP_000340715.1_3517	93.902	82	106
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	91.613	310	327
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_000093099.1_3538	58.730	63	327
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	28.175	252	327
WP_004279997.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	22.936	327	327
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	23.656	186	327
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	22.414	290	327
WP_004279997.1	lcl|NZ_AHQU01000009.1_cds_WP_001067557.1_3524	24.847	326	327
WP_004279997.1	lcl|NZ_AHQU01000043.1_cds_WP_001984071.1_2746	23.529	306	327
WP_004280069.1	lcl|NZ_AHQU01000009.1_cds_WP_000202830.1_3557	42.210	353	361
WP_004280807.1	lcl|NZ_AHQU01000009.1_cds_WP_000282880.1_3596	29.787	235	220
WP_004280807.1	lcl|NZ_AHQU01000036.1_cds_WP_001099029.1_3104	26.906	223	220
WP_004280807.1	lcl|NZ_AHQU01000009.1_cds_WP_001068986.1_3575	30.435	92	220
WP_004280807.1	lcl|NZ_AHQU01000045.1_cds_WP_000840858.1_2676	29.808	104	220
WP_004280807.1	lcl|NZ_AHQU01000010.1_cds_WP_000868621.1_3504	29.670	91	220
WP_004280807.1	lcl|NZ_AHQU01000150.1_cds_WP_000262844.1_641	24.638	207	220
WP_004280807.1	lcl|NZ_AHQU01000123.1_cds_WP_001114267.1_1238	26.136	176	220
WP_004280570.1	lcl|NZ_AHQU01000009.1_cds_WP_001230564.1_3550	35.988	339	354
WP_004280570.1	lcl|NZ_AHQU01000009.1_cds_WP_000582618.1_3554	33.742	326	354
WP_004280570.1	lcl|NZ_AHQU01000157.1_cds_WP_001011675.1_579	33.898	295	354
WP_004280570.1	lcl|NZ_AHQU01000009.1_cds_WP_001230564.1_3550	35.988	339	354
WP_004280570.1	lcl|NZ_AHQU01000009.1_cds_WP_000582618.1_3554	33.742	326	354
WP_004280570.1	lcl|NZ_AHQU01000157.1_cds_WP_001011675.1_579	33.898	295	354
WP_004280623.1	lcl|NZ_AHQU01000207.1_cds_WP_001014594.1_257	28.365	208	230
WP_004280623.1	lcl|NZ_AHQU01000058.1_cds_WP_000721859.1_2242	30.000	110	230
