WP_002764162.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753574.1_377	91.463	82	106
WP_004279997.1	lcl|NZ_AHQJ01000496.1_cds_WP_004761722.1_376	91.935	310	327
WP_004279997.1	lcl|NZ_AHQJ01000496.1_cds_WP_004755430.1_373	27.778	252	327
WP_004279997.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	22.936	327	327
WP_004279997.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	22.069	290	327
WP_004279997.1	lcl|NZ_AHQJ01000285.1_cds_WP_004751543.1_1262	24.359	234	327
WP_004279997.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753423.1_370	24.847	326	327
WP_004280807.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752094.1_3014	28.311	219	220
WP_004280807.1	lcl|NZ_AHQJ01000330.1_cds_WP_016753125.1_893	25.446	224	220
WP_004280807.1	lcl|NZ_AHQJ01000158.1_cds_WP_004750398.1_2436	30.769	104	220
WP_004280807.1	lcl|NZ_AHQJ01000048.1_cds_WP_004751232.1_3183	30.769	91	220
WP_004280807.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752095.1_3015	27.273	110	220
WP_004280807.1	lcl|NZ_AHQJ01000367.1_cds_WP_004754319.1_735	24.155	207	220
WP_004280570.1	lcl|NZ_AHQJ01000480.1_cds_WP_016753330.1_532	32.286	350	354
WP_004280570.1	lcl|NZ_AHQJ01000291.1_cds_WP_016752974.1_1188	33.922	283	354
WP_004280570.1	lcl|NZ_AHQJ01000106.1_cds_WP_016752152.1_2906	27.742	310	354
WP_004280570.1	lcl|NZ_AHQJ01000480.1_cds_WP_016753330.1_532	32.286	350	354
WP_004280570.1	lcl|NZ_AHQJ01000291.1_cds_WP_016752974.1_1188	33.922	283	354
WP_004280570.1	lcl|NZ_AHQJ01000106.1_cds_WP_016752152.1_2906	27.742	310	354
WP_004280623.1	lcl|NZ_AHQJ01000142.1_cds_WP_016752271.1_2696	28.846	208	230
WP_004280623.1	lcl|NZ_AHQJ01000106.1_cds_WP_000440092.1_2907	25.676	222	230
WP_004280623.1	lcl|NZ_AHQJ01000032.1_cds_WP_004753115.1_3365	31.858	113	230
WP_004280004.1	lcl|NZ_AHQJ01000248.1_cds_WP_016752763.1_1660	31.892	370	387
WP_004280004.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560426.1_3465	35.565	239	387
WP_004280004.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753525.1_368	33.898	236	387
WP_004280004.1	lcl|NZ_AHQJ01000136.1_cds_WP_004754985.1_2814	32.443	262	387
WP_004280004.1	lcl|NZ_AHQJ01000496.1_cds_WP_004754883.1_369	36.408	206	387
WP_004280004.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752096.1_3016	29.329	283	387
WP_004280004.1	lcl|NZ_AHQJ01000323.1_cds_WP_004752829.1_942	27.414	321	387
WP_004280004.1	lcl|NZ_AHQJ01000371.1_cds_WP_016753238.1_723	25.886	367	387
WP_004280553.1	lcl|NZ_AHQJ01000106.1_cds_WP_000440092.1_2907	27.805	205	572
WP_004280553.1	lcl|NZ_AHQJ01000142.1_cds_WP_016752271.1_2696	33.333	159	572
WP_004280553.1	lcl|NZ_AHQJ01000159.1_cds_WP_016752400.1_2422	26.316	133	572
WP_004280553.1	lcl|NZ_AHQJ01000032.1_cds_WP_004753115.1_3365	32.479	117	572
WP_004280553.1	lcl|NZ_AHQJ01000106.1_cds_WP_000440092.1_2907	27.805	205	572
WP_004280553.1	lcl|NZ_AHQJ01000142.1_cds_WP_016752271.1_2696	33.333	159	572
WP_004280553.1	lcl|NZ_AHQJ01000159.1_cds_WP_016752400.1_2422	26.316	133	572
WP_004280553.1	lcl|NZ_AHQJ01000032.1_cds_WP_004753115.1_3365	32.479	117	572
WP_004280727.1	lcl|NZ_AHQJ01000496.1_cds_WP_004754883.1_369	36.667	270	417
WP_004280727.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753525.1_368	33.793	290	417
WP_004280727.1	lcl|NZ_AHQJ01000248.1_cds_WP_016752763.1_1660	28.097	331	417
WP_004280727.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752096.1_3016	32.950	261	417
WP_004280727.1	lcl|NZ_AHQJ01000136.1_cds_WP_004754985.1_2814	31.077	325	417
WP_004280727.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560426.1_3465	37.264	212	417
WP_004280727.1	lcl|NZ_AHQJ01000323.1_cds_WP_004752829.1_942	28.629	248	417
WP_004280727.1	lcl|NZ_AHQJ01000371.1_cds_WP_016753238.1_723	25.514	243	417
WP_237578348.1	lcl|NZ_AHQJ01000235.1_cds_WP_004756882.1_1809	28.000	100	207
WP_004280422.1	lcl|NZ_AHQJ01000142.1_cds_WP_016752271.1_2696	27.755	245	242
WP_004280656.1	lcl|NZ_AHQJ01000205.1_cds_WP_004756809.1_1964	31.873	251	255
WP_004280656.1	lcl|NZ_AHQJ01000480.1_cds_WP_016560493.1_540	28.077	260	255
WP_004280656.1	lcl|NZ_AHQJ01000316.1_cds_WP_004756466.1_996	27.451	255	255
WP_004280656.1	lcl|NZ_AHQJ01000155.1_cds_WP_004755393.1_2470	26.437	261	255
WP_004280656.1	lcl|NZ_AHQJ01000101.1_cds_WP_004753174.1_2923	26.038	265	255
WP_004280656.1	lcl|NZ_AHQJ01000299.1_cds_WP_004767413.1_1131	27.059	255	255
WP_004280656.1	lcl|NZ_AHQJ01000480.1_cds_WP_016753336.1_544	25.197	254	255
WP_004280656.1	lcl|NZ_AHQJ01000039.1_cds_WP_016751980.1_3293	23.792	269	255
WP_004280656.1	lcl|NZ_AHQJ01000290.1_cds_WP_016752966.1_1211	27.568	185	255
WP_004280656.1	lcl|NZ_AHQJ01000022.1_cds_WP_016751885.1_3479	27.835	194	255
WP_004280656.1	lcl|NZ_AHQJ01000500.1_cds_WP_004757350.1_317	25.000	200	255
WP_004280656.1	lcl|NZ_AHQJ01000292.1_cds_WP_004755953.1_1174	25.926	189	255
WP_004280656.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	26.425	193	255
WP_004280656.1	lcl|NZ_AHQJ01000022.1_cds_WP_016751881.1_3474	25.000	164	255
WP_004280656.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	34.722	72	255
WP_004280493.1	lcl|NZ_AHQJ01000285.1_cds_WP_230848398.1_1245	27.864	323	314
WP_004280493.1	lcl|NZ_AHQJ01000320.1_cds_LEP2GSC065_RS22235_962	31.868	91	314
WP_004280493.1	lcl|NZ_AHQJ01000031.1_cds_WP_004777134.1_3380	30.323	155	314
WP_004280665.1	lcl|NZ_AHQJ01000291.1_cds_WP_016752974.1_1188	38.676	287	282
WP_004280665.1	lcl|NZ_AHQJ01000480.1_cds_WP_016753330.1_532	34.354	294	282
WP_004280665.1	lcl|NZ_AHQJ01000106.1_cds_WP_016752152.1_2906	27.941	272	282
WP_004280045.1	lcl|NZ_AHQJ01000106.1_cds_WP_004754565.1_2910	25.506	247	321
WP_004280909.1	lcl|NZ_AHQJ01000248.1_cds_WP_016752763.1_1660	38.903	401	401
WP_004280909.1	lcl|NZ_AHQJ01000136.1_cds_WP_004754985.1_2814	33.079	393	401
WP_004280909.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753525.1_368	31.183	372	401
WP_004280909.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560426.1_3465	30.811	370	401
WP_004280909.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752096.1_3016	28.611	360	401
WP_004280909.1	lcl|NZ_AHQJ01000496.1_cds_WP_004754883.1_369	29.231	390	401
WP_004280909.1	lcl|NZ_AHQJ01000371.1_cds_WP_016753238.1_723	26.562	384	401
WP_004280909.1	lcl|NZ_AHQJ01000323.1_cds_WP_004752829.1_942	26.772	381	401
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_016752566.1_2034	30.163	368	568
WP_004280488.1	lcl|NZ_AHQJ01000021.1_cds_WP_016751877.1_3487	31.905	210	568
WP_004280488.1	lcl|NZ_AHQJ01000145.1_cds_WP_004768876.1_2646	31.731	208	568
WP_004280488.1	lcl|NZ_AHQJ01000136.1_cds_WP_025179240.1_2816	29.439	214	568
WP_004280488.1	lcl|NZ_AHQJ01000512.1_cds_WP_025179414.1_177	32.338	201	568
WP_004280488.1	lcl|NZ_AHQJ01000065.1_cds_WP_004752570.1_3047	30.208	192	568
WP_004280488.1	lcl|NZ_AHQJ01000531.1_cds_WP_004750725.1_75	29.493	217	568
WP_004280488.1	lcl|NZ_AHQJ01000349.1_cds_WP_004753756.1_796	29.524	210	568
WP_004280488.1	lcl|NZ_AHQJ01000238.1_cds_WP_016749953.1_1774	32.620	187	568
WP_004280488.1	lcl|NZ_AHQJ01000501.1_cds_WP_016753458.1_288	28.505	214	568
WP_004280488.1	lcl|NZ_AHQJ01000186.1_cds_WP_004751633.1_2121	31.694	183	568
WP_004280488.1	lcl|NZ_AHQJ01000018.1_cds_WP_004761858.1_3513	30.573	157	568
WP_004280488.1	lcl|NZ_AHQJ01000318.1_cds_WP_016753080.1_980	31.250	192	568
WP_004280488.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	28.696	230	568
WP_004280488.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	25.581	215	568
WP_004280488.1	lcl|NZ_AHQJ01000034.1_cds_WP_016751946.1_3343	30.526	190	568
WP_004280488.1	lcl|NZ_AHQJ01000148.1_cds_WP_004752581.1_2559	28.108	185	568
WP_004280488.1	lcl|NZ_AHQJ01000155.1_cds_WP_004753839.1_2461	31.098	164	568
WP_004280488.1	lcl|NZ_AHQJ01000485.1_cds_LEP2GSC065_RS22005_500	29.787	141	568
WP_004280488.1	lcl|NZ_AHQJ01000485.1_cds_LEP2GSC065_RS22005_500	31.915	47	568
WP_004280488.1	lcl|NZ_AHQJ01000186.1_cds_WP_016752519.1_2122	28.000	200	568
WP_004280488.1	lcl|NZ_AHQJ01000135.1_cds_WP_016752190.1_2822	27.320	194	568
WP_004280488.1	lcl|NZ_AHQJ01000135.1_cds_WP_016752190.1_2822	23.958	192	568
WP_004280488.1	lcl|NZ_AHQJ01000263.1_cds_WP_004754310.1_1482	27.136	199	568
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	26.168	214	568
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	24.615	260	568
WP_004280488.1	lcl|NZ_AHQJ01000228.1_cds_WP_004755898.1_1886	25.907	193	568
WP_004280488.1	lcl|NZ_AHQJ01000065.1_cds_WP_004763220.1_3067	26.540	211	568
WP_004280488.1	lcl|NZ_AHQJ01000188.1_cds_WP_004755651.1_2087	26.061	165	568
WP_004280488.1	lcl|NZ_AHQJ01000235.1_cds_WP_016752696.1_1810	26.066	211	568
WP_004280488.1	lcl|NZ_AHQJ01000032.1_cds_WP_004759182.1_3359	27.536	207	568
WP_004280488.1	lcl|NZ_AHQJ01000235.1_cds_WP_016752697.1_1813	30.220	182	568
WP_004280488.1	lcl|NZ_AHQJ01000381.1_cds_WP_004762203.1_702	24.378	201	568
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_016752566.1_2034	30.163	368	568
WP_004280488.1	lcl|NZ_AHQJ01000021.1_cds_WP_016751877.1_3487	31.905	210	568
WP_004280488.1	lcl|NZ_AHQJ01000145.1_cds_WP_004768876.1_2646	31.731	208	568
WP_004280488.1	lcl|NZ_AHQJ01000136.1_cds_WP_025179240.1_2816	29.439	214	568
WP_004280488.1	lcl|NZ_AHQJ01000512.1_cds_WP_025179414.1_177	32.338	201	568
WP_004280488.1	lcl|NZ_AHQJ01000065.1_cds_WP_004752570.1_3047	30.208	192	568
WP_004280488.1	lcl|NZ_AHQJ01000531.1_cds_WP_004750725.1_75	29.493	217	568
WP_004280488.1	lcl|NZ_AHQJ01000349.1_cds_WP_004753756.1_796	29.524	210	568
WP_004280488.1	lcl|NZ_AHQJ01000238.1_cds_WP_016749953.1_1774	32.620	187	568
WP_004280488.1	lcl|NZ_AHQJ01000501.1_cds_WP_016753458.1_288	28.505	214	568
WP_004280488.1	lcl|NZ_AHQJ01000186.1_cds_WP_004751633.1_2121	31.694	183	568
WP_004280488.1	lcl|NZ_AHQJ01000018.1_cds_WP_004761858.1_3513	30.573	157	568
WP_004280488.1	lcl|NZ_AHQJ01000318.1_cds_WP_016753080.1_980	31.250	192	568
WP_004280488.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	28.696	230	568
WP_004280488.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	25.581	215	568
WP_004280488.1	lcl|NZ_AHQJ01000034.1_cds_WP_016751946.1_3343	30.526	190	568
WP_004280488.1	lcl|NZ_AHQJ01000148.1_cds_WP_004752581.1_2559	28.108	185	568
WP_004280488.1	lcl|NZ_AHQJ01000155.1_cds_WP_004753839.1_2461	31.098	164	568
WP_004280488.1	lcl|NZ_AHQJ01000485.1_cds_LEP2GSC065_RS22005_500	29.787	141	568
WP_004280488.1	lcl|NZ_AHQJ01000485.1_cds_LEP2GSC065_RS22005_500	31.915	47	568
WP_004280488.1	lcl|NZ_AHQJ01000186.1_cds_WP_016752519.1_2122	28.000	200	568
WP_004280488.1	lcl|NZ_AHQJ01000135.1_cds_WP_016752190.1_2822	27.320	194	568
WP_004280488.1	lcl|NZ_AHQJ01000135.1_cds_WP_016752190.1_2822	23.958	192	568
WP_004280488.1	lcl|NZ_AHQJ01000263.1_cds_WP_004754310.1_1482	27.136	199	568
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	26.168	214	568
WP_004280488.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	24.615	260	568
WP_004280488.1	lcl|NZ_AHQJ01000228.1_cds_WP_004755898.1_1886	25.907	193	568
