WP_002764162.1	lcl|NZ_MUKL01000007.1_cds_WP_000340715.1_3635	93.902	82	106
WP_004279997.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	91.613	310	327
WP_004279997.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	28.175	252	327
WP_004279997.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	22.936	327	327
WP_004279997.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	23.656	186	327
WP_004279997.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	26.506	332	327
WP_004279997.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	22.414	290	327
WP_004279997.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	24.847	326	327
WP_004279997.1	lcl|NZ_MUKL01000005.1_cds_WP_002064390.1_3184	23.529	306	327
WP_004280069.1	lcl|NZ_MUKL01000008.1_cds_WP_000202832.1_3689	42.210	353	361
WP_004280807.1	lcl|NZ_MUKL01000008.1_cds_WP_000282882.1_3727	29.362	235	220
WP_004280807.1	lcl|NZ_MUKL01000006.1_cds_WP_001099039.1_3448	26.906	223	220
WP_004280807.1	lcl|NZ_MUKL01000008.1_cds_WP_001068984.1_3707	30.435	92	220
WP_004280807.1	lcl|NZ_MUKL01000006.1_cds_WP_000840861.1_3376	29.808	104	220
WP_004280807.1	lcl|NZ_MUKL01000013.1_cds_WP_000868621.1_421	29.670	91	220
WP_004280807.1	lcl|NZ_MUKL01000008.1_cds_WP_001114262.1_3734	26.136	176	220
WP_004280807.1	lcl|NZ_MUKL01000029.1_cds_WP_000262844.1_1830	24.638	207	220
WP_004280570.1	lcl|NZ_MUKL01000008.1_cds_WP_001230563.1_3682	35.988	339	354
WP_004280570.1	lcl|NZ_MUKL01000008.1_cds_WP_000582623.1_3686	34.049	326	354
WP_004280570.1	lcl|NZ_MUKL01000010.1_cds_WP_001011666.1_82	33.898	295	354
WP_004280570.1	lcl|NZ_MUKL01000008.1_cds_WP_001230563.1_3682	35.988	339	354
WP_004280570.1	lcl|NZ_MUKL01000008.1_cds_WP_000582623.1_3686	34.049	326	354
WP_004280570.1	lcl|NZ_MUKL01000010.1_cds_WP_001011666.1_82	33.898	295	354
WP_004280623.1	lcl|NZ_MUKL01000032.1_cds_WP_001014594.1_2138	28.365	208	230
WP_004280623.1	lcl|NZ_MUKL01000012.1_cds_WP_000721855.1_314	30.000	110	230
WP_004280359.1	lcl|NZ_MUKL01000008.1_cds_WP_000698813.1_3692	42.182	614	599
WP_004280004.1	lcl|NZ_MUKL01000005.1_cds_WP_001281953.1_3221	32.172	373	387
WP_004280004.1	lcl|NZ_MUKL01000007.1_cds_WP_000608291.1_3644	35.065	231	387
WP_004280004.1	lcl|NZ_MUKL01000008.1_cds_WP_000947841.1_3680	31.679	262	387
WP_004280004.1	lcl|NZ_MUKL01000007.1_cds_WP_001198107.1_3643	36.893	206	387
WP_004280004.1	lcl|NZ_MUKL01000008.1_cds_WP_000346041.1_3687	27.147	361	387
WP_004280004.1	lcl|NZ_MUKL01000008.1_cds_WP_000575181.1_3725	29.329	283	387
WP_004280004.1	lcl|NZ_MUKL01000012.1_cds_WP_000538755.1_334	27.103	321	387
WP_004280004.1	lcl|NZ_MUKL01000058.1_cds_WP_001982414.1_3156	26.160	237	387
WP_004280066.1	lcl|NZ_MUKL01000008.1_cds_WP_000698813.1_3692	27.157	626	583
WP_004280553.1	lcl|NZ_MUKL01000001.1_cds_WP_000613389.1_1079	23.196	194	572
WP_004280553.1	lcl|NZ_MUKL01000012.1_cds_WP_000721855.1_314	33.628	113	572
WP_004280553.1	lcl|NZ_MUKL01000001.1_cds_WP_000613389.1_1079	23.196	194	572
WP_004280553.1	lcl|NZ_MUKL01000012.1_cds_WP_000721855.1_314	33.628	113	572
