WP_002764162.1	lcl|NZ_AOVN01000083.1_cds_WP_000340715.1_2025	93.902	82	106
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	91.613	310	327
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_000093099.1_2004	58.730	63	327
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	28.175	252	327
WP_004279997.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	22.936	327	327
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	23.656	186	327
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	22.414	290	327
WP_004279997.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	24.847	326	327
WP_004279997.1	lcl|NZ_AOVN01000111.1_cds_WP_001984071.1_2859	23.529	306	327
WP_004280069.1	lcl|NZ_AOVN01000083.1_cds_WP_000202830.1_1985	42.210	353	361
WP_004280807.1	lcl|NZ_AOVN01000083.1_cds_WP_000282880.1_1946	29.787	235	220
WP_004280807.1	lcl|NZ_AOVN01000076.1_cds_WP_001099029.1_1557	26.906	223	220
WP_004280807.1	lcl|NZ_AOVN01000083.1_cds_WP_001068986.1_1967	30.435	92	220
WP_004280807.1	lcl|NZ_AOVN01000046.1_cds_WP_000840858.1_972	29.808	104	220
WP_004280807.1	lcl|NZ_AOVN01000079.1_cds_WP_000868621.1_1730	29.670	91	220
WP_004280807.1	lcl|NZ_AOVN01000144.1_cds_WP_000262844.1_3720	24.638	207	220
WP_004280807.1	lcl|NZ_AOVN01000083.1_cds_WP_001114267.1_1939	26.136	176	220
WP_004280570.1	lcl|NZ_AOVN01000083.1_cds_WP_001230564.1_1992	35.988	339	354
WP_004280570.1	lcl|NZ_AOVN01000083.1_cds_WP_000582618.1_1988	33.742	326	354
WP_004280570.1	lcl|NZ_AOVN01000011.1_cds_WP_001011675.1_47	33.898	295	354
WP_004280570.1	lcl|NZ_AOVN01000083.1_cds_WP_001230564.1_1992	35.988	339	354
WP_004280570.1	lcl|NZ_AOVN01000083.1_cds_WP_000582618.1_1988	33.742	326	354
WP_004280570.1	lcl|NZ_AOVN01000011.1_cds_WP_001011675.1_47	33.898	295	354
WP_004280623.1	lcl|NZ_AOVN01000144.1_cds_WP_001014594.1_3760	28.365	208	230
WP_004280623.1	lcl|NZ_AOVN01000066.1_cds_WP_000721859.1_1315	30.000	110	230
WP_004280359.1	lcl|NZ_AOVN01000083.1_cds_WP_000698820.1_1982	42.020	614	599
WP_004280004.1	lcl|NZ_AOVN01000083.1_cds_WP_000582222.1_2006	38.211	246	387
WP_004280004.1	lcl|NZ_AOVN01000126.1_cds_WP_001281953.1_3181	32.172	373	387
WP_004280004.1	lcl|NZ_AOVN01000083.1_cds_WP_000608295.1_2016	34.322	236	387
WP_004280004.1	lcl|NZ_AOVN01000083.1_cds_WP_000947844.1_1994	31.559	263	387
WP_004280004.1	lcl|NZ_AOVN01000083.1_cds_WP_001198107.1_2017	36.893	206	387
