WP_002764162.1	lcl|NZ_JQRD01000006.1_cds_WP_000340715.1_59	93.902	82	106
WP_004279997.1	lcl|NZ_JQRD01000006.1_cds_WP_004421326.1_60	90.645	310	327
WP_004279997.1	lcl|NZ_JQRD01000006.1_cds_WP_004434477.1_86	23.221	267	327
WP_004279997.1	lcl|NZ_JQRD01000006.1_cds_WP_061231970.1_63	28.063	253	327
WP_004279997.1	lcl|NZ_JQRD01000001.1_cds_WP_004419974.1_32	23.853	327	327
WP_004279997.1	lcl|NZ_JQRD01000187.1_cds_WP_004421482.1_2203	23.611	288	327
WP_004279997.1	lcl|NZ_JQRD01000164.1_cds_WP_198289136.1_2032	24.880	209	327
WP_004280807.1	lcl|NZ_JQRD01000187.1_cds_WP_061233021.1_2199	28.440	218	220
WP_004280807.1	lcl|NZ_JQRD01000165.1_cds_WP_061232946.1_2045	26.009	223	220
WP_004280807.1	lcl|NZ_JQRD01000158.1_cds_WP_061232923.1_1983	29.808	104	220
WP_004280807.1	lcl|NZ_JQRD01000157.1_cds_WP_061232917.1_1975	29.670	91	220
WP_004280807.1	lcl|NZ_JQRD01000006.1_cds_WP_004434567.1_74	29.897	97	220
WP_004280807.1	lcl|NZ_JQRD01000187.1_cds_WP_004421411.1_2206	24.432	176	220
WP_004280807.1	lcl|NZ_JQRD01000447.1_cds_WP_004426312.1_3568	24.155	207	220
WP_004280570.1	lcl|NZ_JQRD01000006.1_cds_WP_004434629.1_103	36.228	334	354
WP_004280570.1	lcl|NZ_JQRD01000036.1_cds_WP_061232133.1_481	34.276	283	354
WP_004280570.1	lcl|NZ_JQRD01000006.1_cds_WP_004434629.1_103	36.228	334	354
WP_004280570.1	lcl|NZ_JQRD01000036.1_cds_WP_061232133.1_481	34.276	283	354
WP_004280623.1	lcl|NZ_JQRD01000006.1_cds_WP_004434756.1_98	37.952	166	230
WP_004280623.1	lcl|NZ_JQRD01000145.1_cds_WP_061232872.1_1885	27.885	208	230
WP_004280623.1	lcl|NZ_JQRD01000516.1_cds_WP_036061897.1_3686	30.000	110	230
WP_004280004.1	lcl|NZ_JQRD01000006.1_cds_WP_004434568.1_90	36.863	255	387
WP_004280004.1	lcl|NZ_JQRD01000184.1_cds_WP_061233005.1_2171	31.267	371	387
WP_004280004.1	lcl|NZ_JQRD01000006.1_cds_WP_004434466.1_96	27.198	364	387
WP_004280004.1	lcl|NZ_JQRD01000187.1_cds_WP_016559403.1_2197	30.035	283	387
WP_004280004.1	lcl|NZ_JQRD01000185.1_cds_WP_061233010.1_2179	28.727	275	387
WP_004280004.1	lcl|NZ_JQRD01000437.1_cds_WP_036034116.1_3546	25.341	367	387
WP_004280553.1	lcl|NZ_JQRD01000006.1_cds_WP_004434756.1_98	33.058	242	572
WP_004280553.1	lcl|NZ_JQRD01000222.1_cds_WP_061233189.1_2517	23.034	178	572
WP_004280553.1	lcl|NZ_JQRD01000006.1_cds_WP_004434756.1_98	33.058	242	572
WP_004280553.1	lcl|NZ_JQRD01000222.1_cds_WP_061233189.1_2517	23.034	178	572
WP_004280727.1	lcl|NZ_JQRD01000187.1_cds_WP_016559403.1_2197	34.252	254	417
WP_004280727.1	lcl|NZ_JQRD01000184.1_cds_WP_061233005.1_2171	27.829	327	417
WP_004280727.1	lcl|NZ_JQRD01000006.1_cds_WP_004434466.1_96	28.933	356	417
WP_004280727.1	lcl|NZ_JQRD01000006.1_cds_WP_004434568.1_90	36.916	214	417
WP_004280727.1	lcl|NZ_JQRD01000185.1_cds_WP_061233010.1_2179	27.092	251	417
WP_004280727.1	lcl|NZ_JQRD01000437.1_cds_WP_036034116.1_3546	25.514	243	417
WP_004280422.1	lcl|NZ_JQRD01000006.1_cds_WP_004434756.1_98	33.471	242	242
WP_004280422.1	lcl|NZ_JQRD01000145.1_cds_WP_061232872.1_1885	27.642	246	242
WP_004280656.1	lcl|NZ_JQRD01000020.1_cds_WP_002152553.1_310	32.669	251	255
WP_004280656.1	lcl|NZ_JQRD01000055.1_cds_WP_053523166.1_739	28.846	260	255
WP_004280656.1	lcl|NZ_JQRD01000146.1_cds_WP_002179721.1_1903	27.451	255	255
WP_004280656.1	lcl|NZ_JQRD01000401.1_cds_WP_004440656.1_3417	28.302	265	255
WP_004280656.1	lcl|NZ_JQRD01000239.1_cds_WP_004423431.1_2632	26.820	261	255
WP_004280656.1	lcl|NZ_JQRD01000182.1_cds_WP_004427000.1_2163	24.906	265	255
WP_004280656.1	lcl|NZ_JQRD01000009.1_cds_WP_004437014.1_121	24.164	269	255
WP_004280656.1	lcl|NZ_JQRD01000055.1_cds_WP_004450657.1_735	25.591	254	255
