WP_002764162.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000340715.1_2893	93.902	82	106
WP_004279997.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000410266.1_2894	91.613	310	327
WP_004279997.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	27.778	252	327
WP_004279997.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	22.936	327	327
WP_004279997.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	22.759	290	327
WP_004279997.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	24.847	326	327
WP_004279997.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	23.856	306	327
WP_004280807.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000282882.1_367	29.362	235	220
WP_004280807.1	lcl|NZ_JADDWQ010000009.1_cds_WP_001099039.1_3838	26.906	223	220
WP_004280807.1	lcl|NZ_JADDWQ010000033.1_cds_WP_000840861.1_1988	29.808	104	220
WP_004280807.1	lcl|NZ_JADDWQ010000031.1_cds_WP_000868621.1_1911	29.670	91	220
WP_004280807.1	lcl|NZ_JADDWQ010000013.1_cds_WP_001114273.1_360	26.136	176	220
WP_004280807.1	lcl|NZ_JADDWQ010000057.1_cds_WP_000262844.1_3037	24.638	207	220
WP_004280570.1	lcl|NZ_JADDWQ010000026.1_cds_WP_001033784.1_1407	32.571	350	354
WP_004280570.1	lcl|NZ_JADDWQ010000015.1_cds_WP_001011666.1_472	33.898	295	354
WP_004280570.1	lcl|NZ_JADDWQ010000026.1_cds_WP_002072154.1_1401	28.435	313	354
WP_004280570.1	lcl|NZ_JADDWQ010000026.1_cds_WP_001033784.1_1407	32.571	350	354
WP_004280570.1	lcl|NZ_JADDWQ010000015.1_cds_WP_001011666.1_472	33.898	295	354
WP_004280570.1	lcl|NZ_JADDWQ010000026.1_cds_WP_002072154.1_1401	28.435	313	354
WP_004280623.1	lcl|NZ_JADDWQ010000028.1_cds_WP_000696059.1_1506	43.373	166	230
WP_004280623.1	lcl|NZ_JADDWQ010000045.1_cds_WP_001014594.1_2612	28.365	208	230
WP_004280623.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000440091.1_1402	25.118	211	230
WP_004280623.1	lcl|NZ_JADDWQ010000025.1_cds_WP_000721854.1_1373	30.000	110	230
WP_004280004.1	lcl|NZ_JADDWQ010000004.1_cds_WP_001281953.1_2849	32.172	373	387
WP_004280004.1	lcl|NZ_JADDWQ010000075.1_cds_WP_000228801.1_3544	34.728	239	387
WP_004280004.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000608294.1_2902	34.322	236	387
WP_004280004.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000172659.1_1399	34.400	250	387
WP_004280004.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001198107.1_2901	36.893	206	387
WP_004280004.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000575181.1_1443	29.329	283	387
WP_004280004.1	lcl|NZ_JADDWQ010000056.1_cds_WP_000538754.1_3012	27.103	321	387
WP_004280004.1	lcl|NZ_JADDWQ010000021.1_cds_WP_001982414.1_1098	26.160	237	387
WP_004280553.1	lcl|NZ_JADDWQ010000028.1_cds_WP_000696059.1_1506	34.836	244	572
WP_004280553.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000440091.1_1402	27.404	208	572
WP_004280553.1	lcl|NZ_JADDWQ010000022.1_cds_WP_000613389.1_1195	23.196	194	572
WP_004280553.1	lcl|NZ_JADDWQ010000025.1_cds_WP_000721854.1_1373	33.628	113	572
WP_004280553.1	lcl|NZ_JADDWQ010000028.1_cds_WP_000696059.1_1506	34.836	244	572
WP_004280553.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000440091.1_1402	27.404	208	572
WP_004280553.1	lcl|NZ_JADDWQ010000022.1_cds_WP_000613389.1_1195	23.196	194	572
WP_004280553.1	lcl|NZ_JADDWQ010000025.1_cds_WP_000721854.1_1373	33.628	113	572
WP_004280727.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001198107.1_2901	36.667	270	417
WP_004280727.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000608294.1_2902	34.717	265	417
WP_004280727.1	lcl|NZ_JADDWQ010000004.1_cds_WP_001281953.1_2849	28.440	327	417
WP_004280727.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000575181.1_1443	34.646	254	417
WP_004280727.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000172659.1_1399	29.050	358	417
WP_004280727.1	lcl|NZ_JADDWQ010000075.1_cds_WP_000228801.1_3544	36.792	212	417
WP_004280727.1	lcl|NZ_JADDWQ010000056.1_cds_WP_000538754.1_3012	27.668	253	417
