WP_002764162.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	93.902	82	106
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	91.613	310	327
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	58.730	63	327
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	28.175	252	327
WP_004279997.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	22.936	327	327
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	23.656	186	327
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	22.414	290	327
WP_004279997.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	24.847	326	327
WP_004279997.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	23.529	306	327
WP_004280069.1	lcl|NZ_AFJT02000301.1_cds_WP_000202830.1_1569	42.210	353	361
WP_004280807.1	lcl|NZ_AFJT02000301.1_cds_WP_000282880.1_1608	29.787	235	220
WP_004280807.1	lcl|NZ_AFJT02000205.1_cds_WP_001099029.1_2614	26.906	223	220
WP_004280807.1	lcl|NZ_AFJT02000301.1_cds_WP_001068986.1_1587	30.435	92	220
WP_004280807.1	lcl|NZ_AFJT02000076.1_cds_WP_000840858.1_3488	29.808	104	220
WP_004280807.1	lcl|NZ_AFJT02000373.1_cds_WP_000868621.1_449	29.670	91	220
WP_004280807.1	lcl|NZ_AFJT02000318.1_cds_WP_000262844.1_1335	24.638	207	220
WP_004280570.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	35.988	339	354
WP_004280570.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	33.742	326	354
WP_004280570.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	33.898	295	354
WP_004280570.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	35.988	339	354
WP_004280570.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	33.742	326	354
WP_004280570.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	33.898	295	354
WP_004280623.1	lcl|NZ_AFJT02000266.1_cds_WP_001014594.1_2015	28.365	208	230
WP_004280623.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	30.000	110	230
WP_004280359.1	lcl|NZ_AFJT02000301.1_cds_WP_000698820.1_1572	42.020	614	599
WP_004280004.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	38.211	246	387
WP_004280004.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	32.172	373	387
