WP_002764162.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633099.1_3576	63.514	74	106
WP_004279997.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	79.618	314	327
WP_004279997.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	23.651	241	327
WP_004279997.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	26.875	320	327
WP_004279997.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	23.824	319	327
WP_004279997.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	28.272	191	327
WP_004279997.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	23.028	317	327
WP_004279997.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	24.085	328	327
WP_004279997.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	21.212	198	327
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392242.1_3511	34.646	127	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392266.1_3536	24.107	224	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392246.1_3516	25.472	212	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392240.1_3508	33.673	98	220
WP_004280807.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390443.1_609	32.110	109	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392233.1_3501	31.633	98	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391847.1_2807	32.407	108	220
WP_004280807.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392418.1_3510	26.733	101	220
WP_004280570.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392297.1_3569	38.855	332	354
WP_004280570.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392420.1_3553	30.028	353	354
WP_004280570.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391394.1_2129	34.448	299	354
WP_004280570.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392297.1_3569	38.855	332	354
WP_004280570.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392420.1_3553	30.028	353	354
WP_004280570.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391394.1_2129	34.448	299	354
WP_004280623.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390972.1_1431	30.233	215	230
WP_004280623.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390977.1_1446	23.932	117	230
WP_004280623.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392292.1_3564	36.207	58	230
WP_004280004.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392281.1_3551	40.650	246	387
WP_004280004.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390875.1_1280	29.974	387	387
WP_004280004.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392299.1_3571	28.409	352	387
WP_004280004.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392286.1_3558	36.752	234	387
WP_004280004.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391291.1_1947	23.944	355	387
WP_004280553.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392282.1_3552	31.148	183	572
WP_004280553.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390972.1_1431	27.843	255	572
WP_004280553.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392111.1_3267	23.671	207	572
WP_004280553.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392282.1_3552	31.148	183	572
WP_004280553.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390972.1_1431	27.843	255	572
WP_004280553.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392111.1_3267	23.671	207	572
WP_004280727.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392281.1_3551	45.244	431	417
WP_004280727.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390875.1_1280	28.399	331	417
WP_004280727.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392299.1_3571	30.864	243	417
WP_004280727.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392286.1_3558	28.371	356	417
WP_004280727.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391508.1_2307	29.741	232	417
WP_004280727.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391291.1_1947	24.907	269	417
WP_004280062.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392280.1_3550	26.238	202	345
WP_004280171.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392279.1_3549	32.530	166	182
WP_004280171.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390476.1_660	29.885	174	182
WP_237578348.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390583.1_810	30.833	120	207
WP_237578348.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135633517.1_687	28.440	109	207
WP_004280422.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390972.1_1431	28.511	235	242
WP_004280656.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392288.1_3560	34.783	253	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634609.1_1259	29.762	252	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_004787563.1_354	29.150	247	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631549.1_421	28.682	258	255
WP_004280656.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392046.1_3151	28.458	253	255
WP_004280656.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391809.1_2730	28.906	256	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634662.1_1291	26.007	273	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391247.1_1874	27.568	185	255
WP_004280656.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632105.1_3496	25.556	270	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391284.1_1938	25.773	194	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390465.1_647	24.103	195	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390725.1_1040	23.936	188	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	37.681	69	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390711.1_1020	22.772	202	255
WP_004280656.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	25.980	204	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390378.1_526	21.905	210	255
WP_004280656.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391192.1_1790	24.615	195	255
WP_004280493.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634339.1_1097	31.153	321	314
WP_004280493.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390470.1_654	27.273	297	314
WP_004280493.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390154.1_183	30.899	178	314
WP_004280665.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392297.1_3569	35.273	275	282
WP_004280665.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392420.1_3553	33.562	292	282
WP_004280665.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391394.1_2129	36.052	233	282
WP_004280045.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392284.1_3555	26.901	171	321
WP_004280909.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390875.1_1280	37.750	400	401
WP_004280909.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392286.1_3558	33.947	380	401
WP_004280909.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392281.1_3551	34.943	435	401
WP_004280909.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392299.1_3571	31.488	289	401
WP_004280909.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391291.1_1947	25.635	394	401
WP_004280909.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391508.1_2307	26.536	358	401
WP_004280488.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634674.1_1300	33.929	224	568
