WP_002764162.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	100.000	82	106
WP_004279997.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	97.742	310	327
WP_004279997.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	27.381	252	327
WP_004279997.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	24.383	324	327
WP_004279997.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	22.337	291	327
WP_004279997.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	25.723	311	327
WP_004279997.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	21.387	173	327
WP_004279997.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	24.503	151	327
WP_004280807.1	lcl|NZ_JADHZJ010000031.1_cds_WP_032856387.1_1647	26.667	225	220
WP_004280807.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002742128.1_169	26.180	233	220
WP_004280807.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733661.1_149	33.696	92	220
WP_004280807.1	lcl|NZ_JADHZJ010000019.1_cds_WP_002731944.1_720	30.172	116	220
WP_004280807.1	lcl|NZ_JADHZJ010000009.1_cds_WP_002726501.1_3369	29.787	94	220
WP_004280807.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733618.1_176	25.000	176	220
WP_004280570.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740722.1_122	36.012	336	354
WP_004280570.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740726.1_126	32.840	338	354
WP_004280570.1	lcl|NZ_JADHZJ010000025.1_cds_WP_002730849.1_1202	33.333	288	354
WP_004280570.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740722.1_122	36.012	336	354
WP_004280570.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740726.1_126	32.840	338	354
WP_004280570.1	lcl|NZ_JADHZJ010000025.1_cds_WP_002730849.1_1202	33.333	288	354
WP_004280623.1	lcl|NZ_JADHZJ010000032.1_cds_WP_002738760.1_1675	30.476	210	230
WP_004280623.1	lcl|NZ_JADHZJ010000013.1_cds_WP_002723863.1_296	29.091	110	230
WP_004280623.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733600.1_140	28.814	118	230
WP_004280359.1	lcl|NZ_JADHZJ010000074.1_cds_WP_004278354.1_3059	28.550	655	599
WP_004280004.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002728994.1_1130	30.914	372	387
WP_004280004.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740861.1_2634	33.898	236	387
WP_004280004.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740826.1_2635	36.408	206	387
WP_004280004.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733737.1_107	32.420	219	387
WP_004280004.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740294.1_167	31.095	283	387
WP_004280004.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733599.1_120	31.939	263	387
WP_004280004.1	lcl|NZ_JADHZJ010000014.1_cds_WP_002738884.1_390	28.483	323	387
WP_004280004.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002724641.1_3212	25.137	366	387
