WP_002764162.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958675.1_569	62.162	74	106
WP_004279997.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958676.1_570	83.974	312	327
WP_004279997.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960553.1_2923	23.006	326	327
WP_004279997.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958596.1_633	24.803	254	327
WP_004279997.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960090.1_2364	24.299	321	327
WP_004279997.1	lcl|NZ_BFAZ01000010.1_cds_WP_100715920.1_3408	21.788	179	327
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958599.1_636	35.135	111	220
WP_004280807.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959097.1_1212	23.482	247	220
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958572.1_608	25.541	231	220
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958602.1_639	32.979	94	220
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958679.1_631	31.298	131	220
WP_004280807.1	lcl|NZ_BFAZ01000005.1_cds_WP_108958754.1_815	29.474	95	220
WP_004280807.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959030.1_1129	32.407	108	220
WP_004280807.1	lcl|NZ_BFAZ01000009.1_cds_WP_167396539.1_3300	31.193	109	220
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958606.1_644	29.787	94	220
WP_004280807.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958600.1_637	29.126	103	220
WP_004280570.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958553.1_589	35.843	332	354
WP_004280570.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958543.1_578	31.818	352	354
WP_004280570.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959692.1_1860	35.082	305	354
WP_004280570.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958553.1_589	35.843	332	354
WP_004280570.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958543.1_578	31.818	352	354
WP_004280570.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959692.1_1860	35.082	305	354
WP_004280623.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960219.1_2524	31.507	219	230
WP_004280623.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960208.1_2509	26.496	117	230
WP_004280091.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958549.1_584	23.711	194	204
WP_004280004.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958559.1_595	47.150	386	387
WP_004280004.1	lcl|NZ_BFAZ01000009.1_cds_WP_108960329.1_2655	31.421	366	387
WP_004280004.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958551.1_587	28.940	349	387
WP_004280004.1	lcl|NZ_BFAZ01000003.1_cds_WP_108958539.1_574	27.978	361	387
WP_004280004.1	lcl|NZ_BFAZ01000009.1_cds_WP_108959817.1_2039	22.792	351	387
WP_004280553.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	24.091	220	572
WP_004280553.1	lcl|NZ_BFAZ01000006.1_cds_WP_108959139.1_1262	24.091	220	572
