WP_002764162.1	lcl|NZ_JQPD01000003.1_cds_WP_000340713.1_103	92.683	82	106
WP_004279997.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	90.000	310	327
WP_004279997.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	22.772	303	327
WP_004279997.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	22.936	327	327
WP_004279997.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	21.014	276	327
WP_004279997.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	23.602	322	327
WP_004279997.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	22.414	290	327
WP_004279997.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	23.856	306	327
WP_004280807.1	lcl|NZ_JQPD01000119.1_cds_WP_000282880.1_2743	29.787	235	220
WP_004280807.1	lcl|NZ_JQPD01000003.1_cds_WP_001005151.1_163	28.205	195	220
WP_004280807.1	lcl|NZ_JQPD01000010.1_cds_WP_001099027.1_370	26.457	223	220
WP_004280807.1	lcl|NZ_JQPD01000003.1_cds_WP_000808025.1_110	36.283	113	220
WP_004280807.1	lcl|NZ_JQPD01000161.1_cds_WP_000840861.1_3324	29.808	104	220
WP_004280807.1	lcl|NZ_JQPD01000003.1_cds_WP_000703222.1_156	29.348	92	220
WP_004280807.1	lcl|NZ_JQPD01000028.1_cds_WP_061230306.1_872	29.670	91	220
WP_004280807.1	lcl|NZ_JQPD01000119.1_cds_WP_061230524.1_2736	26.136	176	220
WP_004280807.1	lcl|NZ_JQPD01000087.1_cds_WP_000262844.1_2093	24.638	207	220
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000853941.1_120	37.910	335	354
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000275581.1_109	32.036	334	354
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000155110.1_147	32.508	323	354
WP_004280570.1	lcl|NZ_JQPD01000046.1_cds_WP_001011675.1_1257	33.898	295	354
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000853941.1_120	37.910	335	354
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000275581.1_109	32.036	334	354
WP_004280570.1	lcl|NZ_JQPD01000003.1_cds_WP_000155110.1_147	32.508	323	354
WP_004280570.1	lcl|NZ_JQPD01000046.1_cds_WP_001011675.1_1257	33.898	295	354
WP_004280623.1	lcl|NZ_JQPD01000003.1_cds_WP_000721297.1_143	37.327	217	230
WP_004280623.1	lcl|NZ_JQPD01000182.1_cds_WP_001014595.1_3485	28.365	208	230
WP_004280623.1	lcl|NZ_JQPD01000143.1_cds_WP_000721855.1_3093	30.000	110	230
WP_004280004.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	31.285	358	387
WP_004280004.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	32.172	373	387
WP_004280004.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	30.114	352	387
