WP_002764162.1	lcl|NZ_JQRP01000082.1_cds_WP_002614501.1_2452	97.561	82	106
WP_004279997.1	lcl|NZ_JQRP01000082.1_cds_WP_004503085.1_2451	97.097	310	327
WP_004279997.1	lcl|NZ_JQRP01000082.1_cds_JF82_RS21710_2431	63.492	63	327
WP_004279997.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	28.175	252	327
WP_004279997.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	23.148	324	327
WP_004279997.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	22.837	289	327
WP_004279997.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	25.080	311	327
WP_004279997.1	lcl|NZ_JQRP01000134.1_cds_WP_004503074.1_3198	21.951	328	327
WP_004279997.1	lcl|NZ_JQRP01000052.1_cds_WP_004503537.1_1847	21.774	248	327
WP_004280069.1	lcl|NZ_JQRP01000013.1_cds_WP_004503992.1_301	41.926	353	361
WP_004280807.1	lcl|NZ_JQRP01000052.1_cds_WP_004503590.1_1869	28.708	209	220
WP_004280807.1	lcl|NZ_JQRP01000048.1_cds_WP_004500776.1_1785	27.149	221	220
WP_004280807.1	lcl|NZ_JQRP01000052.1_cds_WP_004503516.1_1848	33.696	92	220
WP_004280807.1	lcl|NZ_JQRP01000064.1_cds_WP_004501890.1_2110	31.034	116	220
WP_004280807.1	lcl|NZ_JQRP01000052.1_cds_WP_026054394.1_1868	27.273	110	220
WP_004280807.1	lcl|NZ_JQRP01000032.1_cds_WP_016758971.1_1149	29.787	94	220
WP_004280570.1	lcl|NZ_JQRP01000076.1_cds_WP_004503102.1_2358	39.233	339	354
WP_004280570.1	lcl|NZ_JQRP01000013.1_cds_WP_004503979.1_298	33.742	326	354
WP_004280570.1	lcl|NZ_JQRP01000032.1_cds_WP_061235010.1_1112	33.447	293	354
WP_004280570.1	lcl|NZ_JQRP01000076.1_cds_WP_004503102.1_2358	39.233	339	354
WP_004280570.1	lcl|NZ_JQRP01000013.1_cds_WP_004503979.1_298	33.742	326	354
WP_004280570.1	lcl|NZ_JQRP01000032.1_cds_WP_061235010.1_1112	33.447	293	354
WP_004280623.1	lcl|NZ_JQRP01000218.1_cds_WP_016760232.1_3806	29.048	210	230
WP_004280623.1	lcl|NZ_JQRP01000108.1_cds_WP_004500496.1_2866	30.000	110	230
WP_004280623.1	lcl|NZ_JQRP01000052.1_cds_WP_016759263.1_1839	29.060	117	230
WP_004280359.1	lcl|NZ_JQRP01000013.1_cds_WP_004503986.1_304	42.508	614	599
WP_004280359.1	lcl|NZ_JQRP01000031.1_cds_WP_036058434.1_1049	28.506	656	599
WP_004280359.1	lcl|NZ_JQRP01000052.1_cds_WP_004503509.1_1829	33.898	295	599
WP_004280004.1	lcl|NZ_JQRP01000082.1_cds_WP_004503032.1_2433	37.918	269	387
WP_004280004.1	lcl|NZ_JQRP01000020.1_cds_WP_002621621.1_550	31.099	373	387
WP_004280004.1	lcl|NZ_JQRP01000076.1_cds_WP_004503155.1_2360	32.700	263	387
WP_004280004.1	lcl|NZ_JQRP01000013.1_cds_WP_004503984.1_299	27.222	360	387
