WP_002764162.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	100.000	82	106
WP_004279997.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	97.742	310	327
WP_004279997.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	27.381	252	327
WP_004279997.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	24.383	324	327
WP_004279997.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	22.337	291	327
WP_004279997.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	25.723	311	327
WP_004279997.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	21.387	173	327
WP_004279997.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	24.503	151	327
WP_004280807.1	lcl|NZ_JADDVS010000032.1_cds_WP_032856387.1_1672	26.667	225	220
WP_004280807.1	lcl|NZ_JADDVS010000006.1_cds_WP_002742128.1_2938	26.180	233	220
WP_004280807.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733661.1_2958	33.696	92	220
WP_004280807.1	lcl|NZ_JADDVS010000019.1_cds_WP_002731944.1_732	30.172	116	220
WP_004280807.1	lcl|NZ_JADDVS010000010.1_cds_WP_002726501.1_65	29.787	94	220
WP_004280807.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733618.1_2931	25.000	176	220
WP_004280570.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	33.333	288	354
WP_004280570.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.012	336	354
WP_004280570.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	32.840	338	354
WP_004280570.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	33.333	288	354
WP_004280623.1	lcl|NZ_JADDVS010000033.1_cds_WP_002738760.1_1714	30.476	210	230
WP_004280623.1	lcl|NZ_JADDVS010000013.1_cds_WP_002723863.1_344	29.091	110	230
WP_004280623.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733600.1_2967	28.814	118	230
WP_004280359.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	28.550	655	599
WP_004280004.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	30.914	372	387
WP_004280004.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	33.898	236	387
WP_004280004.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	36.408	206	387
WP_004280004.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	32.420	219	387
WP_004280004.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	31.095	283	387
WP_004280004.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	31.939	263	387
WP_004280004.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	28.483	323	387
WP_004280004.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	25.137	366	387
WP_004280066.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	40.902	599	583
WP_004280553.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740235.1_2971	19.444	216	572
WP_004280553.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	22.835	127	572
WP_004280553.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740235.1_2971	19.444	216	572
WP_004280727.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	36.296	270	417
WP_004280727.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	33.793	290	417
WP_004280727.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	28.367	349	417
WP_004280727.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	34.252	254	417
WP_004280727.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	31.439	264	417
WP_004280727.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	29.461	241	417
WP_004280727.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	28.452	239	417
WP_004280727.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	25.103	243	417
WP_237578347.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	30.255	628	611
WP_237578348.1	lcl|NZ_JADDVS010000023.1_cds_WP_002724246.1_1114	34.234	111	207
WP_004280422.1	lcl|NZ_JADDVS010000033.1_cds_WP_002738760.1_1714	28.571	245	242
WP_004280656.1	lcl|NZ_JADDVS010000022.1_cds_WP_002739054.1_1090	33.466	251	255
WP_004280656.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733582.1_2965	27.059	255	255
WP_004280656.1	lcl|NZ_JADDVS010000020.1_cds_WP_002728745.1_933	27.451	255	255
WP_004280656.1	lcl|NZ_JADDVS010000052.1_cds_WP_002722237.1_2523	28.685	251	255
WP_004280656.1	lcl|NZ_JADDVS010000007.1_cds_WP_002735533.1_3136	27.839	273	255
WP_004280656.1	lcl|NZ_JADDVS010000009.1_cds_WP_002722691.1_3356	27.203	261	255
WP_004280656.1	lcl|NZ_JADDVS010000058.1_cds_WP_002728460.1_2634	24.907	269	255
WP_004280656.1	lcl|NZ_JADDVS010000030.1_cds_WP_002741131.1_1581	27.174	184	255
WP_004280656.1	lcl|NZ_JADDVS010000012.1_cds_WP_002728891.1_228	25.907	193	255
WP_004280656.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	27.461	193	255
WP_004280656.1	lcl|NZ_JADDVS010000012.1_cds_WP_032853204.1_233	24.390	164	255
WP_004280656.1	lcl|NZ_JADDVS010000049.1_cds_WP_002739544.1_2323	24.242	198	255
WP_004280656.1	lcl|NZ_JADDVS010000029.1_cds_WP_002727447.1_1393	25.389	193	255
WP_004280656.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	36.232	69	255
WP_004280656.1	lcl|NZ_JADDVS010000003.1_cds_WP_002741431.1_2018	25.381	197	255
WP_004280493.1	lcl|NZ_JADDVS010000005.1_cds_WP_002740185.1_2777	29.384	211	314
WP_004280665.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	37.868	272	282
WP_004280665.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	38.628	277	282
WP_004280665.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	33.333	291	282
WP_004280909.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	38.750	400	401
WP_004280909.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	31.452	372	401
WP_004280909.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	29.367	395	401
WP_004280909.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	30.000	360	401
WP_004280909.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	29.189	370	401
WP_004280909.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	29.231	390	401
WP_004280909.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	28.134	359	401
WP_004280909.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	26.302	384	401
WP_004280488.1	lcl|NZ_JADDVS010000066.1_cds_WP_002742222.1_2882	32.508	323	568
WP_004280488.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740724.1_3003	32.857	210	568
WP_004280488.1	lcl|NZ_JADDVS010000006.1_cds_IQA34_RS03795_2992	31.132	212	568
