WP_002764162.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	93.902	82	106
WP_004279997.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	91.613	310	327
WP_004279997.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	27.778	252	327
WP_004279997.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	22.936	327	327
WP_004279997.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	22.414	290	327
WP_004279997.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	24.847	326	327
WP_004279997.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	23.529	306	327
WP_004280807.1	lcl|NZ_AHNJ02000016.1_cds_WP_002106347.1_3250	29.362	235	220
WP_004280807.1	lcl|NZ_AHNJ02000034.1_cds_WP_001099038.1_2397	26.906	223	220
WP_004280807.1	lcl|NZ_AHNJ02000034.1_cds_WP_000840860.1_2323	29.808	104	220
WP_004280807.1	lcl|NZ_AHNJ02000037.1_cds_WP_000868621.1_2292	29.670	91	220
WP_004280807.1	lcl|NZ_AHNJ02000016.1_cds_WP_001114264.1_3243	26.136	176	220
WP_004280807.1	lcl|NZ_AHNJ02000071.1_cds_WP_000262844.1_293	24.638	207	220
WP_004280570.1	lcl|NZ_AHNJ02000016.1_cds_WP_001033782.1_3284	32.203	354	354
WP_004280570.1	lcl|NZ_AHNJ02000028.1_cds_WP_001011677.1_2743	33.559	295	354
WP_004280570.1	lcl|NZ_AHNJ02000016.1_cds_WP_002068380.1_3290	28.435	313	354
WP_004280570.1	lcl|NZ_AHNJ02000016.1_cds_WP_001033782.1_3284	32.203	354	354
WP_004280570.1	lcl|NZ_AHNJ02000028.1_cds_WP_001011677.1_2743	33.559	295	354
WP_004280570.1	lcl|NZ_AHNJ02000016.1_cds_WP_002068380.1_3290	28.435	313	354
WP_004280623.1	lcl|NZ_AHNJ02000062.1_cds_WP_002109213.1_930	43.373	166	230
WP_004280623.1	lcl|NZ_AHNJ02000071.1_cds_WP_001014595.1_253	28.365	208	230
WP_004280623.1	lcl|NZ_AHNJ02000016.1_cds_WP_000440092.1_3289	25.676	222	230
WP_004280623.1	lcl|NZ_AHNJ02000028.1_cds_WP_000721859.1_2572	30.000	110	230
WP_004280004.1	lcl|NZ_AHNJ02000064.1_cds_WP_001281953.1_487	32.172	373	387
WP_004280004.1	lcl|NZ_AHNJ02000016.1_cds_WP_000608292.1_3308	34.322	236	387
WP_004280004.1	lcl|NZ_AHNJ02000016.1_cds_WP_000172657.1_3292	33.333	249	387
WP_004280004.1	lcl|NZ_AHNJ02000016.1_cds_WP_001198107.1_3309	36.893	206	387
WP_004280004.1	lcl|NZ_AHNJ02000016.1_cds_WP_000575178.1_3252	29.682	283	387
WP_004280004.1	lcl|NZ_AHNJ02000022.1_cds_WP_000538749.1_3113	27.103	321	387
WP_004280004.1	lcl|NZ_AHNJ02000026.1_cds_WP_001982414.1_2924	26.160	237	387
WP_004280553.1	lcl|NZ_AHNJ02000062.1_cds_WP_002109213.1_930	35.246	244	572
WP_004280553.1	lcl|NZ_AHNJ02000016.1_cds_WP_000440092.1_3289	27.805	205	572
WP_004280553.1	lcl|NZ_AHNJ02000042.1_cds_WP_000613386.1_1818	23.077	130	572
WP_004280553.1	lcl|NZ_AHNJ02000028.1_cds_WP_000721859.1_2572	33.333	117	572
WP_004280553.1	lcl|NZ_AHNJ02000062.1_cds_WP_002109213.1_930	35.246	244	572
WP_004280553.1	lcl|NZ_AHNJ02000016.1_cds_WP_000440092.1_3289	27.805	205	572
WP_004280553.1	lcl|NZ_AHNJ02000042.1_cds_WP_000613386.1_1818	23.077	130	572
WP_004280553.1	lcl|NZ_AHNJ02000028.1_cds_WP_000721859.1_2572	33.333	117	572
WP_004280727.1	lcl|NZ_AHNJ02000016.1_cds_WP_001198107.1_3309	36.667	270	417
WP_004280727.1	lcl|NZ_AHNJ02000016.1_cds_WP_000608292.1_3308	33.793	290	417
WP_004280727.1	lcl|NZ_AHNJ02000016.1_cds_WP_000575178.1_3252	35.039	254	417
WP_004280727.1	lcl|NZ_AHNJ02000064.1_cds_WP_001281953.1_487	28.440	327	417
