WP_002764162.1	lcl|NZ_LUHH01000031.1_cds_WP_000340715.1_1849	93.902	82	106
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	91.613	310	327
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	27.778	252	327
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	22.936	327	327
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	22.759	290	327
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	24.847	326	327
WP_004279997.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	23.856	306	327
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_000282882.1_1871	29.362	235	220
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_001099039.1_2897	26.906	223	220
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_000840861.1_2973	29.808	104	220
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_000868621.1_3420	29.670	91	220
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_001114273.1_1878	26.136	176	220
WP_004280807.1	lcl|NZ_LUHH01000031.1_cds_WP_000262844.1_1273	24.638	207	220
WP_004280570.1	lcl|NZ_LUHH01000001.1_cds_WP_001033784.1_309	32.571	350	354
WP_004280570.1	lcl|NZ_LUHH01000031.1_cds_WP_001011666.1_2601	33.898	295	354
WP_004280570.1	lcl|NZ_LUHH01000001.1_cds_WP_002072154.1_303	28.435	313	354
WP_004280570.1	lcl|NZ_LUHH01000001.1_cds_WP_001033784.1_309	32.571	350	354
WP_004280570.1	lcl|NZ_LUHH01000031.1_cds_WP_001011666.1_2601	33.898	295	354
WP_004280570.1	lcl|NZ_LUHH01000001.1_cds_WP_002072154.1_303	28.435	313	354
WP_004280623.1	lcl|NZ_LUHH01000031.1_cds_WP_000696059.1_2329	43.373	166	230
WP_004280623.1	lcl|NZ_LUHH01000031.1_cds_WP_001014594.1_1315	28.365	208	230
WP_004280623.1	lcl|NZ_LUHH01000001.1_cds_WP_000440091.1_304	25.118	211	230
