WP_002764162.1	lcl|NZ_NPDX01000001.1_cds_WP_100743203.1_1793	60.811	74	106
WP_004279997.1	lcl|NZ_NPDX01000001.1_cds_WP_100743202.1_1792	82.692	312	327
WP_004279997.1	lcl|NZ_NPDX01000002.1_cds_WP_100743861.1_2074	27.389	314	327
WP_004279997.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	24.138	319	327
WP_004279997.1	lcl|NZ_NPDX01000001.1_cds_WP_100743198.1_1788	22.043	186	327
WP_004279997.1	lcl|NZ_NPDX01000001.1_cds_WP_100741717.1_137	23.824	319	327
WP_004279997.1	lcl|NZ_NPDX01000006.1_cds_WP_100745004.1_3408	21.212	198	327
WP_004279997.1	lcl|NZ_NPDX01000001.1_cds_WP_100743175.1_1763	20.103	194	327
WP_004280807.1	lcl|NZ_NPDX01000001.1_cds_WP_100743151.1_1739	35.135	111	220
WP_004280807.1	lcl|NZ_NPDX01000001.1_cds_WP_100742902.1_1446	26.601	203	220
WP_004280807.1	lcl|NZ_NPDX01000001.1_cds_WP_100743148.1_1736	29.787	94	220
WP_004280807.1	lcl|NZ_NPDX01000001.1_cds_WP_100742835.1_1365	33.333	108	220
WP_004280807.1	lcl|NZ_NPDX01000001.1_cds_WP_100743150.1_1738	26.471	102	220
WP_004280807.1	lcl|NZ_NPDX01000007.1_cds_WP_165779511.1_3567	32.110	109	220
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_100743196.1_1785	36.416	346	354
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_165779492.1_1774	31.638	354	354
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_100742192.1_638	33.110	299	354
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_100743196.1_1785	36.416	346	354
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_165779492.1_1774	31.638	354	354
WP_004280570.1	lcl|NZ_NPDX01000001.1_cds_WP_100742192.1_638	33.110	299	354
WP_004280623.1	lcl|NZ_NPDX01000005.1_cds_WP_100743522.1_3154	28.505	214	230
WP_004280623.1	lcl|NZ_NPDX01000005.1_cds_WP_100743509.1_3169	24.576	118	230
WP_004280623.1	lcl|NZ_NPDX01000001.1_cds_WP_100743171.1_1759	40.816	49	230
WP_004280004.1	lcl|NZ_NPDX01000001.1_cds_WP_100743164.1_1752	38.912	239	387
WP_004280004.1	lcl|NZ_NPDX01000001.1_cds_WP_100743197.1_1787	31.250	288	387
WP_004280004.1	lcl|NZ_NPDX01000005.1_cds_WP_100743633.1_3022	28.982	383	387
WP_004280004.1	lcl|NZ_NPDX01000001.1_cds_WP_100742016.1_463	23.077	351	387
WP_004280553.1	lcl|NZ_NPDX01000005.1_cds_WP_100743522.1_3154	30.233	258	572
WP_004280553.1	lcl|NZ_NPDX01000001.1_cds_WP_100742945.1_1496	24.766	214	572
WP_004280553.1	lcl|NZ_NPDX01000002.1_cds_WP_100744058.1_2307	26.020	196	572
WP_004280553.1	lcl|NZ_NPDX01000005.1_cds_WP_100743522.1_3154	30.233	258	572
WP_004280553.1	lcl|NZ_NPDX01000001.1_cds_WP_100742945.1_1496	24.766	214	572
WP_004280553.1	lcl|NZ_NPDX01000002.1_cds_WP_100744058.1_2307	26.020	196	572
WP_004280727.1	lcl|NZ_NPDX01000001.1_cds_WP_100743164.1_1752	33.333	261	417
WP_004280727.1	lcl|NZ_NPDX01000005.1_cds_WP_100743633.1_3022	28.097	331	417
WP_004280727.1	lcl|NZ_NPDX01000001.1_cds_WP_100743197.1_1787	29.084	251	417
WP_004280727.1	lcl|NZ_NPDX01000001.1_cds_WP_100742328.1_807	29.958	237	417
WP_004280727.1	lcl|NZ_NPDX01000001.1_cds_WP_100742016.1_463	24.364	275	417
WP_237578348.1	lcl|NZ_NPDX01000001.1_cds_WP_100742762.1_1282	28.926	121	207
WP_004280422.1	lcl|NZ_NPDX01000005.1_cds_WP_100743522.1_3154	28.270	237	242
WP_004280422.1	lcl|NZ_NPDX01000001.1_cds_WP_100743171.1_1759	33.333	123	242
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100743177.1_1765	31.086	267	255
WP_004280656.1	lcl|NZ_NPDX01000005.1_cds_WP_100743651.1_3001	30.159	252	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100743178.1_1766	27.273	264	255
WP_004280656.1	lcl|NZ_NPDX01000004.1_cds_WP_002974939.1_2679	29.150	247	255
WP_004280656.1	lcl|NZ_NPDX01000004.1_cds_WP_100744336.1_2743	28.295	258	255
WP_004280656.1	lcl|NZ_NPDX01000006.1_cds_WP_100744945.1_3227	26.877	253	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100742766.1_1286	25.781	256	255
WP_004280656.1	lcl|NZ_NPDX01000005.1_cds_WP_002972927.1_3034	26.007	273	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100743345.1_388	26.776	183	255
WP_004280656.1	lcl|NZ_NPDX01000005.1_cds_WP_100743570.1_3098	28.679	265	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100741801.1_225	23.954	263	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100743135.1_1723	25.185	270	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100742009.1_454	24.742	194	255
WP_004280656.1	lcl|NZ_NPDX01000006.1_cds_WP_100744933.1_3243	24.227	194	255
WP_004280656.1	lcl|NZ_NPDX01000002.1_cds_WP_100743850.1_2060	21.687	249	255
WP_004280656.1	lcl|NZ_NPDX01000004.1_cds_WP_100744256.1_2838	23.223	211	255
WP_004280656.1	lcl|NZ_NPDX01000001.1_cds_WP_100742776.1_1296	27.673	159	255
WP_004280656.1	lcl|NZ_NPDX01000002.1_cds_WP_100743885.1_2102	37.681	69	255
WP_004280493.1	lcl|NZ_NPDX01000002.1_cds_WP_100743799.1_2006	29.688	320	314
WP_004280493.1	lcl|NZ_NPDX01000007.1_cds_WP_100744154.1_3519	26.599	297	314
WP_004280493.1	lcl|NZ_NPDX01000003.1_cds_WP_100744812.1_2515	33.520	179	314
WP_004280665.1	lcl|NZ_NPDX01000001.1_cds_WP_100743196.1_1785	35.273	275	282
WP_004280665.1	lcl|NZ_NPDX01000001.1_cds_WP_100742192.1_638	36.434	258	282
WP_004280665.1	lcl|NZ_NPDX01000001.1_cds_WP_165779492.1_1774	35.357	280	282
WP_004280909.1	lcl|NZ_NPDX01000005.1_cds_WP_100743633.1_3022	36.750	400	401
WP_004280909.1	lcl|NZ_NPDX01000001.1_cds_WP_100743164.1_1752	31.579	380	401
WP_004280909.1	lcl|NZ_NPDX01000001.1_cds_WP_100743197.1_1787	26.551	403	401
WP_004280909.1	lcl|NZ_NPDX01000001.1_cds_WP_100742016.1_463	26.142	394	401
WP_004280909.1	lcl|NZ_NPDX01000001.1_cds_WP_100742328.1_807	27.374	358	401
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742170.1_610	32.482	274	568
WP_004280488.1	lcl|NZ_NPDX01000005.1_cds_WP_100743618.1_3043	32.407	216	568
WP_004280488.1	lcl|NZ_NPDX01000003.1_cds_WP_100744829.1_2340	32.558	215	568
WP_004280488.1	lcl|NZ_NPDX01000005.1_cds_WP_243401333.1_2978	33.333	207	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741721.1_142	33.014	209	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741723.1_144	32.710	214	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744409.1_2658	33.503	197	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741648.1_55	32.020	203	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742438.1_939	32.673	202	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744332.1_2748	29.851	201	568
WP_004280488.1	lcl|NZ_NPDX01000008.1_cds_WP_100745082.1_3589	30.102	196	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743048.1_1609	28.342	187	568
WP_004280488.1	lcl|NZ_NPDX01000002.1_cds_WP_100744027.1_2272	29.798	198	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_035983849.1_1395	30.208	192	568
WP_004280488.1	lcl|NZ_NPDX01000008.1_cds_WP_100745108.1_3618	30.573	157	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744401.1_2666	26.667	195	568
WP_004280488.1	lcl|NZ_NPDX01000003.1_cds_WP_100744554.1_2488	28.502	207	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742492.1_1004	27.225	191	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744272.1_2818	26.866	201	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742059.1_479	29.412	187	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742059.1_479	28.780	205	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741849.1_279	26.506	166	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744271.1_2819	31.707	205	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744271.1_2819	25.000	192	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742724.1_1239	30.636	173	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741703.1_119	28.061	196	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741739.1_161	26.923	208	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743199.1_1789	26.961	204	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743083.1_1647	26.829	205	568
WP_004280488.1	lcl|NZ_NPDX01000005.1_cds_WP_100744692.1_3175	28.342	187	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743105.1_1673	27.320	194	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742101.1_525	26.852	216	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744322.1_2760	27.619	210	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744322.1_2760	28.750	240	568
WP_004280488.1	lcl|NZ_NPDX01000007.1_cds_WP_100744175.1_3545	25.359	209	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743103.1_1671	30.488	164	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742838.1_1368	26.906	223	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742236.1_693	25.405	185	568
WP_004280488.1	lcl|NZ_NPDX01000003.1_cds_WP_100744450.1_2608	39.394	66	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741702.1_118	25.381	197	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742579.1_1106	27.551	196	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741654.1_63	25.000	252	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741654.1_63	40.909	44	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742170.1_610	32.482	274	568
WP_004280488.1	lcl|NZ_NPDX01000005.1_cds_WP_100743618.1_3043	32.407	216	568
WP_004280488.1	lcl|NZ_NPDX01000003.1_cds_WP_100744829.1_2340	32.558	215	568
WP_004280488.1	lcl|NZ_NPDX01000005.1_cds_WP_243401333.1_2978	33.333	207	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741721.1_142	33.014	209	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741723.1_144	32.710	214	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744409.1_2658	33.503	197	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100741648.1_55	32.020	203	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742438.1_939	32.673	202	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744332.1_2748	29.851	201	568
WP_004280488.1	lcl|NZ_NPDX01000008.1_cds_WP_100745082.1_3589	30.102	196	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100743048.1_1609	28.342	187	568
WP_004280488.1	lcl|NZ_NPDX01000002.1_cds_WP_100744027.1_2272	29.798	198	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_035983849.1_1395	30.208	192	568
WP_004280488.1	lcl|NZ_NPDX01000008.1_cds_WP_100745108.1_3618	30.573	157	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744401.1_2666	26.667	195	568
WP_004280488.1	lcl|NZ_NPDX01000003.1_cds_WP_100744554.1_2488	28.502	207	568
WP_004280488.1	lcl|NZ_NPDX01000001.1_cds_WP_100742492.1_1004	27.225	191	568
WP_004280488.1	lcl|NZ_NPDX01000004.1_cds_WP_100744272.1_2818	26.866	201	568
