WP_002764162.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746496.1_2031	60.811	74	106
WP_004279997.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746495.1_2032	82.748	313	327
WP_004279997.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	27.157	313	327
WP_004279997.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	23.313	326	327
WP_004279997.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	23.894	226	327
WP_004279997.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	21.320	197	327
WP_004279997.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	24.375	320	327
WP_004279997.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	23.333	150	327
WP_004280807.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135744267.1_2396	27.094	203	220
WP_004280807.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753214.1_2109	33.333	96	220
WP_004280807.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746415.1_2115	31.579	95	220
WP_004280807.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753203.1_2101	26.923	104	220
WP_004280807.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238752907.1_1882	32.110	109	220
WP_004280807.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753944.1_2475	32.407	108	220
WP_004280807.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753348.1_2107	26.471	102	220
WP_004280570.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746470.1_2055	35.241	332	354
WP_004280570.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753127.1_2040	32.378	349	354
WP_004280570.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238733863.1_427	34.000	300	354
WP_004280570.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746470.1_2055	35.241	332	354
WP_004280570.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753127.1_2040	32.378	349	354
WP_004280570.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238733863.1_427	34.000	300	354
WP_004280623.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734789.1_1065	30.698	215	230
WP_004280623.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734772.1_1050	24.576	118	230
WP_004280004.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	47.150	386	387
WP_004280004.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	29.915	351	387
WP_004280004.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	29.670	364	387
WP_004280004.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	28.933	356	387
WP_004280004.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	32.258	248	387
WP_004280004.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	23.295	352	387
WP_004280553.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734789.1_1065	29.688	256	572
WP_004280553.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135744310.1_2346	23.985	271	572
WP_004280553.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734789.1_1065	29.688	256	572
