WP_002764162.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	100.000	82	106
WP_004279997.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	97.742	310	327
WP_004279997.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	24.074	324	327
WP_004279997.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.043	186	327
WP_004279997.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	22.337	291	327
WP_004279997.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	25.455	330	327
WP_004279997.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	21.387	173	327
WP_004280807.1	lcl|NZ_JQSA01000154.1_cds_WP_061208757.1_2478	50.746	201	220
WP_004280807.1	lcl|NZ_JQSA01000247.1_cds_WP_002759031.1_3218	26.577	222	220
WP_004280807.1	lcl|NZ_JQSA01000057.1_cds_WP_011669970.1_1201	26.180	233	220
WP_004280807.1	lcl|NZ_JQSA01000051.1_cds_WP_061208028.1_1122	34.783	92	220
WP_004280807.1	lcl|NZ_JQSA01000150.1_cds_WP_011669670.1_2421	30.172	116	220
WP_004280807.1	lcl|NZ_JQSA01000202.1_cds_WP_002734441.1_2946	29.787	94	220
WP_004280807.1	lcl|NZ_JQSA01000057.1_cds_WP_061208086.1_1208	25.000	176	220
WP_004280570.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	37.313	335	354
WP_004280570.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	30.484	351	354
WP_004280570.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	33.333	288	354
WP_004280570.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	27.632	228	354
WP_004280570.1	lcl|NZ_JQSA01000228.1_cds_WP_061209100.1_3129	37.313	335	354
WP_004280570.1	lcl|NZ_JQSA01000051.1_cds_WP_061208040.1_1136	30.484	351	354
WP_004280570.1	lcl|NZ_JQSA01000195.1_cds_WP_061208977.1_2895	33.333	288	354
WP_004280570.1	lcl|NZ_JQSA01000154.1_cds_WP_061208758.1_2479	27.632	228	354
WP_004280623.1	lcl|NZ_JQSA01000052.1_cds_WP_061208046.1_1142	30.476	210	230
WP_004280623.1	lcl|NZ_JQSA01000059.1_cds_WP_061208097.1_1237	29.091	110	230
WP_004280359.1	lcl|NZ_JQSA01000205.1_cds_WP_228039711.1_2988	28.843	527	599
WP_004280359.1	lcl|NZ_JQSA01000255.1_cds_JG00_RS16735_3273	50.794	63	599
WP_004280004.1	lcl|NZ_JQSA01000130.1_cds_WP_061208571.1_2145	30.914	372	387
