WP_002764162.1	lcl|NZ_JADDWH010000005.1_cds_WP_002725873.1_2680	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733579.1_2681	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733534.1_2684	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWH010000018.1_cds_WP_002722638.1_701	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740024.1_2775	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWH010000006.1_cds_WP_002728309.1_2933	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWH010000014.1_cds_WP_002743770.1_452	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWH010000005.1_cds_WP_016749081.1_2713	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWH010000032.1_cds_WP_032856387.1_1699	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWH010000005.1_cds_WP_002742128.1_2771	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733661.1_2751	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWH010000019.1_cds_WP_002731944.1_742	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWH010000009.1_cds_WP_002726501.1_3378	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733618.1_2778	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740722.1_2724	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740726.1_2728	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWH010000027.1_cds_WP_002730849.1_1339	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740722.1_2724	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740726.1_2728	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWH010000027.1_cds_WP_002730849.1_1339	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWH010000033.1_cds_WP_002738760.1_1728	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWH010000013.1_cds_WP_002723863.1_315	29.091	110	230
WP_004280623.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733600.1_2742	28.814	118	230
WP_004280359.1	lcl|NZ_JADDWH010000077.1_cds_WP_004278354.1_3104	28.550	655	599
WP_004280004.1	lcl|NZ_JADDWH010000024.1_cds_WP_002728994.1_1177	30.914	372	387
WP_004280004.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740861.1_2689	33.898	236	387
WP_004280004.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740826.1_2688	36.408	206	387
WP_004280004.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733737.1_2709	32.420	219	387
WP_004280004.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740294.1_2769	31.095	283	387
WP_004280004.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733599.1_2722	31.939	263	387
WP_004280004.1	lcl|NZ_JADDWH010000006.1_cds_WP_002738884.1_2982	28.483	323	387
WP_004280004.1	lcl|NZ_JADDWH010000007.1_cds_WP_002724641.1_3199	25.137	366	387
WP_004280066.1	lcl|NZ_JADDWH010000077.1_cds_WP_004278354.1_3104	40.902	599	583
WP_004280553.1	lcl|NZ_JADDWH010000047.1_cds_WP_002740796.1_2279	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740235.1_2738	19.444	216	572
WP_004280553.1	lcl|NZ_JADDWH010000047.1_cds_WP_002740796.1_2279	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740235.1_2738	19.444	216	572
WP_004280727.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740826.1_2688	36.296	270	417
WP_004280727.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740861.1_2689	33.793	290	417
WP_004280727.1	lcl|NZ_JADDWH010000024.1_cds_WP_002728994.1_1177	28.367	349	417
WP_004280727.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740294.1_2769	34.252	254	417
WP_004280727.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733737.1_2709	31.439	264	417
WP_004280727.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733599.1_2722	29.461	241	417
WP_004280727.1	lcl|NZ_JADDWH010000006.1_cds_WP_002738884.1_2982	28.452	239	417
WP_004280727.1	lcl|NZ_JADDWH010000007.1_cds_WP_002724641.1_3199	25.103	243	417
WP_237578347.1	lcl|NZ_JADDWH010000077.1_cds_WP_004278354.1_3104	30.255	628	611
WP_237578348.1	lcl|NZ_JADDWH010000023.1_cds_WP_002724246.1_1144	34.234	111	207
WP_004280422.1	lcl|NZ_JADDWH010000033.1_cds_WP_002738760.1_1728	28.571	245	242
WP_004280656.1	lcl|NZ_JADDWH010000022.1_cds_WP_002739054.1_1054	33.466	251	255
WP_004280656.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733582.1_2744	27.059	255	255
WP_004280656.1	lcl|NZ_JADDWH010000020.1_cds_WP_002728745.1_942	27.451	255	255
WP_004280656.1	lcl|NZ_JADDWH010000052.1_cds_WP_002722237.1_2534	28.685	251	255
WP_004280656.1	lcl|NZ_JADDWH010000006.1_cds_WP_002735533.1_2969	27.839	273	255
WP_004280656.1	lcl|NZ_JADDWH010000008.1_cds_WP_002722691.1_3285	27.203	261	255
WP_004280656.1	lcl|NZ_JADDWH010000059.1_cds_WP_002728460.1_2661	24.907	269	255
WP_004280656.1	lcl|NZ_JADDWH010000030.1_cds_WP_002741131.1_1627	27.174	184	255
WP_004280656.1	lcl|NZ_JADDWH010000012.1_cds_WP_002728891.1_234	25.907	193	255
WP_004280656.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740024.1_2775	27.461	193	255
WP_004280656.1	lcl|NZ_JADDWH010000012.1_cds_WP_032853204.1_239	24.390	164	255
WP_004280656.1	lcl|NZ_JADDWH010000049.1_cds_WP_002739544.1_2331	24.242	198	255
WP_004280656.1	lcl|NZ_JADDWH010000029.1_cds_WP_002727447.1_1403	25.389	193	255
WP_004280656.1	lcl|NZ_JADDWH010000018.1_cds_WP_002722638.1_701	36.232	69	255
WP_004280656.1	lcl|NZ_JADDWH010000003.1_cds_WP_002741431.1_2027	25.381	197	255
WP_004280493.1	lcl|NZ_JADDWH010000056.1_cds_WP_002740185.1_2614	29.384	211	314
WP_004280665.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740722.1_2724	37.868	272	282
WP_004280665.1	lcl|NZ_JADDWH010000027.1_cds_WP_002730849.1_1339	38.628	277	282
WP_004280665.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740726.1_2728	33.333	291	282
WP_004280909.1	lcl|NZ_JADDWH010000024.1_cds_WP_002728994.1_1177	38.750	400	401
WP_004280909.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740861.1_2689	31.452	372	401
WP_004280909.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733599.1_2722	29.367	395	401
WP_004280909.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740294.1_2769	30.000	360	401
WP_004280909.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733737.1_2709	29.189	370	401
WP_004280909.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740826.1_2688	29.231	390	401
WP_004280909.1	lcl|NZ_JADDWH010000006.1_cds_WP_002738884.1_2982	28.134	359	401
WP_004280909.1	lcl|NZ_JADDWH010000007.1_cds_WP_002724641.1_3199	26.302	384	401
WP_004280488.1	lcl|NZ_JADDWH010000067.1_cds_WP_002742222.1_2899	32.508	323	568
WP_004280488.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740724.1_2706	32.857	210	568
WP_004280488.1	lcl|NZ_JADDWH010000005.1_cds_IQA45_RS03065_2717	31.132	212	568
WP_004280488.1	lcl|NZ_JADDWH010000001.1_cds_WP_002723347.1_771	31.100	209	568
WP_004280488.1	lcl|NZ_JADDWH010000030.1_cds_WP_002741286.1_1595	31.489	235	568
WP_004280488.1	lcl|NZ_JADDWH010000002.1_cds_WP_002734207.1_1511	32.161	199	568
WP_004280488.1	lcl|NZ_JADDWH010000017.1_cds_WP_002733736.1_632	31.313	198	568
WP_004280488.1	lcl|NZ_JADDWH010000009.1_cds_WP_002726143.1_3359	29.767	215	568
WP_004280488.1	lcl|NZ_JADDWH010000008.1_cds_WP_002739451.1_3243	30.964	197	568
WP_004280488.1	lcl|NZ_JADDWH010000028.1_cds_WP_002729296.1_1358	28.713	202	568
WP_004280488.1	lcl|NZ_JADDWH010000053.1_cds_WP_002738485.1_2561	30.579	242	568
WP_004280488.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728388.1_42	33.511	188	568
WP_004280488.1	lcl|NZ_JADDWH010000027.1_cds_WP_002733837.1_1309	32.447	188	568
WP_004280488.1	lcl|NZ_JADDWH010000027.1_cds_WP_002733837.1_1309	24.859	177	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002730493.1_2424	27.717	184	568
WP_004280488.1	lcl|NZ_JADDWH010000010.1_cds_WP_032854486.1_26	31.765	170	568
WP_004280488.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721914.1_1972	28.000	200	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_032853264.1_421	27.179	195	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_032853264.1_421	23.626	182	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724285.1_2406	31.472	197	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724311.1_2405	29.358	218	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002752475.1_129	27.461	193	568
WP_004280488.1	lcl|NZ_JADDWH010000050.1_cds_WP_002739367.1_2486	28.947	190	568
WP_004280488.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721827.1_1939	28.774	212	568
WP_004280488.1	lcl|NZ_JADDWH010000008.1_cds_WP_002725984.1_3275	28.313	166	568
WP_004280488.1	lcl|NZ_JADDWH010000001.1_cds_WP_002735056.1_856	26.471	204	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002739909.1_2362	26.636	214	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002739909.1_2362	23.846	260	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724740.1_2385	26.667	165	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002725125.1_141	26.257	179	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_002723659.1_412	27.570	214	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002734915.1_2353	25.000	204	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002729758.1_138	24.762	210	568
WP_004280488.1	lcl|NZ_JADDWH010000067.1_cds_WP_002742222.1_2899	32.508	323	568
WP_004280488.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740724.1_2706	32.857	210	568
WP_004280488.1	lcl|NZ_JADDWH010000005.1_cds_IQA45_RS03065_2717	31.132	212	568
WP_004280488.1	lcl|NZ_JADDWH010000001.1_cds_WP_002723347.1_771	31.100	209	568
WP_004280488.1	lcl|NZ_JADDWH010000030.1_cds_WP_002741286.1_1595	31.489	235	568
WP_004280488.1	lcl|NZ_JADDWH010000002.1_cds_WP_002734207.1_1511	32.161	199	568
WP_004280488.1	lcl|NZ_JADDWH010000017.1_cds_WP_002733736.1_632	31.313	198	568
WP_004280488.1	lcl|NZ_JADDWH010000009.1_cds_WP_002726143.1_3359	29.767	215	568
WP_004280488.1	lcl|NZ_JADDWH010000008.1_cds_WP_002739451.1_3243	30.964	197	568
WP_004280488.1	lcl|NZ_JADDWH010000028.1_cds_WP_002729296.1_1358	28.713	202	568
WP_004280488.1	lcl|NZ_JADDWH010000053.1_cds_WP_002738485.1_2561	30.579	242	568
WP_004280488.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728388.1_42	33.511	188	568
WP_004280488.1	lcl|NZ_JADDWH010000027.1_cds_WP_002733837.1_1309	32.447	188	568
WP_004280488.1	lcl|NZ_JADDWH010000027.1_cds_WP_002733837.1_1309	24.859	177	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002730493.1_2424	27.717	184	568
WP_004280488.1	lcl|NZ_JADDWH010000010.1_cds_WP_032854486.1_26	31.765	170	568
WP_004280488.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721914.1_1972	28.000	200	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_032853264.1_421	27.179	195	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_032853264.1_421	23.626	182	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724285.1_2406	31.472	197	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724311.1_2405	29.358	218	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002752475.1_129	27.461	193	568
WP_004280488.1	lcl|NZ_JADDWH010000050.1_cds_WP_002739367.1_2486	28.947	190	568
WP_004280488.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721827.1_1939	28.774	212	568
WP_004280488.1	lcl|NZ_JADDWH010000008.1_cds_WP_002725984.1_3275	28.313	166	568
WP_004280488.1	lcl|NZ_JADDWH010000001.1_cds_WP_002735056.1_856	26.471	204	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002739909.1_2362	26.636	214	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002739909.1_2362	23.846	260	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002724740.1_2385	26.667	165	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002725125.1_141	26.257	179	568
WP_004280488.1	lcl|NZ_JADDWH010000014.1_cds_WP_002723659.1_412	27.570	214	568
WP_004280488.1	lcl|NZ_JADDWH010000004.1_cds_WP_002734915.1_2353	25.000	204	568
WP_004280488.1	lcl|NZ_JADDWH010000011.1_cds_WP_002729758.1_138	24.762	210	568
WP_004280480.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740938.1_2712	31.092	119	351
WP_004280842.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740242.1_2733	22.629	601	589
WP_004280060.1	lcl|NZ_JADDWH010000005.1_cds_IQA45_RS03150_2734	30.714	280	280
WP_004280060.1	lcl|NZ_JADDWH010000037.1_cds_WP_002726009.1_1856	32.787	61	280
WP_004280836.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721790.1_1940	33.784	148	211
WP_004280836.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733646.1_2683	33.898	177	211
WP_004280443.1	lcl|NZ_JADDWH010000013.1_cds_WP_002723863.1_315	37.190	242	251
WP_004280443.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733600.1_2742	36.863	255	251
WP_086005246.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733544.1_2743	54.519	343	342
WP_086005246.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740235.1_2738	23.361	244	342
WP_086005246.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733544.1_2743	54.519	343	342
WP_086005246.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740235.1_2738	23.361	244	342
WP_004280361.1	lcl|NZ_JADDWH010000030.1_cds_WP_002741120.1_1631	30.303	264	254
WP_004280361.1	lcl|NZ_JADDWH010000018.1_cds_IQA45_RS08765_716	37.349	83	254
WP_004280361.1	lcl|NZ_JADDWH010000059.1_cds_WP_002728452.1_2669	29.457	129	254
WP_002749093.1	lcl|NZ_JADDWH010000089.1_cds_IQA45_RS16860_3313	95.266	169	409
WP_002749093.1	lcl|NZ_JADDWH010000089.1_cds_IQA45_RS16860_3313	78.947	38	409
WP_002749093.1	lcl|NZ_JADDWH010000012.1_cds_IQA45_RS06620_283	84.298	121	409
WP_002749093.1	lcl|NZ_JADDWH010000012.1_cds_IQA45_RS06620_283	92.500	40	409
WP_002749093.1	lcl|NZ_JADDWH010000012.1_cds_IQA45_RS06620_283	92.593	27	409
WP_002749093.1	lcl|NZ_JADDWH010000018.1_cds_IQA45_RS08475_660	92.593	54	409
WP_004280032.1	lcl|NZ_JADDWH010000039.1_cds_WP_002740458.1_1927	26.389	288	320
WP_004280032.1	lcl|NZ_JADDWH010000018.1_cds_WP_011671435.1_672	27.979	193	320
WP_004280032.1	lcl|NZ_JADDWH010000068.1_cds_WP_016749152.1_2909	23.183	289	320
WP_004280032.1	lcl|NZ_JADDWH010000002.1_cds_WP_032853239.1_1544	23.529	221	320
WP_004280071.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733651.1_2746	68.712	326	332
WP_004280071.1	lcl|NZ_JADDWH010000056.1_cds_WP_002722821.1_2608	26.866	335	332
WP_004280071.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733651.1_2746	68.712	326	332
WP_004280071.1	lcl|NZ_JADDWH010000056.1_cds_WP_002722821.1_2608	26.866	335	332
WP_036047968.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733661.1_2751	35.249	261	300
WP_036047968.1	lcl|NZ_JADDWH010000032.1_cds_WP_032856387.1_1699	34.135	208	300
WP_036047968.1	lcl|NZ_JADDWH010000005.1_cds_WP_002742128.1_2771	28.049	246	300
WP_036047968.1	lcl|NZ_JADDWH010000013.1_cds_WP_002723163.1_340	27.193	114	300
WP_036047968.1	lcl|NZ_JADDWH010000003.1_cds_WP_002727159.1_2030	30.612	98	300
WP_004280357.1	lcl|NZ_JADDWH010000065.1_cds_WP_002739089.1_2874	35.071	211	204
WP_004280357.1	lcl|NZ_JADDWH010000001.1_cds_WP_002723385.1_770	25.581	172	204
WP_004280357.1	lcl|NZ_JADDWH010000003.1_cds_WP_032854595.1_1945	24.402	209	204
WP_004280357.1	lcl|NZ_JADDWH010000037.1_cds_WP_002739502.1_1865	32.787	61	204
WP_004280036.1	lcl|NZ_JADDWH010000035.1_cds_WP_002730840.1_1788	37.662	231	254
WP_004280036.1	lcl|NZ_JADDWH010000065.1_cds_WP_002724674.1_2873	23.005	213	254
