WP_002764162.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	93.902	82	106
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	91.290	310	327
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	28.175	252	327
WP_004279997.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	22.936	327	327
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	23.656	186	327
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	22.414	290	327
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	22.086	326	327
WP_004279997.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	24.847	326	327
WP_004279997.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	23.529	306	327
WP_004280069.1	lcl|NZ_AFLZ02000005.1_cds_WP_000202827.1_3733	42.210	353	361
WP_004280807.1	lcl|NZ_AFLZ02000005.1_cds_WP_000282884.1_3695	29.362	235	220
WP_004280807.1	lcl|NZ_AFLZ02000025.1_cds_WP_001099037.1_1422	26.457	223	220
WP_004280807.1	lcl|NZ_AFLZ02000005.1_cds_WP_001068986.1_3716	30.435	92	220
WP_004280807.1	lcl|NZ_AFLZ02000025.1_cds_WP_000840860.1_1351	29.808	104	220
WP_004280807.1	lcl|NZ_AFLZ02000026.1_cds_WP_000868624.1_1323	29.670	91	220
WP_004280807.1	lcl|NZ_AFLZ02000033.1_cds_WP_000262844.1_842	24.638	207	220
WP_004280807.1	lcl|NZ_AFLZ02000005.1_cds_WP_001114267.1_3688	26.136	176	220
WP_004280570.1	lcl|NZ_AFLZ02000005.1_cds_WP_001230568.1_3740	35.693	339	354
WP_004280570.1	lcl|NZ_AFLZ02000005.1_cds_WP_000582615.1_3736	33.742	326	354
WP_004280570.1	lcl|NZ_AFLZ02000011.1_cds_WP_001011674.1_2927	33.898	295	354
WP_004280570.1	lcl|NZ_AFLZ02000005.1_cds_WP_001230568.1_3740	35.693	339	354
WP_004280570.1	lcl|NZ_AFLZ02000005.1_cds_WP_000582615.1_3736	33.742	326	354
WP_004280570.1	lcl|NZ_AFLZ02000011.1_cds_WP_001011674.1_2927	33.898	295	354
WP_004280623.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223885_3430	47.664	107	230
WP_004280623.1	lcl|NZ_AFLZ02000015.1_cds_WP_002079349.1_2764	28.365	208	230
WP_004280623.1	lcl|NZ_AFLZ02000021.1_cds_WP_000721859.1_2361	30.000	110	230
WP_004280004.1	lcl|NZ_AFLZ02000024.1_cds_WP_001281953.1_1508	32.172	373	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_000608292.1_3768	34.322	236	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_000947840.1_3742	31.559	263	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_001198107.1_3769	36.893	206	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575398.1_3753	32.877	219	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_000346038.1_3735	26.944	360	387
WP_004280004.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575179.1_3697	29.682	283	387
WP_004280004.1	lcl|NZ_AFLZ02000021.1_cds_WP_000538750.1_2389	27.103	321	387
WP_004280004.1	lcl|NZ_AFLZ02000033.1_cds_WP_001982414.1_916	26.160	237	387
WP_004280553.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223885_3430	48.624	109	572
WP_004280553.1	lcl|NZ_AFLZ02000027.1_cds_WP_000613390.1_1100	23.711	194	572
WP_004280553.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223900_3428	24.138	145	572
WP_004280553.1	lcl|NZ_AFLZ02000021.1_cds_WP_000721859.1_2361	33.333	117	572
WP_004280553.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223885_3430	48.624	109	572
WP_004280553.1	lcl|NZ_AFLZ02000027.1_cds_WP_000613390.1_1100	23.711	194	572
WP_004280553.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223900_3428	24.138	145	572
WP_004280553.1	lcl|NZ_AFLZ02000021.1_cds_WP_000721859.1_2361	33.333	117	572
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_001198107.1_3769	36.667	270	417
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_000608292.1_3768	33.793	290	417
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575179.1_3697	35.039	254	417
WP_004280727.1	lcl|NZ_AFLZ02000024.1_cds_WP_001281953.1_1508	28.440	327	417
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_000346038.1_3735	29.367	395	417
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575398.1_3753	31.559	263	417
WP_004280727.1	lcl|NZ_AFLZ02000005.1_cds_WP_000947840.1_3742	27.239	268	417
WP_004280727.1	lcl|NZ_AFLZ02000021.1_cds_WP_000538750.1_2389	27.843	255	417
WP_004280727.1	lcl|NZ_AFLZ02000033.1_cds_WP_001982414.1_916	24.280	243	417
WP_004280422.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223885_3430	40.000	110	242
WP_004280422.1	lcl|NZ_AFLZ02000015.1_cds_WP_002079349.1_2764	27.236	246	242
WP_004280422.1	lcl|NZ_AFLZ02000006.1_cds_LEP1GSC077_RS223900_3428	23.853	109	242
WP_004280656.1	lcl|NZ_AFLZ02000024.1_cds_WP_000998676.1_1726	32.271	251	255
WP_004280656.1	lcl|NZ_AFLZ02000043.1_cds_WP_000566240.1_119	27.843	255	255
WP_004280656.1	lcl|NZ_AFLZ02000039.1_cds_WP_000043153.1_528	26.038	265	255
WP_004280656.1	lcl|NZ_AFLZ02000014.1_cds_WP_000653653.1_2786	26.820	261	255
WP_004280656.1	lcl|NZ_AFLZ02000043.1_cds_WP_002080077.1_147	27.376	263	255
WP_004280656.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351753.1_3362	24.535	269	255
WP_004280656.1	lcl|NZ_AFLZ02000024.1_cds_WP_000646910.1_1901	27.568	185	255
WP_004280656.1	lcl|NZ_AFLZ02000043.1_cds_WP_002080042.1_78	27.320	194	255
WP_004280656.1	lcl|NZ_AFLZ02000043.1_cds_WP_001069861.1_84	26.220	164	255
WP_004280656.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	27.861	201	255
WP_004280656.1	lcl|NZ_AFLZ02000043.1_cds_WP_000093664.1_288	23.000	200	255
WP_004280656.1	lcl|NZ_AFLZ02000009.1_cds_WP_001074690.1_3167	24.352	193	255
WP_004280656.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	33.333	72	255
WP_004280493.1	lcl|NZ_AFLZ02000032.1_cds_WP_002185292.1_929	27.879	330	314
WP_004280665.1	lcl|NZ_AFLZ02000005.1_cds_WP_001230568.1_3740	37.132	272	282
WP_004280665.1	lcl|NZ_AFLZ02000011.1_cds_WP_001011674.1_2927	38.328	287	282
WP_004280665.1	lcl|NZ_AFLZ02000005.1_cds_WP_000582615.1_3736	32.302	291	282
WP_004280909.1	lcl|NZ_AFLZ02000024.1_cds_WP_001281953.1_1508	38.404	401	401
WP_004280909.1	lcl|NZ_AFLZ02000005.1_cds_WP_000608292.1_3768	31.452	372	401
WP_004280909.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575179.1_3697	28.142	366	401
