WP_002764162.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	93.902	82	106
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	91.613	310	327
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	58.730	63	327
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	28.175	252	327
WP_004279997.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	22.936	327	327
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	23.656	186	327
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	22.414	290	327
WP_004279997.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	24.847	326	327
WP_004279997.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	23.529	306	327
WP_004280069.1	lcl|NZ_AOVL01000117.1_cds_WP_000202830.1_2940	42.210	353	361
WP_004280807.1	lcl|NZ_AOVL01000117.1_cds_WP_000282880.1_2979	29.787	235	220
WP_004280807.1	lcl|NZ_AOVL01000100.1_cds_WP_001099029.1_2210	26.906	223	220
WP_004280807.1	lcl|NZ_AOVL01000117.1_cds_WP_001068986.1_2958	30.435	92	220
WP_004280807.1	lcl|NZ_AOVL01000045.1_cds_WP_000840858.1_646	29.808	104	220
WP_004280807.1	lcl|NZ_AOVL01000088.1_cds_WP_000868621.1_1662	29.670	91	220
WP_004280807.1	lcl|NZ_AOVL01000090.1_cds_WP_000262844.1_1709	24.638	207	220
WP_004280807.1	lcl|NZ_AOVL01000105.1_cds_WP_001114267.1_2497	26.136	176	220
WP_004280570.1	lcl|NZ_AOVL01000117.1_cds_WP_001230564.1_2933	35.988	339	354
WP_004280570.1	lcl|NZ_AOVL01000117.1_cds_WP_000582618.1_2937	33.742	326	354
WP_004280570.1	lcl|NZ_AOVL01000007.1_cds_WP_001011675.1_28	33.898	295	354
WP_004280570.1	lcl|NZ_AOVL01000117.1_cds_WP_001230564.1_2933	35.988	339	354
WP_004280570.1	lcl|NZ_AOVL01000117.1_cds_WP_000582618.1_2937	33.742	326	354
WP_004280570.1	lcl|NZ_AOVL01000007.1_cds_WP_001011675.1_28	33.898	295	354
WP_004280623.1	lcl|NZ_AOVL01000008.1_cds_WP_001014594.1_79	28.365	208	230
WP_004280623.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	30.000	110	230
WP_004280359.1	lcl|NZ_AOVL01000117.1_cds_WP_000698820.1_2943	42.020	614	599
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_000582222.1_2919	38.211	246	387
WP_004280004.1	lcl|NZ_AOVL01000128.1_cds_WP_001281953.1_3399	32.172	373	387
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_000608295.1_2909	34.322	236	387
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_000947844.1_2931	31.559	263	387
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_001198107.1_2908	36.893	206	387
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_000346036.1_2938	27.147	361	387
WP_004280004.1	lcl|NZ_AOVL01000117.1_cds_WP_000575178.1_2977	29.682	283	387
WP_004280004.1	lcl|NZ_AOVL01000050.1_cds_WP_000538752.1_738	27.103	321	387
WP_004280004.1	lcl|NZ_AOVL01000100.1_cds_WP_001982414.1_2232	26.160	237	387
WP_004280066.1	lcl|NZ_AOVL01000117.1_cds_WP_000698820.1_2943	27.157	626	583
WP_004280553.1	lcl|NZ_AOVL01000130.1_cds_WP_000613386.1_3492	23.077	130	572
WP_004280553.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	33.333	117	572
WP_004280553.1	lcl|NZ_AOVL01000130.1_cds_WP_000613386.1_3492	23.077	130	572
WP_004280553.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	33.333	117	572
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_001198107.1_2908	36.667	270	417
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_000608295.1_2909	34.717	265	417
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_000575178.1_2977	35.039	254	417
WP_004280727.1	lcl|NZ_AOVL01000128.1_cds_WP_001281953.1_3399	28.440	327	417
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_000346036.1_2938	29.367	395	417
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_000582222.1_2919	37.850	214	417
WP_004280727.1	lcl|NZ_AOVL01000117.1_cds_WP_000947844.1_2931	27.239	268	417
WP_004280727.1	lcl|NZ_AOVL01000050.1_cds_WP_000538752.1_738	27.668	253	417
WP_004280727.1	lcl|NZ_AOVL01000100.1_cds_WP_001982414.1_2232	24.280	243	417
WP_237578347.1	lcl|NZ_AOVL01000117.1_cds_WP_000698820.1_2943	42.454	603	611
WP_004280422.1	lcl|NZ_AOVL01000008.1_cds_WP_001014594.1_79	27.236	246	242
WP_004280656.1	lcl|NZ_AOVL01000097.1_cds_WP_000998676.1_1997	32.271	251	255
WP_004280656.1	lcl|NZ_AOVL01000014.1_cds_WP_000566240.1_164	27.843	255	255
WP_004280656.1	lcl|NZ_AOVL01000054.1_cds_WP_000043153.1_780	26.038	265	255
WP_004280656.1	lcl|NZ_AOVL01000064.1_cds_WP_000653653.1_896	26.820	261	255
WP_004280656.1	lcl|NZ_AOVL01000014.1_cds_WP_001968389.1_136	27.757	263	255
WP_004280656.1	lcl|NZ_AOVL01000032.1_cds_WP_000351752.1_465	24.535	269	255
WP_004280656.1	lcl|NZ_AOVL01000082.1_cds_WP_000646914.1_1444	27.568	185	255
WP_004280656.1	lcl|NZ_AOVL01000071.1_cds_WP_000800040.1_1145	27.320	194	255
WP_004280656.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	27.861	201	255
WP_004280656.1	lcl|NZ_AOVL01000070.1_cds_WP_001069860.1_1140	26.220	164	255
WP_004280656.1	lcl|NZ_AOVL01000091.1_cds_WP_001074690.1_1754	24.352	193	255
WP_004280656.1	lcl|NZ_AOVL01000114.1_cds_WP_000093663.1_2869	23.000	200	255
WP_004280656.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	33.333	72	255
WP_004280656.1	lcl|NZ_AOVL01000130.1_cds_LEP2GSC139_RS0120390_3510	23.394	218	255
WP_004280493.1	lcl|NZ_AOVL01000124.1_cds_WP_002185292.1_3222	27.879	330	314
