WP_002764162.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	91.463	82	106
WP_004279997.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	91.935	310	327
WP_004279997.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	27.778	252	327
WP_004279997.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	22.936	327	327
WP_004279997.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	23.118	186	327
WP_004279997.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.069	290	327
WP_004279997.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	24.359	234	327
WP_004279997.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	24.847	326	327
WP_004280069.1	lcl|NZ_AHMW02000054.1_cds_WP_004763613.1_212	41.360	353	361
WP_004280807.1	lcl|NZ_AHMW02000054.1_cds_WP_004763653.1_253	28.755	233	220
WP_004280807.1	lcl|NZ_AHMW02000038.1_cds_WP_004763035.1_1897	25.688	218	220
WP_004280807.1	lcl|NZ_AHMW02000054.1_cds_WP_004763635.1_231	29.348	92	220
WP_004280807.1	lcl|NZ_AHMW02000021.1_cds_WP_004750398.1_3026	30.769	104	220
WP_004280807.1	lcl|NZ_AHMW02000054.1_cds_WP_004763562.1_252	28.182	110	220
WP_004280807.1	lcl|NZ_AHMW02000019.1_cds_WP_004751232.1_3054	30.769	91	220
WP_004280807.1	lcl|NZ_AHMW02000013.1_cds_WP_004754319.1_3344	24.155	207	220
WP_004280570.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	35.988	339	354
WP_004280570.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.049	326	354
WP_004280570.1	lcl|NZ_AHMW02000052.1_cds_WP_004763485.1_917	33.922	283	354
WP_004280570.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	35.988	339	354
WP_004280570.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.049	326	354
WP_004280570.1	lcl|NZ_AHMW02000052.1_cds_WP_004763485.1_917	33.922	283	354
WP_004280623.1	lcl|NZ_AHMW02000013.1_cds_WP_004762460.1_3379	28.846	208	230
WP_004280623.1	lcl|NZ_AHMW02000056.1_cds_WP_004753115.1_76	31.858	113	230
WP_004280359.1	lcl|NZ_AHMW02000054.1_cds_WP_004763652.1_215	41.762	613	599
WP_004280004.1	lcl|NZ_AHMW02000048.1_cds_WP_004754030.1_1314	32.162	370	387
WP_004280004.1	lcl|NZ_AHMW02000038.1_cds_WP_002733587.1_2170	36.667	240	387
WP_004280004.1	lcl|NZ_AHMW02000054.1_cds_WP_004763592.1_203	32.061	262	387
WP_004280004.1	lcl|NZ_AHMW02000054.1_cds_WP_004763696.1_210	26.944	360	387
