WP_002764162.1	lcl|NZ_AFJV02000132.1_cds_WP_000340715.1_1116	93.902	82	106
WP_004279997.1	lcl|NZ_AFJV02000132.1_cds_WP_000410273.1_1117	91.613	310	327
WP_004279997.1	lcl|NZ_AFJV02000132.1_cds_WP_000093099.1_1137	58.730	63	327
WP_004279997.1	lcl|NZ_AFJV02000132.1_cds_WP_000646250.1_1120	28.175	252	327
WP_004279997.1	lcl|NZ_AFJV02000098.1_cds_WP_000744700.1_1999	22.936	327	327
WP_004279997.1	lcl|NZ_AFJV02000132.1_cds_WP_000600889.1_1146	23.656	186	327
WP_004279997.1	lcl|NZ_AFJV02000104.1_cds_WP_000723090.1_1859	22.414	290	327
WP_004279997.1	lcl|NZ_AFJV02000132.1_cds_WP_001067557.1_1123	24.847	326	327
WP_004279997.1	lcl|NZ_AFJV02000059.1_cds_WP_001984071.1_2690	23.529	306	327
WP_004280069.1	lcl|NZ_AFJV02000132.1_cds_WP_000202830.1_1156	42.210	353	361
WP_004280807.1	lcl|NZ_AFJV02000104.1_cds_WP_000282880.1_1863	29.787	235	220
WP_004280807.1	lcl|NZ_AFJV02000002.1_cds_WP_001099029.1_3761	26.906	223	220
WP_004280807.1	lcl|NZ_AFJV02000132.1_cds_WP_001068986.1_1174	30.435	92	220
WP_004280807.1	lcl|NZ_AFJV02000064.1_cds_WP_000840858.1_2604	29.808	104	220
WP_004280807.1	lcl|NZ_AFJV02000121.1_cds_WP_000868621.1_1439	29.670	91	220
WP_004280807.1	lcl|NZ_AFJV02000065.1_cds_WP_000262844.1_2577	24.638	207	220
WP_004280807.1	lcl|NZ_AFJV02000104.1_cds_WP_001114267.1_1856	26.136	176	220
WP_004280807.1	lcl|NZ_AFJV02000110.1_cds_WP_001114267.1_1760	26.136	176	220
WP_004280570.1	lcl|NZ_AFJV02000132.1_cds_WP_001230564.1_1149	35.988	339	354
WP_004280570.1	lcl|NZ_AFJV02000132.1_cds_WP_000582618.1_1153	33.742	326	354
WP_004280570.1	lcl|NZ_AFJV02000124.1_cds_WP_001011675.1_1355	33.898	295	354
WP_004280570.1	lcl|NZ_AFJV02000132.1_cds_WP_001230564.1_1149	35.988	339	354
WP_004280570.1	lcl|NZ_AFJV02000132.1_cds_WP_000582618.1_1153	33.742	326	354
WP_004280570.1	lcl|NZ_AFJV02000124.1_cds_WP_001011675.1_1355	33.898	295	354
WP_004280623.1	lcl|NZ_AFJV02000112.1_cds_WP_001014594.1_1660	28.365	208	230
WP_004280623.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	30.000	110	230
WP_004280359.1	lcl|NZ_AFJV02000132.1_cds_WP_000698820.1_1159	42.020	614	599
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_000582222.1_1135	38.211	246	387
WP_004280004.1	lcl|NZ_AFJV02000159.1_cds_WP_001281953.1_424	32.172	373	387
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_000608295.1_1125	34.322	236	387
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_000947844.1_1147	31.559	263	387
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_001198107.1_1124	36.893	206	387
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_000346036.1_1154	27.147	361	387
WP_004280004.1	lcl|NZ_AFJV02000132.1_cds_WP_000575178.1_1193	29.682	283	387
WP_004280004.1	lcl|NZ_AFJV02000163.1_cds_WP_000538752.1_293	27.103	321	387
WP_004280004.1	lcl|NZ_AFJV02000050.1_cds_WP_001982414.1_2842	26.160	237	387
WP_004280066.1	lcl|NZ_AFJV02000132.1_cds_WP_000698820.1_1159	27.157	626	583
WP_004280553.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	23.077	130	572
WP_004280553.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	33.333	117	572
WP_004280553.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	23.077	130	572
WP_004280553.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	33.333	117	572
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_001198107.1_1124	36.667	270	417
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_000608295.1_1125	34.717	265	417
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_000575178.1_1193	35.039	254	417
WP_004280727.1	lcl|NZ_AFJV02000159.1_cds_WP_001281953.1_424	28.440	327	417
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_000346036.1_1154	29.367	395	417
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_000582222.1_1135	37.850	214	417
WP_004280727.1	lcl|NZ_AFJV02000132.1_cds_WP_000947844.1_1147	27.239	268	417
WP_004280727.1	lcl|NZ_AFJV02000163.1_cds_WP_000538752.1_293	27.668	253	417
WP_004280727.1	lcl|NZ_AFJV02000050.1_cds_WP_001982414.1_2842	24.280	243	417
WP_237578347.1	lcl|NZ_AFJV02000132.1_cds_WP_000698820.1_1159	42.454	603	611
WP_004280422.1	lcl|NZ_AFJV02000112.1_cds_WP_001014594.1_1660	27.236	246	242
WP_004280656.1	lcl|NZ_AFJV02000098.1_cds_WP_000998676.1_2025	32.271	251	255
WP_004280656.1	lcl|NZ_AFJV02000061.1_cds_WP_000566240.1_2666	27.843	255	255
WP_004280656.1	lcl|NZ_AFJV02000044.1_cds_WP_000043153.1_2925	26.038	265	255
WP_004280656.1	lcl|NZ_AFJV02000008.1_cds_WP_000653653.1_3545	26.820	261	255
WP_004280656.1	lcl|NZ_AFJV02000061.1_cds_WP_001968389.1_2638	27.757	263	255
WP_004280656.1	lcl|NZ_AFJV02000022.1_cds_WP_000351752.1_3230	24.535	269	255
WP_004280656.1	lcl|NZ_AFJV02000116.1_cds_WP_000646914.1_1511	27.568	185	255
WP_004280656.1	lcl|NZ_AFJV02000160.1_cds_WP_000800040.1_406	27.320	194	255
WP_004280656.1	lcl|NZ_AFJV02000104.1_cds_WP_000723090.1_1859	27.861	201	255
WP_004280656.1	lcl|NZ_AFJV02000160.1_cds_WP_001069860.1_412	26.220	164	255
WP_004280656.1	lcl|NZ_AFJV02000062.1_cds_WP_001074690.1_2632	24.352	193	255
WP_004280656.1	lcl|NZ_AFJV02000070.1_cds_WP_001074690.1_2446	24.352	193	255
WP_004280656.1	lcl|NZ_AFJV02000135.1_cds_WP_000093663.1_1050	23.000	200	255
WP_004280656.1	lcl|NZ_AFJV02000098.1_cds_WP_000744700.1_1999	33.333	72	255
WP_004280656.1	lcl|NZ_AFJV02000165.1_cds_LEP2GSC085_RS0221205_208	23.394	218	255
WP_004280493.1	lcl|NZ_AFJV02000117.1_cds_WP_002185292.1_1479	27.879	330	314
WP_004280665.1	lcl|NZ_AFJV02000132.1_cds_WP_001230564.1_1149	37.132	272	282
WP_004280665.1	lcl|NZ_AFJV02000124.1_cds_WP_001011675.1_1355	38.328	287	282
WP_004280665.1	lcl|NZ_AFJV02000132.1_cds_WP_000582618.1_1153	32.302	291	282
WP_004280909.1	lcl|NZ_AFJV02000159.1_cds_WP_001281953.1_424	38.404	401	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_000582222.1_1135	33.600	375	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_000608295.1_1125	31.452	372	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_000575178.1_1193	28.415	366	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_001198107.1_1124	30.513	390	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_000346036.1_1154	27.034	381	401
WP_004280909.1	lcl|NZ_AFJV02000132.1_cds_WP_000947844.1_1147	26.790	377	401
WP_004280909.1	lcl|NZ_AFJV02000050.1_cds_WP_001982414.1_2842	25.781	384	401
WP_004280909.1	lcl|NZ_AFJV02000163.1_cds_WP_000538752.1_293	26.772	381	401
WP_004280488.1	lcl|NZ_AFJV02000162.1_cds_WP_000172202.1_337	30.978	368	568
WP_004280488.1	lcl|NZ_AFJV02000132.1_cds_WP_000834715.1_1140	28.250	400	568
WP_004280488.1	lcl|NZ_AFJV02000163.1_cds_WP_000667646.1_268	31.905	210	568
WP_004280488.1	lcl|NZ_AFJV02000098.1_cds_WP_000828455.1_1910	31.250	208	568
WP_004280488.1	lcl|NZ_AFJV02000162.1_cds_WP_000942282.1_323	32.836	201	568
WP_004280488.1	lcl|NZ_AFJV02000003.1_cds_WP_000666552.1_3718	30.729	192	568
WP_004280488.1	lcl|NZ_AFJV02000010.1_cds_WP_001161019.1_3476	31.088	193	568
WP_004280488.1	lcl|NZ_AFJV02000110.1_cds_WP_000675807.1_1720	30.256	195	568
WP_004280488.1	lcl|NZ_AFJV02000137.1_cds_WP_000510777.1_867	29.954	217	568
WP_004280488.1	lcl|NZ_AFJV02000022.1_cds_WP_000047473.1_3302	33.333	192	568
WP_004280488.1	lcl|NZ_AFJV02000002.1_cds_WP_000184524.1_3749	31.088	193	568
WP_004280488.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	32.000	200	568
WP_004280488.1	lcl|NZ_AFJV02000138.1_cds_WP_001049205.1_840	25.581	215	568
