WP_002764162.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462903.1_2581	97.561	82	106
WP_004279997.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	90.323	310	327
WP_004279997.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	23.457	324	327
WP_004279997.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	21.739	276	327
WP_004279997.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	22.337	291	327
WP_004279997.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	25.346	217	327
WP_004280807.1	lcl|NZ_JASEXL010000024.1_cds_WP_004477858.1_2588	51.244	201	220
WP_004280807.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	27.391	230	220
WP_004280807.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464076.1_1171	26.126	222	220
WP_004280807.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205837.1_2782	32.258	93	220
WP_004280807.1	lcl|NZ_JASEXL010000008.1_cds_WP_004459124.1_1368	29.310	116	220
WP_004280807.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465099.1_3374	25.000	176	220
WP_004280807.1	lcl|NZ_JASEXL010000009.1_cds_WP_004463587.1_1575	30.928	97	220
WP_004280807.1	lcl|NZ_JASEXL010000008.1_cds_WP_004471866.1_1326	24.638	207	220
WP_004280570.1	lcl|NZ_JASEXL010000024.1_cds_WP_282962393.1_2606	37.910	335	354
WP_004280570.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205825.1_2799	32.198	323	354
WP_004280570.1	lcl|NZ_JASEXL010000036.1_cds_WP_004471300.1_2956	32.765	293	354
WP_004280570.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462889.1_2589	25.652	230	354
WP_004280570.1	lcl|NZ_JASEXL010000024.1_cds_WP_282962393.1_2606	37.910	335	354
WP_004280570.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205825.1_2799	32.198	323	354
WP_004280570.1	lcl|NZ_JASEXL010000036.1_cds_WP_004471300.1_2956	32.765	293	354
WP_004280570.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462889.1_2589	25.652	230	354
WP_004280623.1	lcl|NZ_JASEXL010000004.1_cds_WP_282969587.1_798	30.476	210	230
WP_004280623.1	lcl|NZ_JASEXL010000017.1_cds_WP_004464381.1_2167	30.909	110	230
WP_004280359.1	lcl|NZ_JASEXL010000019.1_cds_WP_282965784.1_2305	29.008	655	599
WP_004280004.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466571.1_1804	30.623	369	387
WP_004280004.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205814.1_2604	35.628	247	387
WP_004280004.1	lcl|NZ_JASEXL010000029.1_cds_WP_004462146.1_2764	29.268	287	387
WP_004280004.1	lcl|NZ_JASEXL010000029.1_cds_WP_004483440.1_2803	32.787	244	387
WP_004280004.1	lcl|NZ_JASEXL010000010.1_cds_WP_282969723.1_1645	27.615	239	387
WP_004280004.1	lcl|NZ_JASEXL010000003.1_cds_WP_004460480.1_622	24.384	365	387
WP_004280066.1	lcl|NZ_JASEXL010000019.1_cds_WP_282965784.1_2305	41.736	599	583
WP_004280553.1	lcl|NZ_JASEXL010000004.1_cds_WP_282969587.1_798	30.855	269	572
WP_004280553.1	lcl|NZ_JASEXL010000037.1_cds_WP_282969899.1_2971	25.197	127	572
WP_004280553.1	lcl|NZ_JASEXL010000004.1_cds_WP_282969587.1_798	30.855	269	572
WP_004280553.1	lcl|NZ_JASEXL010000037.1_cds_WP_282969899.1_2971	25.197	127	572
WP_004280727.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466571.1_1804	28.125	352	417
WP_004280727.1	lcl|NZ_JASEXL010000029.1_cds_WP_004462146.1_2764	35.039	254	417
WP_004280727.1	lcl|NZ_JASEXL010000029.1_cds_WP_004483440.1_2803	31.111	360	417
WP_004280727.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205814.1_2604	30.435	230	417
WP_004280727.1	lcl|NZ_JASEXL010000010.1_cds_WP_282969723.1_1645	27.799	259	417
WP_004280727.1	lcl|NZ_JASEXL010000003.1_cds_WP_004460480.1_622	25.514	243	417
WP_237578347.1	lcl|NZ_JASEXL010000019.1_cds_WP_282965784.1_2305	31.320	629	611
WP_237578348.1	lcl|NZ_JASEXL010000031.1_cds_WP_004457957.1_1417	34.234	111	207
WP_237578349.1	lcl|NZ_JASEXL010000098.1_cds_WP_282968375.1_3509	59.091	44	45
WP_004280422.1	lcl|NZ_JASEXL010000004.1_cds_WP_282969587.1_798	28.571	245	242
WP_004280656.1	lcl|NZ_JASEXL010000002.1_cds_WP_004467201.1_429	33.730	252	255
WP_004280656.1	lcl|NZ_JASEXL010000038.1_cds_WP_004462302.1_3012	27.451	255	255
WP_004280656.1	lcl|NZ_JASEXL010000007.1_cds_WP_026053271.1_1283	29.412	255	255
WP_004280656.1	lcl|NZ_JASEXL010000010.1_cds_WP_004457569.1_1632	26.792	265	255
WP_004280656.1	lcl|NZ_JASEXL010000032.1_cds_WP_004468127.1_2863	26.437	261	255
WP_004280656.1	lcl|NZ_JASEXL010000001.1_cds_WP_004461033.1_254	24.535	269	255
WP_004280656.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472922.1_564	25.137	183	255
WP_004280656.1	lcl|NZ_JASEXL010000009.1_cds_WP_004473346.1_1497	25.150	167	255
WP_004280656.1	lcl|NZ_JASEXL010000013.1_cds_WP_282965733.1_1851	25.907	193	255
WP_004280656.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	28.497	193	255
WP_004280656.1	lcl|NZ_JASEXL010000013.1_cds_WP_004460037.1_1928	23.834	193	255
WP_004280656.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	36.620	71	255
WP_004280656.1	lcl|NZ_JASEXL010000001.1_cds_WP_282966165.1_324	25.773	194	255
WP_004280493.1	lcl|NZ_JASEXL010000025.1_cds_WP_004465050.1_1962	27.149	221	314
WP_004280665.1	lcl|NZ_JASEXL010000024.1_cds_WP_282962393.1_2606	35.897	273	282
WP_004280665.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205825.1_2799	35.563	284	282
WP_004280665.1	lcl|NZ_JASEXL010000036.1_cds_WP_004471300.1_2956	37.770	278	282
WP_004280665.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462889.1_2589	29.661	236	282
WP_004280909.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466571.1_1804	39.401	401	401
WP_004280909.1	lcl|NZ_JASEXL010000029.1_cds_WP_004483440.1_2803	33.419	389	401
WP_004280909.1	lcl|NZ_JASEXL010000029.1_cds_WP_004462146.1_2764	29.132	357	401
WP_004280909.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205814.1_2604	27.604	384	401
WP_004280909.1	lcl|NZ_JASEXL010000003.1_cds_WP_004460480.1_622	26.302	384	401
WP_004280909.1	lcl|NZ_JASEXL010000010.1_cds_WP_282969723.1_1645	27.855	359	401
WP_004280488.1	lcl|NZ_JASEXL010000030.1_cds_WP_016755137.1_2825	32.508	323	568
WP_004280488.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965822.1_2584	32.653	245	568
WP_004280488.1	lcl|NZ_JASEXL010000014.1_cds_WP_004458927.1_2013	31.100	209	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_004459265.1_706	32.692	208	568
WP_004280488.1	lcl|NZ_JASEXL010000010.1_cds_WP_004465861.1_1615	31.050	219	568
WP_004280488.1	lcl|NZ_JASEXL010000015.1_cds_WP_004464005.1_1456	30.964	197	568
WP_004280488.1	lcl|NZ_JASEXL010000026.1_cds_WP_004461439.1_2624	30.415	217	568
WP_004280488.1	lcl|NZ_JASEXL010000044.1_cds_WP_282965970.1_1929	31.373	204	568
WP_004280488.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464119.1_1158	31.628	215	568
WP_004280488.1	lcl|NZ_JASEXL010000001.1_cds_WP_004470658.1_41	28.218	202	568
WP_004280488.1	lcl|NZ_JASEXL010000022.1_cds_WP_004460645.1_2467	31.776	214	568
WP_004280488.1	lcl|NZ_JASEXL010000049.1_cds_WP_016753706.1_3230	31.176	170	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_282962016.1_529	30.208	192	568
WP_004280488.1	lcl|NZ_JASEXL010000020.1_cds_WP_016755181.1_2335	30.918	207	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_282965845.1_334	27.174	184	568
WP_004280488.1	lcl|NZ_JASEXL010000045.1_cds_WP_004460086.1_3148	28.922	204	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461802.1_3038	27.835	194	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461802.1_3038	25.000	192	568
WP_004280488.1	lcl|NZ_JASEXL010000034.1_cds_WP_004462501.1_2901	27.461	193	568
WP_004280488.1	lcl|NZ_JASEXL010000011.1_cds_WP_282969736.1_1752	29.474	190	568
WP_004280488.1	lcl|NZ_JASEXL010000005.1_cds_WP_282969600.1_915	27.136	199	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_004458701.1_530	28.899	218	568
WP_004280488.1	lcl|NZ_JASEXL010000027.1_cds_WP_004462026.1_2670	29.630	162	568
WP_004280488.1	lcl|NZ_JASEXL010000001.1_cds_WP_004460145.1_22	28.095	210	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969571.1_667	25.701	214	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969571.1_667	24.265	272	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969572.1_690	28.221	163	568
WP_004280488.1	lcl|NZ_JASEXL010000034.1_cds_WP_282965271.1_2877	26.486	185	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461812.1_3029	27.536	207	568
WP_004280488.1	lcl|NZ_JASEXL010000014.1_cds_WP_282969762.1_2025	24.020	204	568
WP_004280488.1	lcl|NZ_JASEXL010000030.1_cds_WP_016755137.1_2825	32.508	323	568
WP_004280488.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965822.1_2584	32.653	245	568
WP_004280488.1	lcl|NZ_JASEXL010000014.1_cds_WP_004458927.1_2013	31.100	209	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_004459265.1_706	32.692	208	568
WP_004280488.1	lcl|NZ_JASEXL010000010.1_cds_WP_004465861.1_1615	31.050	219	568
WP_004280488.1	lcl|NZ_JASEXL010000015.1_cds_WP_004464005.1_1456	30.964	197	568
WP_004280488.1	lcl|NZ_JASEXL010000026.1_cds_WP_004461439.1_2624	30.415	217	568
WP_004280488.1	lcl|NZ_JASEXL010000044.1_cds_WP_282965970.1_1929	31.373	204	568
WP_004280488.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464119.1_1158	31.628	215	568
WP_004280488.1	lcl|NZ_JASEXL010000001.1_cds_WP_004470658.1_41	28.218	202	568
WP_004280488.1	lcl|NZ_JASEXL010000022.1_cds_WP_004460645.1_2467	31.776	214	568
WP_004280488.1	lcl|NZ_JASEXL010000049.1_cds_WP_016753706.1_3230	31.176	170	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_282962016.1_529	30.208	192	568
WP_004280488.1	lcl|NZ_JASEXL010000020.1_cds_WP_016755181.1_2335	30.918	207	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_282965845.1_334	27.174	184	568
WP_004280488.1	lcl|NZ_JASEXL010000045.1_cds_WP_004460086.1_3148	28.922	204	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461802.1_3038	27.835	194	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461802.1_3038	25.000	192	568
WP_004280488.1	lcl|NZ_JASEXL010000034.1_cds_WP_004462501.1_2901	27.461	193	568
WP_004280488.1	lcl|NZ_JASEXL010000011.1_cds_WP_282969736.1_1752	29.474	190	568
WP_004280488.1	lcl|NZ_JASEXL010000005.1_cds_WP_282969600.1_915	27.136	199	568
WP_004280488.1	lcl|NZ_JASEXL010000002.1_cds_WP_004458701.1_530	28.899	218	568
WP_004280488.1	lcl|NZ_JASEXL010000027.1_cds_WP_004462026.1_2670	29.630	162	568
WP_004280488.1	lcl|NZ_JASEXL010000001.1_cds_WP_004460145.1_22	28.095	210	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969571.1_667	25.701	214	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969571.1_667	24.265	272	568
WP_004280488.1	lcl|NZ_JASEXL010000003.1_cds_WP_282969572.1_690	28.221	163	568
WP_004280488.1	lcl|NZ_JASEXL010000034.1_cds_WP_282965271.1_2877	26.486	185	568
WP_004280488.1	lcl|NZ_JASEXL010000039.1_cds_WP_004461812.1_3029	27.536	207	568
WP_004280488.1	lcl|NZ_JASEXL010000014.1_cds_WP_282969762.1_2025	24.020	204	568
WP_004280842.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965810.1_2792	26.990	289	589
WP_004280842.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965810.1_2792	25.000	180	589
WP_004280842.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205811.1_2601	23.843	281	589
WP_004280060.1	lcl|NZ_JASEXL010000007.1_cds_WP_282968663.1_1204	35.000	60	280
WP_004280836.1	lcl|NZ_JASEXL010000001.1_cds_WP_004460143.1_21	35.135	148	211
WP_004280443.1	lcl|NZ_JASEXL010000017.1_cds_WP_004464381.1_2167	36.364	242	251
WP_004280361.1	lcl|NZ_JASEXL010000002.1_cds_WP_004458770.1_568	30.943	265	254
WP_004280361.1	lcl|NZ_JASEXL010000002.1_cds_WP_016755936.1_439	29.775	178	254
WP_004280361.1	lcl|NZ_JASEXL010000001.1_cds_WP_282969509.1_246	30.233	129	254
WP_237578370.1	lcl|NZ_JASEXL010000024.1_cds_WP_235595378.1_2592	32.258	93	117
WP_002749093.1	lcl|NZ_JASEXL010000079.1_cds_WP_282970011.1_3472	93.399	409	409
WP_002749093.1	lcl|NZ_JASEXL010000124.1_cds_WP_282970041.1_3546	93.243	148	409
WP_004280032.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965815.1_2802	26.070	257	320
WP_004280032.1	lcl|NZ_JASEXL010000035.1_cds_WP_004462595.1_2917	25.455	220	320
WP_004280032.1	lcl|NZ_JASEXL010000038.1_cds_WP_282969905.1_3000	24.603	252	320
WP_004280032.1	lcl|NZ_JASEXL010000002.1_cds_WP_004469895.1_487	26.562	192	320
WP_004280032.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461184.1_874	22.624	221	320
WP_004280032.1	lcl|NZ_JASEXL010000029.1_cds_WP_282969861.1_2791	26.000	100	320
WP_004280032.1	lcl|NZ_JASEXL010000009.1_cds_WP_282969707.1_1533	30.000	80	320
WP_004280071.1	lcl|NZ_JASEXL010000025.1_cds_WP_032927623.1_1969	27.164	335	332
WP_004280071.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205764.1_2587	29.461	241	332
WP_004280071.1	lcl|NZ_JASEXL010000025.1_cds_WP_032927623.1_1969	27.164	335	332
WP_004280071.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205764.1_2587	29.461	241	332
WP_036047968.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205837.1_2782	39.224	232	300
WP_036047968.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464076.1_1171	33.971	209	300
WP_036047968.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	28.058	278	300
WP_036047968.1	lcl|NZ_JASEXL010000063.1_cds_WP_282969989.1_3381	25.182	274	300
WP_036047968.1	lcl|NZ_JASEXL010000024.1_cds_WP_004477858.1_2588	28.713	101	300
WP_036047968.1	lcl|NZ_JASEXL010000043.1_cds_WP_282969937.1_3130	27.193	114	300
WP_036047968.1	lcl|NZ_JASEXL010000001.1_cds_WP_282969517.1_327	29.592	98	300
WP_036047968.1	lcl|NZ_JASEXL010000008.1_cds_WP_004471866.1_1326	27.642	123	300
WP_036047968.1	lcl|NZ_JASEXL010000008.1_cds_WP_004459016.1_1316	24.762	105	300
WP_004280272.1	lcl|NZ_JASEXL010000024.1_cds_WP_004477972.1_2609	39.362	94	380
WP_004280357.1	lcl|NZ_JASEXL010000003.1_cds_WP_004459232.1_729	33.175	211	204
WP_004280357.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205819.1_2611	35.749	207	204
WP_004280357.1	lcl|NZ_JASEXL010000014.1_cds_WP_004458926.1_2014	26.163	172	204
WP_004280357.1	lcl|NZ_JASEXL010000001.1_cds_WP_004470732.1_16	24.878	205	204
WP_004280036.1	lcl|NZ_JASEXL010000020.1_cds_WP_004463792.1_2311	37.662	231	254
WP_004280036.1	lcl|NZ_JASEXL010000024.1_cds_WP_282962394.1_2610	30.172	232	254
WP_004280036.1	lcl|NZ_JASEXL010000003.1_cds_WP_004459234.1_728	24.413	213	254
WP_004280233.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	74.398	332	332
WP_004280233.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	33.235	340	332
WP_004280233.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	29.290	338	332
WP_004280233.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	28.000	325	332
WP_004280233.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965821.1_2585	26.062	353	332
WP_004280233.1	lcl|NZ_JASEXL010000004.1_cds_WP_004467290.1_850	26.708	322	332
WP_004280233.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	26.821	302	332
WP_004280233.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	25.000	280	332
WP_004280233.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965809.1_2785	29.344	259	332
WP_004280233.1	lcl|NZ_JASEXL010000029.1_cds_WP_004479697.1_2775	28.017	232	332
WP_004280233.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	21.993	291	332
WP_004280233.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205836.1_2783	21.453	289	332
WP_004280233.1	lcl|NZ_JASEXL010000003.1_cds_WP_032920871.1_621	26.866	201	332
WP_004280233.1	lcl|NZ_JASEXL010000003.1_cds_WP_061205801.1_674	27.941	204	332
WP_004280233.1	lcl|NZ_JASEXL010000001.1_cds_WP_004464543.1_256	22.909	275	332
WP_004280233.1	lcl|NZ_JASEXL010000007.1_cds_WP_004467770.1_1211	24.878	205	332
WP_004280193.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965817.1_2608	35.160	219	237
WP_004280193.1	lcl|NZ_JASEXL010000029.1_cds_WP_004477718.1_2786	25.974	231	237
WP_004280193.1	lcl|NZ_JASEXL010000063.1_cds_WP_004475142.1_3376	28.514	249	237
WP_004280193.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466848.1_1798	23.182	220	237
WP_004280193.1	lcl|NZ_JASEXL010000019.1_cds_WP_004487808.1_2258	40.678	59	237
WP_004280555.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	30.159	315	281
WP_004280555.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	25.240	313	281
WP_004280555.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	24.080	299	281
WP_004280555.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	27.508	309	281
WP_004280555.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	25.857	321	281
WP_004280555.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965821.1_2585	24.242	330	281
WP_004280555.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205836.1_2783	27.402	281	281
WP_004280555.1	lcl|NZ_JASEXL010000004.1_cds_WP_004467290.1_850	22.812	320	281
WP_004280555.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	23.899	318	281
WP_004280555.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	23.913	230	281
WP_004280555.1	lcl|NZ_JASEXL010000029.1_cds_WP_004479697.1_2775	23.256	215	281
WP_004280555.1	lcl|NZ_JASEXL010000003.1_cds_WP_032920871.1_621	23.220	323	281
WP_004280555.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965809.1_2785	25.381	197	281
WP_004280426.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205836.1_2783	28.662	157	298
WP_004280227.1	lcl|NZ_JASEXL010000029.1_cds_WP_004479697.1_2775	67.169	332	336
WP_004280227.1	lcl|NZ_JASEXL010000007.1_cds_WP_004467770.1_1211	34.274	248	336
WP_004280227.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	27.706	231	336
WP_004280227.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965809.1_2785	25.352	284	336
WP_004280227.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	27.119	118	336
WP_004280227.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	31.579	114	336
WP_004280227.1	lcl|NZ_JASEXL010000029.1_cds_WP_282965804.1_2774	25.000	208	336
WP_036047963.1	lcl|NZ_JASEXL010000029.1_cds_WP_282969858.1_2773	56.836	373	375
WP_004279944.1	lcl|NZ_JASEXL010000029.1_cds_WP_282969857.1_2772	59.288	393	398
WP_004280746.1	lcl|NZ_JASEXL010000029.1_cds_WP_004472391.1_2771	72.209	421	421
WP_004280746.1	lcl|NZ_JASEXL010000020.1_cds_WP_004463891.1_2314	42.778	180	421
WP_036035035.1	lcl|NZ_JASEXL010000001.1_cds_WP_081102227.1_180	51.471	68	133
WP_036035035.1	lcl|NZ_JASEXL010000112.1_cds_WP_282970034.1_3533	30.714	140	133
WP_036035035.1	lcl|NZ_JASEXL010000047.1_cds_WP_282969944.1_3178	66.667	30	133
WP_036035035.1	lcl|NZ_JASEXL010000047.1_cds_WP_282969944.1_3178	34.146	41	133
WP_036035035.1	lcl|NZ_JASEXL010000017.1_cds_WP_016551938.1_2188	51.220	41	133
WP_036035035.1	lcl|NZ_JASEXL010000029.1_cds_QMM59_RS13455_2788	33.333	42	133
WP_004280559.1	lcl|NZ_JASEXL010000029.1_cds_WP_004478039.1_2769	89.933	447	447
WP_004280660.1	lcl|NZ_JASEXL010000029.1_cds_WP_004465236.1_2768	83.667	300	301
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	76.259	139	269
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	89.362	47	269
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	65.385	52	269
WP_100224632.1	lcl|NZ_JASEXL010000112.1_cds_WP_282970034.1_3533	43.775	249	269
WP_100224632.1	lcl|NZ_JASEXL010000004.1_cds_QMM59_RS03710_735	60.000	80	269
WP_100224632.1	lcl|NZ_JASEXL010000004.1_cds_QMM59_RS03710_735	80.769	26	269
WP_100224632.1	lcl|NZ_JASEXL010000029.1_cds_QMM59_RS13455_2788	94.118	34	269
WP_100224632.1	lcl|NZ_JASEXL010000003.1_cds_QMM59_RS03260_646	65.714	35	269
WP_100224632.1	lcl|NZ_JASEXL010000003.1_cds_QMM59_RS03260_646	80.000	15	269
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	76.259	139	269
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	89.362	47	269
WP_100224632.1	lcl|NZ_JASEXL010000023.1_cds_QMM59_RS11925_2532	65.385	52	269
WP_100224632.1	lcl|NZ_JASEXL010000112.1_cds_WP_282970034.1_3533	43.775	249	269
WP_100224632.1	lcl|NZ_JASEXL010000004.1_cds_QMM59_RS03710_735	60.000	80	269
WP_100224632.1	lcl|NZ_JASEXL010000004.1_cds_QMM59_RS03710_735	80.769	26	269
WP_100224632.1	lcl|NZ_JASEXL010000029.1_cds_QMM59_RS13455_2788	94.118	34	269
WP_100224632.1	lcl|NZ_JASEXL010000003.1_cds_QMM59_RS03260_646	65.714	35	269
WP_100224632.1	lcl|NZ_JASEXL010000003.1_cds_QMM59_RS03260_646	80.000	15	269
WP_173380590.1	lcl|NZ_JASEXL010000029.1_cds_WP_004464953.1_2767	80.952	294	295
WP_004280269.1	lcl|NZ_JASEXL010000029.1_cds_WP_282966157.1_2766	83.976	337	337
WP_004280663.1	lcl|NZ_JASEXL010000029.1_cds_WP_004462145.1_2765	87.413	143	143
WP_004280824.1	lcl|NZ_JASEXL010000029.1_cds_WP_004462146.1_2764	87.603	363	363
WP_004280824.1	lcl|NZ_JASEXL010000010.1_cds_WP_282969723.1_1645	30.199	351	363
WP_004280824.1	lcl|NZ_JASEXL010000012.1_cds_WP_004466571.1_1804	26.330	376	363
WP_004280824.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205814.1_2604	28.854	253	363
WP_004280824.1	lcl|NZ_JASEXL010000029.1_cds_WP_004483440.1_2803	24.862	362	363
WP_004280393.1	lcl|NZ_JASEXL010000029.1_cds_WP_004475116.1_2763	86.038	265	265
WP_004280393.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	25.726	241	265
WP_004280393.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464076.1_1171	27.128	188	265
WP_004280393.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205837.1_2782	28.302	212	265
WP_002762891.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	87.900	281	281
WP_002762891.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205837.1_2782	33.202	253	281
WP_002762891.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464076.1_1171	32.984	191	281
WP_002762891.1	lcl|NZ_JASEXL010000063.1_cds_WP_282969989.1_3381	27.103	214	281
WP_002762891.1	lcl|NZ_JASEXL010000029.1_cds_WP_004475116.1_2763	28.862	246	281
WP_002762891.1	lcl|NZ_JASEXL010000024.1_cds_WP_004477858.1_2588	24.299	214	281
WP_002762891.1	lcl|NZ_JASEXL010000001.1_cds_WP_282969517.1_327	33.333	93	281
WP_002762891.1	lcl|NZ_JASEXL010000008.1_cds_WP_004471866.1_1326	25.000	140	281
WP_002762891.1	lcl|NZ_JASEXL010000043.1_cds_WP_282969937.1_3130	30.435	92	281
WP_002762895.1	lcl|NZ_JASEXL010000063.1_cds_WP_282969989.1_3381	78.328	586	586
WP_002762895.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	28.467	274	586
WP_002762895.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205837.1_2782	33.607	122	586
WP_002762895.1	lcl|NZ_JASEXL010000006.1_cds_WP_004464076.1_1171	26.887	212	586
WP_002762895.1	lcl|NZ_JASEXL010000009.1_cds_WP_004463587.1_1575	26.923	104	586
WP_002762895.1	lcl|NZ_JASEXL010000008.1_cds_WP_004459124.1_1368	27.184	103	586
WP_002762895.1	lcl|NZ_JASEXL010000063.1_cds_WP_282969989.1_3381	78.328	586	586
WP_002762895.1	lcl|NZ_JASEXL010000063.1_cds_WP_282966156.1_3382	28.467	274	586
