WP_002764162.1	lcl|NZ_LUVO01000314.1_cds_WP_000340713.1_3597	92.683	82	106
WP_004279997.1	lcl|NZ_LUVO01000314.1_cds_WP_000412665.1_3596	90.000	310	327
WP_004279997.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	22.772	303	327
WP_004279997.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	22.936	327	327
WP_004279997.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	21.014	276	327
WP_004279997.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	22.759	290	327
WP_004279997.1	lcl|NZ_LUVO01000324.1_cds_WP_001984071.1_3813	23.529	306	327
WP_004280807.1	lcl|NZ_LUVO01000314.1_cds_WP_001005151.1_3547	28.205	195	220
WP_004280807.1	lcl|NZ_LUVO01000322.1_cds_WP_000282884.1_3747	29.362	235	220
WP_004280807.1	lcl|NZ_LUVO01000012.1_cds_WP_001099033.1_173	26.009	223	220
WP_004280807.1	lcl|NZ_LUVO01000314.1_cds_WP_000808025.1_3590	36.283	113	220
WP_004280807.1	lcl|NZ_LUVO01000120.1_cds_WP_000840860.1_1672	29.808	104	220
WP_004280807.1	lcl|NZ_LUVO01000314.1_cds_WP_000703222.1_3554	29.348	92	220
WP_004280807.1	lcl|NZ_LUVO01000066.1_cds_WP_000868621.1_1022	29.670	91	220
WP_004280807.1	lcl|NZ_LUVO01000322.1_cds_WP_001114270.1_3740	26.136	176	220
WP_004280807.1	lcl|NZ_LUVO01000105.1_cds_WP_000262844.1_1521	24.638	207	220
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000853941.1_3580	37.910	335	354
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000275581.1_3591	32.036	334	354
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000155110.1_3563	32.508	323	354
WP_004280570.1	lcl|NZ_LUVO01000179.1_cds_WP_001011675.1_2015	33.898	295	354
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000853941.1_3580	37.910	335	354
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000275581.1_3591	32.036	334	354
WP_004280570.1	lcl|NZ_LUVO01000314.1_cds_WP_000155110.1_3563	32.508	323	354
WP_004280570.1	lcl|NZ_LUVO01000179.1_cds_WP_001011675.1_2015	33.898	295	354
WP_004280623.1	lcl|NZ_LUVO01000314.1_cds_WP_000721297.1_3567	37.327	217	230
WP_004280623.1	lcl|NZ_LUVO01000040.1_cds_WP_001014590.1_661	28.365	208	230
WP_004280623.1	lcl|NZ_LUVO01000315.1_cds_WP_000721859.1_3606	30.000	110	230
WP_004280004.1	lcl|NZ_LUVO01000314.1_cds_WP_001154829.1_3570	31.092	357	387
WP_004280004.1	lcl|NZ_LUVO01000086.1_cds_WP_001281957.1_1329	31.903	373	387
WP_004280004.1	lcl|NZ_LUVO01000314.1_cds_WP_001054317.1_3582	35.223	247	387
WP_004280004.1	lcl|NZ_LUVO01000314.1_cds_WP_000738262.1_3569	33.205	259	387
