WP_002764162.1	lcl|NZ_JQGU01000025.1_cds_WP_020985020.1_630	97.561	82	106
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	97.419	310	327
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	78.378	37	327
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	80.000	30	327
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	75.000	12	327
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	28.070	228	327
WP_004279997.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	24.194	186	327
WP_004279997.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	24.074	324	327
WP_004279997.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	22.837	289	327
WP_004279997.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	25.000	260	327
WP_004279997.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	20.833	168	327
WP_004279997.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	21.752	331	327
WP_004279997.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	24.324	333	327
WP_004280069.1	lcl|NZ_JQGU01000166.1_cds_WP_020984892.1_3201	42.493	353	361
WP_004280807.1	lcl|NZ_JQGU01000057.1_cds_WP_020984922.1_1543	29.224	219	220
WP_004280807.1	lcl|NZ_JQGU01000146.1_cds_WP_078127639.1_2945	27.313	227	220
WP_004280807.1	lcl|NZ_JQGU01000057.1_cds_WP_078125327.1_1523	33.333	93	220
WP_004280807.1	lcl|NZ_JQGU01000027.1_cds_WP_078125183.1_680	30.172	116	220
WP_004280807.1	lcl|NZ_JQGU01000057.1_cds_WP_020985004.1_1542	26.606	109	220
WP_004280807.1	lcl|NZ_JQGU01000057.1_cds_WP_010578322.1_1550	24.000	175	220
WP_004280807.1	lcl|NZ_JQGU01000095.1_cds_WP_020984182.1_2253	29.787	94	220
WP_004280570.1	lcl|NZ_JQGU01000175.1_cds_WP_078127706.1_3282	35.988	339	354
WP_004280570.1	lcl|NZ_JQGU01000166.1_cds_WP_078127689.1_3198	32.840	338	354
WP_004280570.1	lcl|NZ_JQGU01000004.1_cds_WP_078127171.1_69	33.447	293	354
WP_004280570.1	lcl|NZ_JQGU01000175.1_cds_WP_078127706.1_3282	35.988	339	354
WP_004280570.1	lcl|NZ_JQGU01000166.1_cds_WP_078127689.1_3198	32.840	338	354
WP_004280570.1	lcl|NZ_JQGU01000004.1_cds_WP_078127171.1_69	33.447	293	354
WP_004280623.1	lcl|NZ_JQGU01000015.1_cds_WP_020984414.1_427	29.524	210	230
WP_004280623.1	lcl|NZ_JQGU01000037.1_cds_WP_010577107.1_984	29.825	114	230
WP_004280359.1	lcl|NZ_JQGU01000057.1_cds_WP_078127414.1_1507	41.925	613	599
WP_004280359.1	lcl|NZ_JQGU01000169.1_cds_WP_254846973.1_3214	28.855	655	599
WP_004280004.1	lcl|NZ_JQGU01000025.1_cds_WP_078127292.1_651	35.401	274	387
WP_004280004.1	lcl|NZ_JQGU01000017.1_cds_WP_010576069.1_450	31.099	373	387
WP_004280004.1	lcl|NZ_JQGU01000025.1_cds_WP_010578405.1_639	33.898	236	387
WP_004280004.1	lcl|NZ_JQGU01000025.1_cds_WP_010578406.1_638	36.893	206	387
WP_004280004.1	lcl|NZ_JQGU01000175.1_cds_WP_078127708.1_3284	32.824	262	387
WP_004280004.1	lcl|NZ_JQGU01000175.1_cds_WP_020984867.1_3296	31.963	219	387
WP_004280004.1	lcl|NZ_JQGU01000166.1_cds_WP_078127690.1_3199	25.691	362	387
WP_004280004.1	lcl|NZ_JQGU01000057.1_cds_WP_078123852.1_1541	30.035	283	387
WP_004280004.1	lcl|NZ_JQGU01000151.1_cds_WP_010579193.1_3005	28.873	284	387
WP_004280004.1	lcl|NZ_JQGU01000184.1_cds_WP_010577665.1_3368	24.863	366	387
WP_004280066.1	lcl|NZ_JQGU01000169.1_cds_WP_254846973.1_3214	41.736	599	583
WP_004280066.1	lcl|NZ_JQGU01000057.1_cds_WP_078127414.1_1507	27.360	625	583
WP_004280553.1	lcl|NZ_JQGU01000015.1_cds_WP_020984414.1_427	30.924	249	572
WP_004280553.1	lcl|NZ_JQGU01000277.1_cds_WP_078127795.1_3632	22.835	127	572
WP_004280553.1	lcl|NZ_JQGU01000015.1_cds_WP_020984414.1_427	30.924	249	572
WP_004280553.1	lcl|NZ_JQGU01000277.1_cds_WP_078127795.1_3632	22.835	127	572
WP_004280727.1	lcl|NZ_JQGU01000025.1_cds_WP_010578406.1_638	36.667	270	417
WP_004280727.1	lcl|NZ_JQGU01000025.1_cds_WP_010578405.1_639	33.793	290	417
WP_004280727.1	lcl|NZ_JQGU01000017.1_cds_WP_010576069.1_450	28.736	348	417
WP_004280727.1	lcl|NZ_JQGU01000057.1_cds_WP_078123852.1_1541	33.577	274	417
WP_004280727.1	lcl|NZ_JQGU01000166.1_cds_WP_078127690.1_3199	29.293	396	417
WP_004280727.1	lcl|NZ_JQGU01000025.1_cds_WP_078127292.1_651	36.916	214	417
WP_004280727.1	lcl|NZ_JQGU01000175.1_cds_WP_020984867.1_3296	30.189	265	417
WP_004280727.1	lcl|NZ_JQGU01000175.1_cds_WP_078127708.1_3284	27.636	275	417
WP_004280727.1	lcl|NZ_JQGU01000151.1_cds_WP_010579193.1_3005	28.571	252	417
WP_004280727.1	lcl|NZ_JQGU01000184.1_cds_WP_010577665.1_3368	24.280	243	417
WP_004280171.1	lcl|NZ_JQGU01000046.1_cds_JF85_RS06670_1243	24.742	97	182
WP_237578347.1	lcl|NZ_JQGU01000057.1_cds_WP_078127414.1_1507	42.786	603	611
WP_237578347.1	lcl|NZ_JQGU01000169.1_cds_WP_254846973.1_3214	30.892	628	611
WP_237578348.1	lcl|NZ_JQGU01000079.1_cds_WP_020984095.1_1952	33.333	111	207
WP_237578348.1	lcl|NZ_JQGU01000010.1_cds_WP_078125721.1_214	33.871	62	207
WP_004280422.1	lcl|NZ_JQGU01000015.1_cds_WP_020984414.1_427	29.461	241	242
WP_004280656.1	lcl|NZ_JQGU01000119.1_cds_WP_078124108.1_2679	33.068	251	255
WP_004280656.1	lcl|NZ_JQGU01000057.1_cds_WP_020984929.1_1514	29.839	248	255
WP_004280656.1	lcl|NZ_JQGU01000076.1_cds_WP_004507853.1_1882	27.451	255	255
WP_004280656.1	lcl|NZ_JQGU01000021.1_cds_WP_010576294.1_533	28.685	251	255
WP_004280656.1	lcl|NZ_JQGU01000029.1_cds_WP_078127306.1_714	27.586	261	255
WP_004280656.1	lcl|NZ_JQGU01000159.1_cds_WP_078123617.1_3093	26.038	265	255
WP_004280656.1	lcl|NZ_JQGU01000098.1_cds_WP_010578957.1_2299	24.535	269	255
WP_004280656.1	lcl|NZ_JQGU01000005.1_cds_WP_010577584.1_109	28.042	189	255
WP_004280656.1	lcl|NZ_JQGU01000152.1_cds_WP_010578528.1_3008	27.363	201	255
WP_004280656.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	28.497	193	255
WP_004280656.1	lcl|NZ_JQGU01000023.1_cds_WP_020983410.1_593	29.146	199	255
WP_004280656.1	lcl|NZ_JQGU01000120.1_cds_WP_010579369.1_2702	24.747	198	255
WP_004280656.1	lcl|NZ_JQGU01000092.1_cds_WP_078127523.1_2224	23.780	164	255
WP_004280656.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	35.135	74	255
WP_004280656.1	lcl|NZ_JQGU01000014.1_cds_WP_078127235.1_362	26.667	195	255
WP_004280493.1	lcl|NZ_JQGU01000022.1_cds_WP_010578255.1_546	27.149	221	314
WP_004280665.1	lcl|NZ_JQGU01000175.1_cds_WP_078127706.1_3282	37.500	272	282
WP_004280665.1	lcl|NZ_JQGU01000004.1_cds_WP_078127171.1_69	38.182	275	282
WP_004280665.1	lcl|NZ_JQGU01000166.1_cds_WP_078127689.1_3198	32.646	291	282
WP_004280909.1	lcl|NZ_JQGU01000017.1_cds_WP_010576069.1_450	38.750	400	401
WP_004280909.1	lcl|NZ_JQGU01000025.1_cds_WP_078127292.1_651	33.244	373	401
WP_004280909.1	lcl|NZ_JQGU01000025.1_cds_WP_010578405.1_639	31.452	372	401
WP_004280909.1	lcl|NZ_JQGU01000175.1_cds_WP_020984867.1_3296	29.155	367	401
WP_004280909.1	lcl|NZ_JQGU01000057.1_cds_WP_078123852.1_1541	29.213	356	401
WP_004280909.1	lcl|NZ_JQGU01000025.1_cds_WP_010578406.1_638	30.256	390	401
WP_004280909.1	lcl|NZ_JQGU01000175.1_cds_WP_078127708.1_3284	25.258	388	401
WP_004280909.1	lcl|NZ_JQGU01000166.1_cds_WP_078127690.1_3199	27.297	381	401
WP_004280909.1	lcl|NZ_JQGU01000184.1_cds_WP_010577665.1_3368	26.042	384	401
WP_004280909.1	lcl|NZ_JQGU01000151.1_cds_WP_010579193.1_3005	27.855	359	401
WP_004280488.1	lcl|NZ_JQGU01000031.1_cds_WP_051201251.1_785	32.508	323	568
WP_004280488.1	lcl|NZ_JQGU01000175.1_cds_WP_078127710.1_3287	31.604	212	568
WP_004280488.1	lcl|NZ_JQGU01000131.1_cds_WP_010577294.1_2766	32.057	209	568
WP_004280488.1	lcl|NZ_JQGU01000118.1_cds_WP_020983720.1_2655	32.692	208	568
WP_004280488.1	lcl|NZ_JQGU01000028.1_cds_WP_020984713.1_707	32.161	199	568
WP_004280488.1	lcl|NZ_JQGU01000076.1_cds_WP_010578736.1_1898	32.719	217	568
WP_004280488.1	lcl|NZ_JQGU01000155.1_cds_WP_020984068.1_3031	30.457	197	568
WP_004280488.1	lcl|NZ_JQGU01000036.1_cds_WP_078127333.1_960	30.964	197	568
WP_004280488.1	lcl|NZ_JQGU01000022.1_cds_WP_020984977.1_583	30.256	195	568
WP_004280488.1	lcl|NZ_JQGU01000083.1_cds_WP_010578099.1_2041	29.208	202	568
WP_004280488.1	lcl|NZ_JQGU01000061.1_cds_WP_004496188.1_1682	32.487	197	568
WP_004280488.1	lcl|NZ_JQGU01000139.1_cds_WP_039942826.1_2850	28.333	180	568
