WP_002764162.1	lcl|NZ_JQOT01000041.1_cds_WP_000340715.1_1230	93.902	82	106
WP_004279997.1	lcl|NZ_JQOT01000041.1_cds_WP_000410273.1_1231	91.613	310	327
WP_004279997.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	28.175	252	327
WP_004279997.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	22.936	327	327
WP_004279997.1	lcl|NZ_JQOT01000041.1_cds_WP_001033107.1_1256	21.805	266	327
WP_004279997.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	22.759	290	327
WP_004279997.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	24.847	326	327
WP_004279997.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	23.856	306	327
WP_004280807.1	lcl|NZ_JQOT01000203.1_cds_WP_000282882.1_3813	29.362	235	220
WP_004280807.1	lcl|NZ_JQOT01000049.1_cds_WP_001099022.1_1512	26.457	223	220
WP_004280807.1	lcl|NZ_JQOT01000071.1_cds_WP_002080388.1_2095	29.808	104	220
WP_004280807.1	lcl|NZ_JQOT01000041.1_cds_WP_000730131.1_1245	30.928	97	220
WP_004280807.1	lcl|NZ_JQOT01000025.1_cds_WP_000868621.1_760	29.670	91	220
WP_004280807.1	lcl|NZ_JQOT01000244.1_cds_WP_001114264.1_3932	26.136	176	220
WP_004280807.1	lcl|NZ_JQOT01000149.1_cds_WP_000262844.1_3411	24.638	207	220
WP_004280570.1	lcl|NZ_JQOT01000041.1_cds_WP_001033783.1_1271	32.000	350	354
WP_004280570.1	lcl|NZ_JQOT01000081.1_cds_WP_001011674.1_2418	33.898	295	354
WP_004280570.1	lcl|NZ_JQOT01000041.1_cds_WP_001033783.1_1271	32.000	350	354
WP_004280570.1	lcl|NZ_JQOT01000081.1_cds_WP_001011674.1_2418	33.898	295	354
WP_004280623.1	lcl|NZ_JQOT01000041.1_cds_WP_000691020.1_1268	38.208	212	230
WP_004280623.1	lcl|NZ_JQOT01000123.1_cds_WP_001014589.1_3108	28.365	208	230
WP_004280623.1	lcl|NZ_JQOT01000263.1_cds_WP_000721859.1_3972	30.000	110	230
WP_004280004.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	38.211	246	387
WP_004280004.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	32.172	373	387
WP_004280004.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	32.411	253	387
WP_004280004.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	27.103	321	387
WP_004280004.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	26.160	237	387
WP_004280553.1	lcl|NZ_JQOT01000041.1_cds_WP_000691020.1_1268	35.391	243	572
WP_004280553.1	lcl|NZ_JQOT01000054.1_cds_WP_000613386.1_1636	23.077	130	572
WP_004280553.1	lcl|NZ_JQOT01000263.1_cds_WP_000721859.1_3972	33.333	117	572
WP_004280553.1	lcl|NZ_JQOT01000041.1_cds_WP_000691020.1_1268	35.391	243	572
WP_004280553.1	lcl|NZ_JQOT01000054.1_cds_WP_000613386.1_1636	23.077	130	572
WP_004280553.1	lcl|NZ_JQOT01000263.1_cds_WP_000721859.1_3972	33.333	117	572
WP_004280727.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	28.440	327	417
WP_004280727.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	37.850	214	417
WP_004280727.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	30.091	329	417
WP_004280727.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	27.668	253	417
WP_004280727.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	24.280	243	417
WP_004280171.1	lcl|NZ_JQOT01000041.1_cds_WP_001975371.1_1272	28.571	140	182
