WP_002764162.1	lcl|NZ_LLJK01000020.1_cds_WP_004753574.1_1951	91.463	82	106
WP_004279997.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	92.258	310	327
WP_004279997.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	27.778	252	327
WP_004279997.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	22.936	327	327
WP_004279997.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	22.069	290	327
WP_004279997.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	23.967	242	327
WP_004279997.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	24.847	326	327
WP_004280807.1	lcl|NZ_LLJK01000015.1_cds_WP_004758364.1_1047	28.311	219	220
WP_004280807.1	lcl|NZ_LLJK01000019.1_cds_WP_016751800.1_1754	25.229	218	220
WP_004280807.1	lcl|NZ_LLJK01000012.1_cds_WP_004750398.1_955	30.769	104	220
WP_004280807.1	lcl|NZ_LLJK01000015.1_cds_WP_004781756.1_1046	28.182	110	220
WP_004280807.1	lcl|NZ_LLJK01000043.1_cds_WP_004751232.1_3559	30.769	91	220
WP_004280807.1	lcl|NZ_LLJK01000033.1_cds_WP_004754319.1_2843	24.155	207	220
WP_004280570.1	lcl|NZ_LLJK01000021.1_cds_WP_004758275.1_1994	32.378	349	354
WP_004280570.1	lcl|NZ_LLJK01000028.1_cds_WP_004763485.1_2415	33.922	283	354
WP_004280570.1	lcl|NZ_LLJK01000021.1_cds_WP_004755121.1_1988	28.065	310	354
WP_004280570.1	lcl|NZ_LLJK01000021.1_cds_WP_004758275.1_1994	32.378	349	354
WP_004280570.1	lcl|NZ_LLJK01000028.1_cds_WP_004763485.1_2415	33.922	283	354
WP_004280570.1	lcl|NZ_LLJK01000021.1_cds_WP_004755121.1_1988	28.065	310	354
WP_004280623.1	lcl|NZ_LLJK01000040.1_cds_WP_004752290.1_3064	42.169	166	230
WP_004280623.1	lcl|NZ_LLJK01000032.1_cds_WP_016750811.1_2780	29.327	208	230
WP_004280623.1	lcl|NZ_LLJK01000021.1_cds_WP_000440092.1_1989	25.676	222	230
WP_004280623.1	lcl|NZ_LLJK01000017.1_cds_WP_004753115.1_1352	31.858	113	230
WP_004280004.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	32.162	370	387
WP_004280004.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	35.565	239	387
WP_004280004.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	33.898	236	387
WP_004280004.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	32.443	262	387
WP_004280004.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	36.408	206	387
WP_004280004.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	30.389	283	387
WP_004280004.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	27.414	321	387
WP_004280004.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	25.886	367	387
WP_004280553.1	lcl|NZ_LLJK01000040.1_cds_WP_004752290.1_3064	33.471	242	572
WP_004280553.1	lcl|NZ_LLJK01000021.1_cds_WP_000440092.1_1989	27.805	205	572
WP_004280553.1	lcl|NZ_LLJK01000032.1_cds_WP_016750811.1_2780	33.333	159	572
WP_004280553.1	lcl|NZ_LLJK01000001.1_cds_WP_004760914.1_17	22.727	132	572
WP_004280553.1	lcl|NZ_LLJK01000017.1_cds_WP_004753115.1_1352	32.479	117	572
WP_004280553.1	lcl|NZ_LLJK01000040.1_cds_WP_004752290.1_3064	33.471	242	572
WP_004280553.1	lcl|NZ_LLJK01000021.1_cds_WP_000440092.1_1989	27.805	205	572
WP_004280553.1	lcl|NZ_LLJK01000032.1_cds_WP_016750811.1_2780	33.333	159	572
WP_004280553.1	lcl|NZ_LLJK01000001.1_cds_WP_004760914.1_17	22.727	132	572
WP_004280553.1	lcl|NZ_LLJK01000017.1_cds_WP_004753115.1_1352	32.479	117	572
WP_004280727.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	36.667	270	417
WP_004280727.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	33.793	290	417
WP_004280727.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	28.097	331	417
WP_004280727.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	32.950	261	417
WP_004280727.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	31.077	325	417
WP_004280727.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	37.264	212	417
WP_004280727.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	28.629	248	417
WP_004280727.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	25.514	243	417
WP_237578348.1	lcl|NZ_LLJK01000017.1_cds_WP_004756882.1_1400	28.000	100	207
WP_004280422.1	lcl|NZ_LLJK01000040.1_cds_WP_004752290.1_3064	31.557	244	242
WP_004280422.1	lcl|NZ_LLJK01000032.1_cds_WP_016750811.1_2780	27.755	245	242
WP_004280656.1	lcl|NZ_LLJK01000008.1_cds_WP_004756809.1_653	31.873	251	255
WP_004280656.1	lcl|NZ_LLJK01000021.1_cds_WP_004753779.1_2002	28.077	260	255
WP_004280656.1	lcl|NZ_LLJK01000003.1_cds_WP_004756466.1_474	27.451	255	255
WP_004280656.1	lcl|NZ_LLJK01000020.1_cds_WP_016751355.1_1845	26.437	261	255
WP_004280656.1	lcl|NZ_LLJK01000017.1_cds_WP_004753174.1_1420	26.038	265	255
WP_004280656.1	lcl|NZ_LLJK01000002.1_cds_WP_025179119.1_375	27.451	255	255
WP_004280656.1	lcl|NZ_LLJK01000022.1_cds_WP_004755437.1_2007	25.197	254	255
WP_004280656.1	lcl|NZ_LLJK01000023.1_cds_WP_004762530.1_2048	24.164	269	255
WP_004280656.1	lcl|NZ_LLJK01000029.1_cds_WP_004757993.1_2593	27.568	185	255
WP_004280656.1	lcl|NZ_LLJK01000005.1_cds_WP_004757512.1_524	27.835	194	255
WP_004280656.1	lcl|NZ_LLJK01000003.1_cds_WP_016751686.1_463	25.000	200	255
WP_004280656.1	lcl|NZ_LLJK01000024.1_cds_WP_004755953.1_2223	25.926	189	255
WP_004280656.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	26.425	193	255
WP_004280656.1	lcl|NZ_LLJK01000005.1_cds_WP_004756515.1_518	25.000	164	255
WP_004280656.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	34.722	72	255
WP_004280493.1	lcl|NZ_LLJK01000043.1_cds_WP_004755626.1_3430	27.576	330	314
WP_004280493.1	lcl|NZ_LLJK01000024.1_cds_WP_004763716.1_2157	28.436	211	314
WP_004280493.1	lcl|NZ_LLJK01000021.1_cds_WP_016751489.1_1987	30.921	152	314
WP_004280665.1	lcl|NZ_LLJK01000028.1_cds_WP_004763485.1_2415	38.328	287	282
WP_004280665.1	lcl|NZ_LLJK01000021.1_cds_WP_004758275.1_1994	34.694	294	282
WP_004280665.1	lcl|NZ_LLJK01000021.1_cds_WP_004755121.1_1988	27.941	272	282
WP_004280045.1	lcl|NZ_LLJK01000021.1_cds_WP_004754565.1_1992	25.506	247	321
WP_004280909.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	38.653	401	401
WP_004280909.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	33.079	393	401
WP_004280909.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	31.183	372	401
WP_004280909.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	30.811	370	401
WP_004280909.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	28.889	360	401
WP_004280909.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	28.974	390	401
WP_004280909.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	26.562	384	401
WP_004280909.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	26.772	381	401
WP_004280488.1	lcl|NZ_LLJK01000006.1_cds_WP_004754744.1_576	30.163	368	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004752998.1_1311	31.905	210	568
WP_004280488.1	lcl|NZ_LLJK01000009.1_cds_WP_004755367.1_768	32.212	208	568
WP_004280488.1	lcl|NZ_LLJK01000021.1_cds_WP_025179090.1_1984	29.439	214	568
WP_004280488.1	lcl|NZ_LLJK01000031.1_cds_WP_004754327.1_2741	32.338	201	568
WP_004280488.1	lcl|NZ_LLJK01000040.1_cds_WP_004752570.1_3179	30.208	192	568
WP_004280488.1	lcl|NZ_LLJK01000001.1_cds_WP_004759288.1_47	31.088	193	568
WP_004280488.1	lcl|NZ_LLJK01000001.1_cds_WP_004750725.1_139	29.493	217	568
WP_004280488.1	lcl|NZ_LLJK01000025.1_cds_WP_004753756.1_2250	29.524	210	568
WP_004280488.1	lcl|NZ_LLJK01000023.1_cds_WP_016749953.1_2115	32.620	187	568
WP_004280488.1	lcl|NZ_LLJK01000015.1_cds_WP_004754759.1_1102	28.505	214	568
WP_004280488.1	lcl|NZ_LLJK01000019.1_cds_WP_004753899.1_1740	31.959	194	568
WP_004280488.1	lcl|NZ_LLJK01000015.1_cds_WP_057162258.1_1139	31.694	183	568
WP_004280488.1	lcl|NZ_LLJK01000028.1_cds_WP_004759106.1_2326	30.573	157	568
WP_004280488.1	lcl|NZ_LLJK01000028.1_cds_WP_004752046.1_2382	29.524	210	568
WP_004280488.1	lcl|NZ_LLJK01000028.1_cds_WP_004752046.1_2382	26.047	215	568
WP_004280488.1	lcl|NZ_LLJK01000020.1_cds_WP_004754862.1_1870	30.526	190	568
WP_004280488.1	lcl|NZ_LLJK01000041.1_cds_WP_004752581.1_3384	28.108	185	568
WP_004280488.1	lcl|NZ_LLJK01000015.1_cds_WP_004751619.1_1140	28.000	200	568
WP_004280488.1	lcl|NZ_LLJK01000020.1_cds_WP_004753839.1_1854	31.098	164	568
WP_004280488.1	lcl|NZ_LLJK01000019.1_cds_WP_004755856.1_1666	27.320	194	568
WP_004280488.1	lcl|NZ_LLJK01000019.1_cds_WP_004755856.1_1666	23.958	192	568
WP_004280488.1	lcl|NZ_LLJK01000029.1_cds_WP_004754310.1_2633	27.136	199	568
WP_004280488.1	lcl|NZ_LLJK01000006.1_cds_WP_004759516.1_571	26.168	214	568
WP_004280488.1	lcl|NZ_LLJK01000006.1_cds_WP_004759516.1_571	24.615	260	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004755898.1_1575	25.907	193	568
WP_004280488.1	lcl|NZ_LLJK01000040.1_cds_WP_004752322.1_3199	26.540	211	568
WP_004280488.1	lcl|NZ_LLJK01000015.1_cds_WP_004755651.1_1205	26.061	165	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004753339.1_1401	26.066	211	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004759182.1_1358	27.536	207	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004752935.1_1404	30.939	181	568
WP_004280488.1	lcl|NZ_LLJK01000043.1_cds_WP_004757887.1_3504	24.378	201	568
WP_004280488.1	lcl|NZ_LLJK01000006.1_cds_WP_004754744.1_576	30.163	368	568
WP_004280488.1	lcl|NZ_LLJK01000017.1_cds_WP_004752998.1_1311	31.905	210	568
WP_004280488.1	lcl|NZ_LLJK01000009.1_cds_WP_004755367.1_768	32.212	208	568
WP_004280488.1	lcl|NZ_LLJK01000021.1_cds_WP_025179090.1_1984	29.439	214	568
WP_004280488.1	lcl|NZ_LLJK01000031.1_cds_WP_004754327.1_2741	32.338	201	568
WP_004280488.1	lcl|NZ_LLJK01000040.1_cds_WP_004752570.1_3179	30.208	192	568
WP_004280488.1	lcl|NZ_LLJK01000001.1_cds_WP_004759288.1_47	31.088	193	568
WP_004280488.1	lcl|NZ_LLJK01000001.1_cds_WP_004750725.1_139	29.493	217	568
