WP_002764162.1	lcl|NZ_BOPW01000004.1_cds_WP_002733653.1_947	98.780	82	106
WP_004279997.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	97.742	310	327
WP_004279997.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	27.381	252	327
WP_004279997.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	24.383	324	327
WP_004279997.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	22.337	291	327
WP_004279997.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	25.723	311	327
WP_004279997.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	21.387	173	327
WP_004279997.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	24.503	151	327
WP_004280069.1	lcl|NZ_BOPW01000004.1_cds_WP_002733530.1_993	41.076	353	361
WP_004280807.1	lcl|NZ_BOPW01000004.1_cds_WP_002733776.1_1039	26.180	233	220
WP_004280807.1	lcl|NZ_BOPW01000013.1_cds_WP_002736203.1_2266	26.126	222	220
WP_004280807.1	lcl|NZ_BOPW01000004.1_cds_WP_002733661.1_1019	33.696	92	220
WP_004280807.1	lcl|NZ_BOPW01000014.1_cds_WP_002731944.1_2395	30.172	116	220
WP_004280807.1	lcl|NZ_BOPW01000016.1_cds_WP_002734441.1_2562	29.787	94	220
WP_004280807.1	lcl|NZ_BOPW01000004.1_cds_WP_002733618.1_1046	25.000	176	220
WP_004280570.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	36.012	336	354
WP_004280570.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	32.840	338	354
WP_004280570.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	33.333	288	354
WP_004280570.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	36.012	336	354
WP_004280570.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	32.840	338	354
WP_004280570.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	33.333	288	354
WP_004280623.1	lcl|NZ_BOPW01000002.1_cds_WP_002728347.1_417	30.476	210	230
WP_004280623.1	lcl|NZ_BOPW01000002.1_cds_WP_002723863.1_615	29.091	110	230
WP_004280623.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	28.814	118	230
WP_004280359.1	lcl|NZ_BOPW01000004.1_cds_WP_002733739.1_997	41.436	613	599
WP_004280359.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	27.049	610	599
WP_004280359.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	38.095	84	599
WP_004280004.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	30.914	372	387
WP_004280004.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	36.667	240	387
WP_004280004.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	32.420	219	387
WP_004280004.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	31.095	283	387
WP_004280004.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	31.939	263	387
WP_004280004.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	26.776	366	387
WP_004280004.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	28.173	323	387
WP_004280004.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	25.137	366	387
WP_004280066.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	40.146	548	583
WP_004280066.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	53.846	52	583
WP_004280066.1	lcl|NZ_BOPW01000004.1_cds_WP_002733739.1_997	26.720	625	583
WP_004280553.1	lcl|NZ_BOPW01000014.1_cds_WP_002731991.1_2434	22.835	127	572
WP_004280553.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	19.444	216	572
WP_004280553.1	lcl|NZ_BOPW01000014.1_cds_WP_002731991.1_2434	22.835	127	572
WP_004280553.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	19.444	216	572
WP_004280727.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	28.367	349	417
WP_004280727.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	34.252	254	417
WP_004280727.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	38.208	212	417
WP_004280727.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	28.861	395	417
WP_004280727.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	31.439	264	417
WP_004280727.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	29.461	241	417
WP_004280727.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	28.452	239	417
WP_004280727.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	25.103	243	417
WP_004280171.1	lcl|NZ_BOPW01000004.1_cds_WP_002733634.1_998	27.586	174	182
WP_237578347.1	lcl|NZ_BOPW01000004.1_cds_WP_002733739.1_997	42.786	603	611
WP_237578347.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	28.790	587	611
WP_237578347.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	48.000	50	611
WP_237578348.1	lcl|NZ_BOPW01000013.1_cds_WP_002724246.1_2310	34.234	111	207
WP_004280422.1	lcl|NZ_BOPW01000002.1_cds_WP_002728347.1_417	28.571	245	242
WP_004280656.1	lcl|NZ_BOPW01000001.1_cds_WP_002728062.1_293	33.466	251	255
WP_004280656.1	lcl|NZ_BOPW01000004.1_cds_WP_002733582.1_1012	27.059	255	255
WP_004280656.1	lcl|NZ_BOPW01000021.1_cds_WP_002728745.1_2904	27.451	255	255
WP_004280656.1	lcl|NZ_BOPW01000011.1_cds_WP_002722237.1_2039	28.685	251	255
WP_004280656.1	lcl|NZ_BOPW01000002.1_cds_WP_002735533.1_503	27.839	273	255
WP_004280656.1	lcl|NZ_BOPW01000012.1_cds_WP_002722691.1_2203	27.203	261	255
WP_004280656.1	lcl|NZ_BOPW01000003.1_cds_KI333_RS03730_749	24.907	269	255
WP_004280656.1	lcl|NZ_BOPW01000001.1_cds_WP_002724506.1_151	27.174	184	255
WP_004280656.1	lcl|NZ_BOPW01000008.1_cds_WP_002728891.1_1746	25.907	193	255
WP_004280656.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	27.979	193	255
WP_004280656.1	lcl|NZ_BOPW01000008.1_cds_WP_016749229.1_1751	24.390	164	255
WP_004280656.1	lcl|NZ_BOPW01000008.1_cds_WP_002733359.1_1674	24.242	198	255
WP_004280656.1	lcl|NZ_BOPW01000006.1_cds_WP_002727447.1_1310	25.389	193	255
WP_004280656.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	36.232	69	255
WP_004280656.1	lcl|NZ_BOPW01000006.1_cds_WP_002731773.1_1398	25.258	194	255
WP_004280493.1	lcl|NZ_BOPW01000003.1_cds_WP_002735839.1_873	29.384	211	314
WP_004280665.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	37.868	272	282
WP_004280665.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	38.628	277	282
WP_004280665.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	33.333	291	282
WP_004280909.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	38.750	400	401
WP_004280909.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	32.440	373	401
WP_004280909.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	29.367	395	401
WP_004280909.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	30.000	360	401
WP_004280909.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	29.189	370	401
WP_004280909.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	26.525	377	401
WP_004280909.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	26.302	384	401
WP_004280909.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	28.134	359	401
WP_004280488.1	lcl|NZ_BOPW01000017.1_cds_WP_002735243.1_2670	32.817	323	568
WP_004280488.1	lcl|NZ_BOPW01000004.1_cds_WP_002733589.1_979	31.132	212	568
WP_004280488.1	lcl|NZ_BOPW01000007.1_cds_WP_002723347.1_1649	31.100	209	568
WP_004280488.1	lcl|NZ_BOPW01000001.1_cds_WP_107694874.1_183	31.489	235	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_002734207.1_1186	32.161	199	568
WP_004280488.1	lcl|NZ_BOPW01000004.1_cds_WP_002733736.1_1088	31.313	198	568
WP_004280488.1	lcl|NZ_BOPW01000016.1_cds_WP_002726143.1_2581	29.767	215	568
WP_004280488.1	lcl|NZ_BOPW01000012.1_cds_WP_002723679.1_2245	30.964	197	568
WP_004280488.1	lcl|NZ_BOPW01000031.1_cds_WP_002732862.1_3226	30.992	242	568
WP_004280488.1	lcl|NZ_BOPW01000009.1_cds_WP_002729296.1_1810	28.713	202	568
WP_004280488.1	lcl|NZ_BOPW01000003.1_cds_WP_002728388.1_818	33.511	188	568
WP_004280488.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	32.447	188	568
WP_004280488.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	24.859	177	568
WP_004280488.1	lcl|NZ_BOPW01000003.1_cds_WP_002735846.1_834	31.765	170	568
WP_004280488.1	lcl|NZ_BOPW01000025.1_cds_WP_002730493.1_3068	27.717	184	568
WP_004280488.1	lcl|NZ_BOPW01000006.1_cds_WP_002721914.1_1453	28.000	200	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	26.667	195	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	24.176	182	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724285.1_2755	31.472	197	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724311.1_2754	29.358	218	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002733932.1_1961	27.461	193	568
WP_004280488.1	lcl|NZ_BOPW01000019.1_cds_WP_002734479.1_2821	28.947	190	568
WP_004280488.1	lcl|NZ_BOPW01000006.1_cds_WP_002721827.1_1486	28.774	212	568
WP_004280488.1	lcl|NZ_BOPW01000012.1_cds_WP_002725984.1_2213	28.313	166	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	26.636	214	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	23.846	260	568
WP_004280488.1	lcl|NZ_BOPW01000007.1_cds_WP_002735056.1_1564	26.471	204	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724740.1_2734	26.667	165	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002725125.1_1973	26.257	179	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_002723659.1_1292	27.570	214	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002734915.1_2703	25.000	204	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002729758.1_1970	24.762	210	568
WP_004280488.1	lcl|NZ_BOPW01000017.1_cds_WP_002735243.1_2670	32.817	323	568
WP_004280488.1	lcl|NZ_BOPW01000004.1_cds_WP_002733589.1_979	31.132	212	568
WP_004280488.1	lcl|NZ_BOPW01000007.1_cds_WP_002723347.1_1649	31.100	209	568
WP_004280488.1	lcl|NZ_BOPW01000001.1_cds_WP_107694874.1_183	31.489	235	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_002734207.1_1186	32.161	199	568
WP_004280488.1	lcl|NZ_BOPW01000004.1_cds_WP_002733736.1_1088	31.313	198	568
WP_004280488.1	lcl|NZ_BOPW01000016.1_cds_WP_002726143.1_2581	29.767	215	568
WP_004280488.1	lcl|NZ_BOPW01000012.1_cds_WP_002723679.1_2245	30.964	197	568
WP_004280488.1	lcl|NZ_BOPW01000031.1_cds_WP_002732862.1_3226	30.992	242	568
WP_004280488.1	lcl|NZ_BOPW01000009.1_cds_WP_002729296.1_1810	28.713	202	568
WP_004280488.1	lcl|NZ_BOPW01000003.1_cds_WP_002728388.1_818	33.511	188	568
WP_004280488.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	32.447	188	568
WP_004280488.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	24.859	177	568
WP_004280488.1	lcl|NZ_BOPW01000003.1_cds_WP_002735846.1_834	31.765	170	568
WP_004280488.1	lcl|NZ_BOPW01000025.1_cds_WP_002730493.1_3068	27.717	184	568
WP_004280488.1	lcl|NZ_BOPW01000006.1_cds_WP_002721914.1_1453	28.000	200	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	26.667	195	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	24.176	182	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724285.1_2755	31.472	197	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724311.1_2754	29.358	218	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002733932.1_1961	27.461	193	568
WP_004280488.1	lcl|NZ_BOPW01000019.1_cds_WP_002734479.1_2821	28.947	190	568
WP_004280488.1	lcl|NZ_BOPW01000006.1_cds_WP_002721827.1_1486	28.774	212	568
WP_004280488.1	lcl|NZ_BOPW01000012.1_cds_WP_002725984.1_2213	28.313	166	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	26.636	214	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	23.846	260	568
WP_004280488.1	lcl|NZ_BOPW01000007.1_cds_WP_002735056.1_1564	26.471	204	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002724740.1_2734	26.667	165	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002725125.1_1973	26.257	179	568
WP_004280488.1	lcl|NZ_BOPW01000005.1_cds_WP_002723659.1_1292	27.570	214	568
WP_004280488.1	lcl|NZ_BOPW01000018.1_cds_WP_002734915.1_2703	25.000	204	568
WP_004280488.1	lcl|NZ_BOPW01000010.1_cds_WP_002729758.1_1970	24.762	210	568
WP_004280480.1	lcl|NZ_BOPW01000004.1_cds_WP_002733732.1_974	31.092	119	351
WP_004280842.1	lcl|NZ_BOPW01000004.1_cds_WP_002733728.1_1002	30.972	607	589
WP_004280060.1	lcl|NZ_BOPW01000011.1_cds_WP_002726009.1_2120	32.787	61	280
WP_004280836.1	lcl|NZ_BOPW01000006.1_cds_WP_002721790.1_1485	33.784	148	211
WP_004280836.1	lcl|NZ_BOPW01000004.1_cds_WP_002733646.1_950	33.898	177	211
WP_004280443.1	lcl|NZ_BOPW01000002.1_cds_WP_002723863.1_615	37.190	242	251
WP_004280443.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	36.863	255	251
WP_086005246.1	lcl|NZ_BOPW01000004.1_cds_WP_002733544.1_1011	54.519	343	342
WP_086005246.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	23.361	244	342
WP_086005246.1	lcl|NZ_BOPW01000004.1_cds_WP_002733544.1_1011	54.519	343	342
WP_086005246.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	23.361	244	342
WP_004280361.1	lcl|NZ_BOPW01000001.1_cds_WP_002732543.1_147	30.303	264	254
WP_004280361.1	lcl|NZ_BOPW01000001.1_cds_WP_002732288.1_283	30.337	178	254
WP_004280361.1	lcl|NZ_BOPW01000003.1_cds_WP_002728452.1_741	29.457	129	254
WP_002749093.1	lcl|NZ_BOPW01000029.1_cds_KI333_RS15910_3189	95.294	170	409
WP_002749093.1	lcl|NZ_BOPW01000029.1_cds_KI333_RS15910_3189	78.947	38	409
WP_002749093.1	lcl|NZ_BOPW01000008.1_cds_KI333_RS08985_1795	84.298	121	409
WP_002749093.1	lcl|NZ_BOPW01000008.1_cds_KI333_RS08985_1795	92.500	40	409
WP_002749093.1	lcl|NZ_BOPW01000008.1_cds_KI333_RS08985_1795	92.593	27	409
WP_002749093.1	lcl|NZ_BOPW01000001.1_cds_KI333_RS17425_228	92.593	54	409
