WP_002764162.1	lcl|NZ_RQFW01000019.1_cds_WP_035983633.1_1017	62.162	74	106
WP_004279997.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	79.553	313	327
WP_004279997.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	24.138	319	327
WP_004279997.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	28.261	276	327
WP_004279997.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	22.353	255	327
WP_004279997.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	21.320	197	327
WP_004279997.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	23.853	327	327
WP_004280807.1	lcl|NZ_RQFW01000019.1_cds_WP_135749111.1_676	28.947	152	220
WP_004280807.1	lcl|NZ_RQFW01000019.1_cds_WP_135748160.1_971	27.155	232	220
WP_004280807.1	lcl|NZ_RQFW01000019.1_cds_WP_135748163.1_968	33.333	96	220
WP_004280807.1	lcl|NZ_RQFW01000015.1_cds_WP_135777118.1_3640	34.259	108	220
WP_004280807.1	lcl|NZ_RQFW01000018.1_cds_WP_167483296.1_1540	33.028	109	220
WP_004280807.1	lcl|NZ_RQFW01000019.1_cds_WP_135748161.1_970	26.667	105	220
WP_004280570.1	lcl|NZ_RQFW01000019.1_cds_WP_135748736.1_1008	30.398	352	354
WP_004280570.1	lcl|NZ_RQFW01000005.1_cds_WP_135776428.1_13	33.779	299	354
WP_004280570.1	lcl|NZ_RQFW01000019.1_cds_WP_135748736.1_1008	30.398	352	354
WP_004280570.1	lcl|NZ_RQFW01000005.1_cds_WP_135776428.1_13	33.779	299	354
WP_004280623.1	lcl|NZ_RQFW01000012.1_cds_WP_135777056.1_2545	29.907	214	230
WP_004280623.1	lcl|NZ_RQFW01000012.1_cds_WP_135777060.1_2560	25.424	118	230
WP_004280359.1	lcl|NZ_RQFW01000019.1_cds_WP_135747428.1_1003	28.968	649	599
WP_004280004.1	lcl|NZ_RQFW01000012.1_cds_WP_135777078.1_2388	28.682	387	387
WP_004280004.1	lcl|NZ_RQFW01000019.1_cds_WP_135750028.1_986	30.131	229	387
WP_004280004.1	lcl|NZ_RQFW01000019.1_cds_WP_135777566.1_1012	27.224	371	387
WP_004280004.1	lcl|NZ_RQFW01000005.1_cds_WP_135748349.1_195	23.864	352	387
WP_004280066.1	lcl|NZ_RQFW01000019.1_cds_WP_135747428.1_1003	40.541	592	583
WP_004280553.1	lcl|NZ_RQFW01000012.1_cds_WP_135777056.1_2545	30.078	256	572
WP_004280553.1	lcl|NZ_RQFW01000019.1_cds_WP_135749071.1_726	27.014	211	572
WP_004280553.1	lcl|NZ_RQFW01000012.1_cds_WP_135777056.1_2545	30.078	256	572
