WP_002764162.1	lcl|NZ_AKXC02000054.1_cds_WP_000340715.1_739	93.902	82	106
WP_004279997.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	91.613	310	327
WP_004279997.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	27.778	252	327
WP_004279997.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	22.936	327	327
WP_004279997.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	22.414	290	327
WP_004279997.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	24.847	326	327
WP_004279997.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	23.529	306	327
WP_004280807.1	lcl|NZ_AKXC02000054.1_cds_WP_000282880.1_672	29.787	235	220
WP_004280807.1	lcl|NZ_AKXC02000031.1_cds_WP_001099040.1_2097	26.906	223	220
WP_004280807.1	lcl|NZ_AKXC02000031.1_cds_WP_000840860.1_2026	29.808	104	220
WP_004280807.1	lcl|NZ_AKXC02000054.1_cds_WP_001114275.1_665	26.136	176	220
WP_004280807.1	lcl|NZ_AKXC02000050.1_cds_WP_000262844.1_1415	24.638	207	220
WP_004280570.1	lcl|NZ_AKXC02000054.1_cds_WP_001033786.1_706	32.203	354	354
WP_004280570.1	lcl|NZ_AKXC02000023.1_cds_WP_001011673.1_2558	33.898	295	354
WP_004280570.1	lcl|NZ_AKXC02000054.1_cds_WP_002068380.1_712	28.435	313	354
WP_004280570.1	lcl|NZ_AKXC02000054.1_cds_WP_001033786.1_706	32.203	354	354
WP_004280570.1	lcl|NZ_AKXC02000023.1_cds_WP_001011673.1_2558	33.898	295	354
WP_004280570.1	lcl|NZ_AKXC02000054.1_cds_WP_002068380.1_712	28.435	313	354
WP_004280623.1	lcl|NZ_AKXC02000005.1_cds_WP_000696061.1_3829	43.373	166	230
WP_004280623.1	lcl|NZ_AKXC02000050.1_cds_WP_001014587.1_1454	28.365	208	230
WP_004280623.1	lcl|NZ_AKXC02000054.1_cds_WP_000440092.1_711	25.676	222	230
WP_004280623.1	lcl|NZ_AKXC02000045.1_cds_WP_000721856.1_1556	30.000	110	230
WP_004280004.1	lcl|NZ_AKXC02000003.1_cds_WP_001281953.1_4025	32.172	373	387
WP_004280004.1	lcl|NZ_AKXC02000054.1_cds_WP_000608295.1_730	34.322	236	387
WP_004280004.1	lcl|NZ_AKXC02000054.1_cds_WP_000172657.1_714	33.333	249	387
WP_004280004.1	lcl|NZ_AKXC02000054.1_cds_WP_001198107.1_731	36.893	206	387
WP_004280004.1	lcl|NZ_AKXC02000054.1_cds_WP_000575178.1_674	29.682	283	387
WP_004280004.1	lcl|NZ_AKXC02000045.1_cds_WP_000538753.1_1574	27.103	321	387
WP_004280004.1	lcl|NZ_AKXC02000036.1_cds_WP_002183909.1_1953	26.160	237	387
WP_004280553.1	lcl|NZ_AKXC02000005.1_cds_WP_000696061.1_3829	35.246	244	572
WP_004280553.1	lcl|NZ_AKXC02000054.1_cds_WP_000440092.1_711	27.805	205	572
WP_004280553.1	lcl|NZ_AKXC02000051.1_cds_WP_000613385.1_926	23.077	130	572
WP_004280553.1	lcl|NZ_AKXC02000045.1_cds_WP_000721856.1_1556	33.628	113	572
WP_004280553.1	lcl|NZ_AKXC02000005.1_cds_WP_000696061.1_3829	35.246	244	572
WP_004280553.1	lcl|NZ_AKXC02000054.1_cds_WP_000440092.1_711	27.805	205	572
WP_004280553.1	lcl|NZ_AKXC02000051.1_cds_WP_000613385.1_926	23.077	130	572
WP_004280553.1	lcl|NZ_AKXC02000045.1_cds_WP_000721856.1_1556	33.628	113	572
WP_004280727.1	lcl|NZ_AKXC02000054.1_cds_WP_001198107.1_731	36.667	270	417
WP_004280727.1	lcl|NZ_AKXC02000054.1_cds_WP_000608295.1_730	34.717	265	417
WP_004280727.1	lcl|NZ_AKXC02000054.1_cds_WP_000575178.1_674	35.039	254	417
WP_004280727.1	lcl|NZ_AKXC02000003.1_cds_WP_001281953.1_4025	28.440	327	417
WP_004280727.1	lcl|NZ_AKXC02000054.1_cds_WP_000172657.1_714	29.609	358	417
WP_004280727.1	lcl|NZ_AKXC02000045.1_cds_WP_000538753.1_1574	27.668	253	417
WP_004280727.1	lcl|NZ_AKXC02000036.1_cds_WP_002183909.1_1953	24.280	243	417
WP_237578348.1	lcl|NZ_AKXC02000045.1_cds_WP_000482996.1_1508	28.947	114	207
WP_237578348.1	lcl|NZ_AKXC02000051.1_cds_WP_000620358.1_844	33.962	53	207
WP_004280422.1	lcl|NZ_AKXC02000005.1_cds_WP_000696061.1_3829	32.536	209	242
WP_004280422.1	lcl|NZ_AKXC02000050.1_cds_WP_001014587.1_1454	27.236	246	242
WP_004280656.1	lcl|NZ_AKXC02000018.1_cds_WP_000998676.1_3050	32.271	251	255
WP_004280656.1	lcl|NZ_AKXC02000054.1_cds_WP_000412930.1_698	28.846	260	255
WP_004280656.1	lcl|NZ_AKXC02000060.1_cds_WP_000566240.1_33	27.843	255	255
WP_004280656.1	lcl|NZ_AKXC02000051.1_cds_WP_000043153.1_1360	26.038	265	255
WP_004280656.1	lcl|NZ_AKXC02000021.1_cds_WP_000653653.1_2777	26.820	261	255
WP_004280656.1	lcl|NZ_AKXC02000060.1_cds_WP_002072686.1_62	27.376	263	255
WP_004280656.1	lcl|NZ_AKXC02000005.1_cds_WP_000351753.1_3764	24.535	269	255
WP_004280656.1	lcl|NZ_AKXC02000054.1_cds_WP_000750440.1_694	24.803	254	255
