WP_002764162.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	93.902	82	106
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	91.613	310	327
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	58.730	63	327
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	27.778	252	327
WP_004279997.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	22.936	327	327
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	23.656	186	327
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	22.414	290	327
WP_004279997.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	24.847	326	327
WP_004279997.1	lcl|NZ_AHQC01000038.1_cds_WP_001984071.1_3024	23.529	306	327
WP_004280069.1	lcl|NZ_AHQC01000043.1_cds_WP_000202825.1_2788	41.926	353	361
WP_004280807.1	lcl|NZ_AHQC01000043.1_cds_WP_000282880.1_2748	29.787	235	220
WP_004280807.1	lcl|NZ_AHQC01000119.1_cds_WP_001099029.1_1380	26.906	223	220
WP_004280807.1	lcl|NZ_AHQC01000043.1_cds_WP_001068986.1_2770	30.435	92	220
WP_004280807.1	lcl|NZ_AHQC01000074.1_cds_WP_000840860.1_2004	29.808	104	220
WP_004280807.1	lcl|NZ_AHQC01000120.1_cds_WP_000868621.1_1371	29.670	91	220
WP_004280807.1	lcl|NZ_AHQC01000043.1_cds_WP_001114264.1_2741	26.136	176	220
WP_004280807.1	lcl|NZ_AHQC01000102.1_cds_WP_000262844.1_1619	24.638	207	220
WP_004280570.1	lcl|NZ_AHQC01000043.1_cds_WP_001230564.1_2795	35.988	339	354
WP_004280570.1	lcl|NZ_AHQC01000043.1_cds_WP_000582619.1_2791	33.742	326	354
WP_004280570.1	lcl|NZ_AHQC01000230.1_cds_WP_001011675.1_115	33.898	295	354
WP_004280570.1	lcl|NZ_AHQC01000043.1_cds_WP_001230564.1_2795	35.988	339	354
WP_004280570.1	lcl|NZ_AHQC01000043.1_cds_WP_000582619.1_2791	33.742	326	354
WP_004280570.1	lcl|NZ_AHQC01000230.1_cds_WP_001011675.1_115	33.898	295	354
WP_004280623.1	lcl|NZ_AHQC01000143.1_cds_WP_001014595.1_930	28.365	208	230
WP_004280623.1	lcl|NZ_AHQC01000134.1_cds_WP_000721859.1_1078	30.000	110	230
WP_004280359.1	lcl|NZ_AHQC01000043.1_cds_WP_000698821.1_2785	42.020	614	599
