WP_002764162.1	lcl|NZ_AKWT02000035.1_cds_WP_004462903.1_1826	97.561	82	106
WP_004279997.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	90.323	310	327
WP_004279997.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	23.765	324	327
WP_004279997.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	22.101	276	327
WP_004279997.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	22.337	291	327
WP_004279997.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	25.346	217	327
WP_004279997.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	21.429	168	327
WP_004280807.1	lcl|NZ_AKWT02000035.1_cds_WP_004491540.1_1834	50.746	201	220
WP_004280807.1	lcl|NZ_AKWT02000035.1_cds_WP_004491555.1_1897	26.957	230	220
WP_004280807.1	lcl|NZ_AKWT02000055.1_cds_WP_004489284.1_917	25.676	222	220
WP_004280807.1	lcl|NZ_AKWT02000035.1_cds_WP_004491556.1_1877	32.258	93	220
WP_004280807.1	lcl|NZ_AKWT02000058.1_cds_WP_004459124.1_745	29.310	116	220
WP_004280807.1	lcl|NZ_AKWT02000035.1_cds_WP_004491543.1_1905	24.432	176	220
WP_004280807.1	lcl|NZ_AKWT02000070.1_cds_WP_004473695.1_33	30.928	97	220
WP_004280807.1	lcl|NZ_AKWT02000058.1_cds_WP_004486602.1_785	24.638	207	220
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004490142.1_1845	37.910	335	354
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004477824.1_1860	30.791	354	354
WP_004280570.1	lcl|NZ_AKWT02000024.1_cds_WP_004460833.1_2712	33.106	293	354
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004462889.1_1835	25.652	230	354
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004490142.1_1845	37.910	335	354
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004477824.1_1860	30.791	354	354
WP_004280570.1	lcl|NZ_AKWT02000024.1_cds_WP_004460833.1_2712	33.106	293	354
WP_004280570.1	lcl|NZ_AKWT02000035.1_cds_WP_004462889.1_1835	25.652	230	354
WP_004280623.1	lcl|NZ_AKWT02000027.1_cds_WP_004477256.1_2407	30.233	215	230
WP_004280623.1	lcl|NZ_AKWT02000020.1_cds_WP_004472657.1_2783	30.909	110	230
WP_004280359.1	lcl|NZ_AKWT02000040.1_cds_WP_004489711.1_1668	29.205	654	599
WP_004280004.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	30.623	369	387
WP_004280004.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	35.628	247	387
WP_004280004.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	29.268	287	387
WP_004280004.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	32.787	244	387
WP_004280004.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	28.033	239	387
WP_004280004.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	24.384	365	387
WP_004280066.1	lcl|NZ_AKWT02000040.1_cds_WP_004489711.1_1668	41.736	599	583
WP_004280553.1	lcl|NZ_AKWT02000027.1_cds_WP_004477256.1_2407	30.855	269	572
WP_004280553.1	lcl|NZ_AKWT02000043.1_cds_WP_004491666.1_1625	25.197	127	572
WP_004280553.1	lcl|NZ_AKWT02000027.1_cds_WP_004477256.1_2407	30.855	269	572
WP_004280553.1	lcl|NZ_AKWT02000043.1_cds_WP_004491666.1_1625	25.197	127	572
WP_004280727.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	28.125	352	417
WP_004280727.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	35.039	254	417
WP_004280727.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	31.111	360	417
WP_004280727.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	30.435	230	417
WP_004280727.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	27.519	258	417
WP_004280727.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	25.514	243	417
WP_237578347.1	lcl|NZ_AKWT02000040.1_cds_WP_004489711.1_1668	30.732	628	611
WP_237578348.1	lcl|NZ_AKWT02000055.1_cds_WP_004457957.1_952	34.234	111	207
WP_237578348.1	lcl|NZ_AKWT02000051.1_cds_WP_004491772.1_1471	32.203	59	207
WP_004280422.1	lcl|NZ_AKWT02000027.1_cds_WP_004477256.1_2407	28.571	245	242
WP_004280656.1	lcl|NZ_AKWT02000032.1_cds_WP_004467201.1_2136	33.730	252	255
WP_004280656.1	lcl|NZ_AKWT02000025.1_cds_WP_004462302.1_2637	27.451	255	255
WP_004280656.1	lcl|NZ_AKWT02000070.1_cds_WP_026053765.1_223	29.412	255	255
WP_004280656.1	lcl|NZ_AKWT02000003.1_cds_WP_004457569.1_3639	26.792	265	255
WP_004280656.1	lcl|NZ_AKWT02000055.1_cds_WP_004468127.1_1048	26.437	261	255
WP_004280656.1	lcl|NZ_AKWT02000063.1_cds_WP_004481339.1_589	24.535	269	255
WP_004280656.1	lcl|NZ_AKWT02000051.1_cds_WP_004469439.1_1391	25.137	183	255
WP_004280656.1	lcl|NZ_AKWT02000069.1_cds_WP_004492238.1_272	25.150	167	255
WP_004280656.1	lcl|NZ_AKWT02000069.1_cds_WP_004459902.1_279	24.870	193	255
WP_004280656.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	28.497	193	255
WP_004280656.1	lcl|NZ_AKWT02000019.1_cds_WP_004460037.1_2895	23.834	193	255
WP_004280656.1	lcl|NZ_AKWT02000063.1_cds_WP_004464571.1_660	25.773	194	255
WP_004280656.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	35.211	71	255
WP_004280493.1	lcl|NZ_AKWT02000035.1_cds_WP_004491558.1_1975	27.149	221	314
WP_004280665.1	lcl|NZ_AKWT02000035.1_cds_WP_004490142.1_1845	35.897	273	282
WP_004280665.1	lcl|NZ_AKWT02000035.1_cds_WP_004477824.1_1860	35.540	287	282
WP_004280665.1	lcl|NZ_AKWT02000024.1_cds_WP_004460833.1_2712	38.489	278	282
WP_004280665.1	lcl|NZ_AKWT02000035.1_cds_WP_004462889.1_1835	29.661	236	282
WP_004280909.1	lcl|NZ_AKWT02000005.1_cds_WP_004466571.1_3558	39.401	401	401
WP_004280909.1	lcl|NZ_AKWT02000035.1_cds_WP_004483440.1_1854	33.419	389	401
WP_004280909.1	lcl|NZ_AKWT02000035.1_cds_WP_004462146.1_1895	29.132	357	401
WP_004280909.1	lcl|NZ_AKWT02000035.1_cds_WP_004462128.1_1843	27.604	384	401
WP_004280909.1	lcl|NZ_AKWT02000064.1_cds_WP_004460480.1_378	26.302	384	401
WP_004280909.1	lcl|NZ_AKWT02000003.1_cds_WP_004490829.1_3627	28.134	359	401
WP_004280488.1	lcl|NZ_AKWT02000026.1_cds_WP_004457781.1_2579	32.817	323	568
WP_004280488.1	lcl|NZ_AKWT02000035.1_cds_WP_004491563.1_1830	32.653	245	568
WP_004280488.1	lcl|NZ_AKWT02000051.1_cds_WP_017863782.1_1311	31.100	209	568
