WP_002764162.1	lcl|NZ_RQEV01000012.1_cds_WP_135813931.1_774	65.432	81	106
WP_004279997.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	64.038	317	327
WP_004279997.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	24.638	345	327
WP_004279997.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	23.602	322	327
WP_004279997.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	27.016	248	327
WP_004279997.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	23.642	313	327
WP_004280807.1	lcl|NZ_RQEV01000001.1_cds_WP_135811637.1_2286	35.484	93	220
WP_004280807.1	lcl|NZ_RQEV01000012.1_cds_WP_135813969.1_817	31.915	94	220
WP_004280807.1	lcl|NZ_RQEV01000002.1_cds_WP_135811937.1_3137	30.682	88	220
WP_004280807.1	lcl|NZ_RQEV01000011.1_cds_WP_135766711.1_1166	28.571	91	220
WP_004280807.1	lcl|NZ_RQEV01000001.1_cds_WP_135811738.1_2428	23.267	202	220
WP_004280807.1	lcl|NZ_RQEV01000012.1_cds_WP_135814201.1_1103	29.032	93	220
WP_004280807.1	lcl|NZ_RQEV01000018.1_cds_WP_135814684.1_3205	29.126	103	220
WP_004280570.1	lcl|NZ_RQEV01000012.1_cds_WP_135813947.1_793	30.899	356	354
WP_004280570.1	lcl|NZ_RQEV01000012.1_cds_WP_135814064.1_932	32.680	306	354
WP_004280570.1	lcl|NZ_RQEV01000012.1_cds_WP_135813947.1_793	30.899	356	354
WP_004280570.1	lcl|NZ_RQEV01000012.1_cds_WP_135814064.1_932	32.680	306	354
WP_004280623.1	lcl|NZ_RQEV01000003.1_cds_WP_135812038.1_81	32.547	212	230
WP_004280623.1	lcl|NZ_RQEV01000012.1_cds_WP_135813957.1_804	33.735	83	230
WP_004280623.1	lcl|NZ_RQEV01000012.1_cds_WP_135813944.1_788	31.884	69	230
WP_004280004.1	lcl|NZ_RQEV01000012.1_cds_WP_135813939.1_783	29.714	350	387
