WP_002764162.1	lcl|NZ_AHOG02000028.1_cds_WP_000340715.1_269	93.902	82	106
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_000410273.1_268	91.613	310	327
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_000093099.1_248	58.730	63	327
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	28.175	252	327
WP_004279997.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	22.936	327	327
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	23.656	186	327
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	22.414	290	327
WP_004279997.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	24.847	326	327
WP_004279997.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	23.529	306	327
WP_004280069.1	lcl|NZ_AHOG02000028.1_cds_WP_000202830.1_229	42.210	353	361
WP_004280807.1	lcl|NZ_AHOG02000028.1_cds_WP_000282880.1_190	29.787	235	220
WP_004280807.1	lcl|NZ_AHOG02000019.1_cds_WP_001099029.1_1034	26.906	223	220
WP_004280807.1	lcl|NZ_AHOG02000028.1_cds_WP_001068986.1_211	30.435	92	220
WP_004280807.1	lcl|NZ_AHOG02000019.1_cds_WP_000840858.1_964	29.808	104	220
WP_004280807.1	lcl|NZ_AHOG02000016.1_cds_WP_000868621.1_1591	29.670	91	220
WP_004280807.1	lcl|NZ_AHOG02000025.1_cds_WP_000262844.1_553	24.638	207	220
WP_004280807.1	lcl|NZ_AHOG02000028.1_cds_WP_001114267.1_183	26.136	176	220
WP_004280570.1	lcl|NZ_AHOG02000028.1_cds_WP_001230564.1_236	35.988	339	354
WP_004280570.1	lcl|NZ_AHOG02000028.1_cds_WP_000582618.1_232	33.742	326	354
WP_004280570.1	lcl|NZ_AHOG02000006.1_cds_WP_001011675.1_3098	33.898	295	354
WP_004280570.1	lcl|NZ_AHOG02000028.1_cds_WP_001230564.1_236	35.988	339	354
WP_004280570.1	lcl|NZ_AHOG02000028.1_cds_WP_000582618.1_232	33.742	326	354
WP_004280570.1	lcl|NZ_AHOG02000006.1_cds_WP_001011675.1_3098	33.898	295	354
WP_004280623.1	lcl|NZ_AHOG02000025.1_cds_WP_001014594.1_593	28.365	208	230
WP_004280623.1	lcl|NZ_AHOG02000013.1_cds_WP_000721859.1_2190	30.000	110	230
