WP_002764162.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	91.463	82	106
WP_004279997.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	91.935	310	327
WP_004279997.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.778	252	327
WP_004279997.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	22.936	327	327
WP_004279997.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	23.656	186	327
WP_004279997.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	22.069	290	327
WP_004279997.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	24.402	209	327
WP_004279997.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	24.847	326	327
WP_004280069.1	lcl|NZ_ANIH01000018.1_cds_WP_020765328.1_499	42.776	353	361
WP_004280807.1	lcl|NZ_ANIH01000144.1_cds_WP_020766833.1_2992	28.767	219	220
WP_004280807.1	lcl|NZ_ANIH01000174.1_cds_WP_020767285.1_3737	25.688	218	220
WP_004280807.1	lcl|NZ_ANIH01000144.1_cds_WP_020766848.1_2972	31.522	92	220
WP_004280807.1	lcl|NZ_ANIH01000102.1_cds_WP_020766335.1_2207	31.731	104	220
WP_004280807.1	lcl|NZ_ANIH01000101.1_cds_WP_004751232.1_2193	30.769	91	220
WP_004280807.1	lcl|NZ_ANIH01000144.1_cds_WP_002101546.1_2991	27.273	110	220
WP_004280807.1	lcl|NZ_ANIH01000165.1_cds_WP_004754319.1_3439	24.155	207	220
WP_004280570.1	lcl|NZ_ANIH01000018.1_cds_WP_020765331.1_506	35.693	339	354
WP_004280570.1	lcl|NZ_ANIH01000018.1_cds_WP_020765324.1_502	34.049	326	354
WP_004280570.1	lcl|NZ_ANIH01000080.1_cds_WP_004771496.1_1714	33.922	283	354
WP_004280570.1	lcl|NZ_ANIH01000018.1_cds_WP_020765331.1_506	35.693	339	354
WP_004280570.1	lcl|NZ_ANIH01000018.1_cds_WP_020765324.1_502	34.049	326	354
WP_004280570.1	lcl|NZ_ANIH01000080.1_cds_WP_004771496.1_1714	33.922	283	354
WP_004280623.1	lcl|NZ_ANIH01000168.1_cds_WP_020767181.1_3561	42.169	166	230
WP_004280623.1	lcl|NZ_ANIH01000035.1_cds_WP_020765528.1_807	28.846	208	230
WP_004280623.1	lcl|NZ_ANIH01000044.1_cds_WP_004753115.1_939	31.858	113	230
WP_004280359.1	lcl|NZ_ANIH01000018.1_cds_WP_020765350.1_496	41.762	613	599
WP_004280004.1	lcl|NZ_ANIH01000061.1_cds_WP_004754030.1_1402	32.162	370	387
WP_004280004.1	lcl|NZ_ANIH01000018.1_cds_WP_020765347.1_508	32.443	262	387
WP_004280004.1	lcl|NZ_ANIH01000018.1_cds_WP_020765337.1_501	26.944	360	387
WP_004280004.1	lcl|NZ_ANIH01000144.1_cds_WP_020762944.1_2990	30.035	283	387
WP_004280004.1	lcl|NZ_ANIH01000044.1_cds_WP_004752829.1_955	27.414	321	387
WP_004280004.1	lcl|NZ_ANIH01000052.1_cds_WP_025182644.1_1073	25.613	367	387
WP_004280066.1	lcl|NZ_ANIH01000018.1_cds_WP_020765350.1_496	28.435	626	583
WP_004280553.1	lcl|NZ_ANIH01000168.1_cds_WP_020767181.1_3561	33.471	242	572
WP_004280553.1	lcl|NZ_ANIH01000035.1_cds_WP_020765528.1_807	33.333	159	572
WP_004280553.1	lcl|NZ_ANIH01000144.1_cds_WP_004763599.1_2961	33.071	127	572
WP_004280553.1	lcl|NZ_ANIH01000092.1_cds_WP_020766199.1_2008	22.727	132	572
WP_004280553.1	lcl|NZ_ANIH01000044.1_cds_WP_004753115.1_939	32.479	117	572
WP_004280553.1	lcl|NZ_ANIH01000168.1_cds_WP_020767181.1_3561	33.471	242	572
WP_004280553.1	lcl|NZ_ANIH01000035.1_cds_WP_020765528.1_807	33.333	159	572
WP_004280553.1	lcl|NZ_ANIH01000144.1_cds_WP_004763599.1_2961	33.071	127	572
WP_004280553.1	lcl|NZ_ANIH01000092.1_cds_WP_020766199.1_2008	22.727	132	572
WP_004280553.1	lcl|NZ_ANIH01000044.1_cds_WP_004753115.1_939	32.479	117	572
WP_004280727.1	lcl|NZ_ANIH01000061.1_cds_WP_004754030.1_1402	28.097	331	417
WP_004280727.1	lcl|NZ_ANIH01000144.1_cds_WP_020762944.1_2990	32.950	261	417
WP_004280727.1	lcl|NZ_ANIH01000018.1_cds_WP_020765337.1_501	29.114	395	417
WP_004280727.1	lcl|NZ_ANIH01000018.1_cds_WP_020765347.1_508	28.980	245	417
WP_004280727.1	lcl|NZ_ANIH01000044.1_cds_WP_004752829.1_955	28.629	248	417
