WP_002764162.1	lcl|NZ_AHNG02000018.1_cds_WP_002733653.1_1948	98.780	82	106
WP_004279997.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	97.742	310	327
WP_004279997.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	27.381	252	327
WP_004279997.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	24.383	324	327
WP_004279997.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	22.337	291	327
WP_004279997.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	25.723	311	327
WP_004279997.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	21.387	173	327
WP_004279997.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	24.503	151	327
WP_004280069.1	lcl|NZ_AHNG02000018.1_cds_WP_002733530.1_1902	41.076	353	361
WP_004280807.1	lcl|NZ_AHNG02000018.1_cds_WP_002733776.1_1857	26.180	233	220
WP_004280807.1	lcl|NZ_AHNG02000035.1_cds_WP_002736203.1_114	26.126	222	220
WP_004280807.1	lcl|NZ_AHNG02000018.1_cds_WP_002733661.1_1877	33.696	92	220
WP_004280807.1	lcl|NZ_AHNG02000003.1_cds_WP_002731944.1_3012	30.172	116	220
WP_004280807.1	lcl|NZ_AHNG02000021.1_cds_WP_002734441.1_1301	29.787	94	220
WP_004280807.1	lcl|NZ_AHNG02000018.1_cds_WP_002733618.1_1850	25.000	176	220
WP_004280570.1	lcl|NZ_AHNG02000018.1_cds_WP_002733574.1_1909	36.012	336	354
WP_004280570.1	lcl|NZ_AHNG02000018.1_cds_WP_002733667.1_1905	32.840	338	354
WP_004280570.1	lcl|NZ_AHNG02000019.1_cds_WP_002730849.1_1719	33.333	288	354
WP_004280570.1	lcl|NZ_AHNG02000018.1_cds_WP_002733574.1_1909	36.012	336	354
WP_004280570.1	lcl|NZ_AHNG02000018.1_cds_WP_002733667.1_1905	32.840	338	354
WP_004280570.1	lcl|NZ_AHNG02000019.1_cds_WP_002730849.1_1719	33.333	288	354
WP_004280623.1	lcl|NZ_AHNG02000031.1_cds_WP_002728347.1_433	30.476	210	230
WP_004280623.1	lcl|NZ_AHNG02000006.1_cds_WP_002723863.1_2447	29.091	110	230
WP_004280623.1	lcl|NZ_AHNG02000018.1_cds_WP_002733600.1_1886	28.814	118	230
WP_004280359.1	lcl|NZ_AHNG02000018.1_cds_WP_002733739.1_1899	41.436	613	599
WP_004280359.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS07525_1540	27.049	610	599
WP_004280359.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS07525_1540	38.095	84	599
WP_004280004.1	lcl|NZ_AHNG02000016.1_cds_WP_002728994.1_2117	30.914	372	387
WP_004280004.1	lcl|NZ_AHNG02000018.1_cds_WP_002733587.1_1930	36.667	240	387
WP_004280004.1	lcl|NZ_AHNG02000018.1_cds_WP_002733737.1_1924	32.420	219	387
WP_004280004.1	lcl|NZ_AHNG02000018.1_cds_WP_002733556.1_1859	31.095	283	387
WP_004280004.1	lcl|NZ_AHNG02000018.1_cds_WP_002733599.1_1911	31.939	263	387
WP_004280004.1	lcl|NZ_AHNG02000018.1_cds_WP_002733730.1_1904	26.776	366	387
WP_004280004.1	lcl|NZ_AHNG02000031.1_cds_WP_002724694.1_505	28.173	323	387
WP_004280004.1	lcl|NZ_AHNG02000006.1_cds_WP_002724641.1_2536	25.137	366	387
WP_004280066.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS07525_1540	40.146	548	583
WP_004280066.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS07525_1540	53.846	52	583
WP_004280066.1	lcl|NZ_AHNG02000018.1_cds_WP_002733739.1_1899	26.720	625	583
WP_004280553.1	lcl|NZ_AHNG02000003.1_cds_WP_002731991.1_3051	22.835	127	572
WP_004280553.1	lcl|NZ_AHNG02000018.1_cds_WP_002733692.1_1890	19.444	216	572
