WP_002764162.1	lcl|NZ_RQFA01000066.1_cds_WP_135590643.1_423	89.024	82	106
WP_004279997.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	77.492	311	327
WP_004279997.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	24.031	258	327
WP_004279997.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	23.148	324	327
WP_004279997.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	24.434	221	327
WP_004280807.1	lcl|NZ_RQFA01000066.1_cds_WP_246057563.1_371	34.343	99	220
WP_004280807.1	lcl|NZ_RQFA01000066.1_cds_WP_135593074.1_389	29.915	117	220
WP_004280807.1	lcl|NZ_RQFA01000066.1_cds_WP_210412919.1_373	29.358	109	220
WP_004280807.1	lcl|NZ_RQFA01000066.1_cds_WP_135593076.1_390	23.148	216	220
WP_004280807.1	lcl|NZ_RQFA01000066.1_cds_WP_135590565.1_510	27.957	93	220
WP_004280807.1	lcl|NZ_RQFA01000008.1_cds_WP_135592840.1_2905	26.882	93	220
WP_004280570.1	lcl|NZ_RQFA01000066.1_cds_WP_135590650.1_416	37.288	354	354
WP_004280570.1	lcl|NZ_RQFA01000066.1_cds_WP_135590656.1_410	36.391	338	354
WP_004280570.1	lcl|NZ_RQFA01000014.1_cds_WP_135595439.1_1503	33.684	285	354
WP_004280570.1	lcl|NZ_RQFA01000066.1_cds_WP_135590650.1_416	37.288	354	354
WP_004280570.1	lcl|NZ_RQFA01000066.1_cds_WP_135590656.1_410	36.391	338	354
WP_004280570.1	lcl|NZ_RQFA01000014.1_cds_WP_135595439.1_1503	33.684	285	354
WP_004280623.1	lcl|NZ_RQFA01000020.1_cds_WP_135590890.1_3324	34.286	210	230
WP_004280623.1	lcl|NZ_RQFA01000015.1_cds_WP_135594764.1_3041	32.727	110	230
WP_004280623.1	lcl|NZ_RQFA01000066.1_cds_WP_135590668.1_396	27.200	125	230
WP_004280623.1	lcl|NZ_RQFA01000066.1_cds_WP_135590651.1_415	36.538	52	230
WP_004280004.1	lcl|NZ_RQFA01000066.1_cds_WP_135590659.1_407	43.096	239	387
WP_004280004.1	lcl|NZ_RQFA01000066.1_cds_WP_135593070.1_387	31.378	341	387
WP_004280004.1	lcl|NZ_RQFA01000015.1_cds_WP_210412911.1_3012	31.099	373	387
WP_004280004.1	lcl|NZ_RQFA01000066.1_cds_WP_135590647.1_419	32.677	254	387
WP_004280004.1	lcl|NZ_RQFA01000072.1_cds_WP_135591657.1_2747	27.726	321	387
WP_004280004.1	lcl|NZ_RQFA01000046.1_cds_WP_167881183.1_2075	27.542	236	387
WP_004280553.1	lcl|NZ_RQFA01000073.1_cds_WP_135589913.1_1831	23.016	126	572
WP_004280553.1	lcl|NZ_RQFA01000073.1_cds_WP_135589913.1_1831	23.016	126	572
WP_004280727.1	lcl|NZ_RQFA01000066.1_cds_WP_135590659.1_407	35.452	299	417
WP_004280727.1	lcl|NZ_RQFA01000066.1_cds_WP_135593070.1_387	39.910	223	417
WP_004280727.1	lcl|NZ_RQFA01000015.1_cds_WP_210412911.1_3012	29.052	327	417
WP_004280727.1	lcl|NZ_RQFA01000066.1_cds_WP_135590647.1_419	29.249	253	417
WP_004280727.1	lcl|NZ_RQFA01000072.1_cds_WP_135591657.1_2747	28.958	259	417
WP_004280727.1	lcl|NZ_RQFA01000046.1_cds_WP_167881183.1_2075	23.333	240	417
WP_237578348.1	lcl|NZ_RQFA01000072.1_cds_WP_135591694.1_2723	28.319	113	207
WP_237578348.1	lcl|NZ_RQFA01000056.1_cds_WP_135595725.1_3151	33.333	102	207
WP_237578348.1	lcl|NZ_RQFA01000066.1_cds_WP_135590470.1_616	29.508	122	207
WP_237578348.1	lcl|NZ_RQFA01000039.1_cds_WP_246057512.1_2961	28.448	116	207
WP_237578348.1	lcl|NZ_RQFA01000066.1_cds_WP_135593068.1_386	31.507	73	207
WP_237578348.1	lcl|NZ_RQFA01000004.1_cds_WP_135590741.1_3458	33.036	112	207
WP_004280422.1	lcl|NZ_RQFA01000020.1_cds_WP_135590890.1_3324	29.825	228	242
WP_004280656.1	lcl|NZ_RQFA01000080.1_cds_WP_135593727.1_130	32.271	251	255
WP_004280656.1	lcl|NZ_RQFA01000061.1_cds_WP_135592070.1_2216	27.059	255	255
WP_004280656.1	lcl|NZ_RQFA01000015.1_cds_WP_135594780.1_3050	26.415	265	255
WP_004280656.1	lcl|NZ_RQFA01000072.1_cds_WP_135591562.1_2798	26.054	261	255
WP_004280656.1	lcl|NZ_RQFA01000073.1_cds_WP_135589940.1_1803	26.275	255	255
WP_004280656.1	lcl|NZ_RQFA01000008.1_cds_WP_135592715.1_2844	24.164	269	255
WP_004280656.1	lcl|NZ_RQFA01000088.1_cds_WP_246057633.1_3575	26.639	244	255
WP_004280656.1	lcl|NZ_RQFA01000026.1_cds_WP_135592931.1_1723	26.667	195	255
WP_004280656.1	lcl|NZ_RQFA01000080.1_cds_WP_135593925.1_270	25.137	183	255
WP_004280656.1	lcl|NZ_RQFA01000073.1_cds_WP_135590370.1_1949	27.230	213	255
WP_004280656.1	lcl|NZ_RQFA01000037.1_cds_WP_135595313.1_737	25.118	211	255
WP_004280656.1	lcl|NZ_RQFA01000007.1_cds_WP_135591159.1_3367	24.380	242	255
WP_004280656.1	lcl|NZ_RQFA01000028.1_cds_WP_135590821.1_2407	24.868	189	255
WP_004280656.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	36.620	71	255
WP_004280656.1	lcl|NZ_RQFA01000010.1_cds_WP_135591792.1_1033	21.765	170	255
WP_004280656.1	lcl|NZ_RQFA01000010.1_cds_WP_135593130.1_937	23.153	203	255
WP_004280493.1	lcl|NZ_RQFA01000048.1_cds_WP_135591512.1_2525	29.721	323	314
WP_004280493.1	lcl|NZ_RQFA01000048.1_cds_WP_135594332.1_2595	27.273	176	314
WP_004280493.1	lcl|NZ_RQFA01000037.1_cds_WP_135595342.1_703	26.804	194	314
WP_004280493.1	lcl|NZ_RQFA01000014.1_cds_WP_135595739.1_1402	25.101	247	314
WP_004280665.1	lcl|NZ_RQFA01000066.1_cds_WP_135590650.1_416	38.571	280	282
WP_004280665.1	lcl|NZ_RQFA01000014.1_cds_WP_135595439.1_1503	39.245	265	282
WP_004280665.1	lcl|NZ_RQFA01000066.1_cds_WP_135590656.1_410	34.201	269	282
WP_004280909.1	lcl|NZ_RQFA01000015.1_cds_WP_210412911.1_3012	38.903	401	401
WP_004280909.1	lcl|NZ_RQFA01000066.1_cds_WP_135590659.1_407	34.043	376	401
WP_004280909.1	lcl|NZ_RQFA01000066.1_cds_WP_135593070.1_387	31.135	379	401
WP_004280909.1	lcl|NZ_RQFA01000066.1_cds_WP_135590647.1_419	28.669	293	401
WP_004280909.1	lcl|NZ_RQFA01000046.1_cds_WP_167881183.1_2075	24.812	399	401
WP_004280909.1	lcl|NZ_RQFA01000072.1_cds_WP_135591657.1_2747	27.701	361	401
WP_004280488.1	lcl|NZ_RQFA01000033.1_cds_WP_167881187.1_3256	31.975	319	568
WP_004280488.1	lcl|NZ_RQFA01000046.1_cds_WP_135736183.1_2114	31.905	210	568
WP_004280488.1	lcl|NZ_RQFA01000080.1_cds_WP_135593517.1_241	30.531	226	568
WP_004280488.1	lcl|NZ_RQFA01000048.1_cds_WP_135590851.1_2547	31.050	219	568
WP_004280488.1	lcl|NZ_RQFA01000066.1_cds_WP_135590550.1_526	31.336	217	568
WP_004280488.1	lcl|NZ_RQFA01000032.1_cds_WP_135592331.1_1171	28.649	185	568
WP_004280488.1	lcl|NZ_RQFA01000041.1_cds_WP_135595199.1_3754	30.198	202	568
WP_004280488.1	lcl|NZ_RQFA01000028.1_cds_WP_135592637.1_2508	29.500	200	568
WP_004280488.1	lcl|NZ_RQFA01000074.1_cds_WP_135595570.1_3721	30.189	212	568
WP_004280488.1	lcl|NZ_RQFA01000032.1_cds_WP_167881217.1_1308	31.633	196	568
WP_004280488.1	lcl|NZ_RQFA01000080.1_cds_WP_135590943.1_6	31.250	192	568
WP_004280488.1	lcl|NZ_RQFA01000063.1_cds_WP_135595604.1_3173	27.982	218	568
WP_004280488.1	lcl|NZ_RQFA01000008.1_cds_WP_135592679.1_2824	26.111	180	568
WP_004280488.1	lcl|NZ_RQFA01000032.1_cds_WP_135590806.1_1152	27.500	200	568
WP_004280488.1	lcl|NZ_RQFA01000072.1_cds_WP_135591720.1_2709	28.571	203	568
WP_004280488.1	lcl|NZ_RQFA01000080.1_cds_WP_135590942.1_5	27.500	240	568
