WP_002764162.1	lcl|NZ_AOVG01000151.1_cds_WP_000340715.1_3242	93.902	82	106
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	91.613	310	327
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_000093099.1_3221	58.730	63	327
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	28.175	252	327
WP_004279997.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	22.936	327	327
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	23.656	186	327
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	22.414	290	327
WP_004279997.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	24.847	326	327
WP_004279997.1	lcl|NZ_AOVG01000143.1_cds_WP_001984071.1_3092	23.529	306	327
WP_004280069.1	lcl|NZ_AOVG01000151.1_cds_WP_000202830.1_3202	42.210	353	361
WP_004280807.1	lcl|NZ_AOVG01000151.1_cds_WP_000282880.1_3163	29.787	235	220
WP_004280807.1	lcl|NZ_AOVG01000125.1_cds_WP_001099029.1_2548	26.906	223	220
WP_004280807.1	lcl|NZ_AOVG01000151.1_cds_WP_001068986.1_3184	30.435	92	220
WP_004280807.1	lcl|NZ_AOVG01000053.1_cds_WP_000840858.1_816	29.808	104	220
WP_004280807.1	lcl|NZ_AOVG01000154.1_cds_WP_000868621.1_3401	29.670	91	220
WP_004280807.1	lcl|NZ_AOVG01000147.1_cds_WP_000262844.1_3119	24.638	207	220
WP_004280807.1	lcl|NZ_AOVG01000097.1_cds_WP_001114267.1_1658	26.136	176	220
WP_004280570.1	lcl|NZ_AOVG01000151.1_cds_WP_001230564.1_3209	35.988	339	354
WP_004280570.1	lcl|NZ_AOVG01000151.1_cds_WP_000582618.1_3205	33.742	326	354
WP_004280570.1	lcl|NZ_AOVG01000015.1_cds_WP_001011675.1_91	33.898	295	354
WP_004280570.1	lcl|NZ_AOVG01000151.1_cds_WP_001230564.1_3209	35.988	339	354
WP_004280570.1	lcl|NZ_AOVG01000151.1_cds_WP_000582618.1_3205	33.742	326	354
WP_004280570.1	lcl|NZ_AOVG01000015.1_cds_WP_001011675.1_91	33.898	295	354
WP_004280623.1	lcl|NZ_AOVG01000105.1_cds_WP_001014594.1_1824	28.365	208	230
WP_004280623.1	lcl|NZ_AOVG01000087.1_cds_WP_000721859.1_1439	30.000	110	230
WP_004280359.1	lcl|NZ_AOVG01000151.1_cds_WP_000698820.1_3199	42.020	614	599
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	38.211	246	387
WP_004280004.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	32.172	373	387
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	34.322	236	387
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_000947844.1_3211	31.559	263	387
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_001198107.1_3234	36.893	206	387
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_000346036.1_3204	27.147	361	387
WP_004280004.1	lcl|NZ_AOVG01000151.1_cds_WP_000575178.1_3165	29.682	283	387
WP_004280004.1	lcl|NZ_AOVG01000087.1_cds_WP_000538752.1_1457	27.103	321	387
WP_004280004.1	lcl|NZ_AOVG01000119.1_cds_WP_001982414.1_2349	26.160	237	387
WP_004280066.1	lcl|NZ_AOVG01000151.1_cds_WP_000698820.1_3199	27.157	626	583
WP_004280553.1	lcl|NZ_AOVG01000132.1_cds_WP_000613386.1_2825	23.077	130	572
WP_004280553.1	lcl|NZ_AOVG01000087.1_cds_WP_000721859.1_1439	33.333	117	572
WP_004280553.1	lcl|NZ_AOVG01000132.1_cds_WP_000613386.1_2825	23.077	130	572
WP_004280553.1	lcl|NZ_AOVG01000087.1_cds_WP_000721859.1_1439	33.333	117	572
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_001198107.1_3234	36.667	270	417
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	34.717	265	417
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_000575178.1_3165	35.039	254	417
WP_004280727.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	28.440	327	417
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_000346036.1_3204	29.367	395	417
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	37.850	214	417
WP_004280727.1	lcl|NZ_AOVG01000151.1_cds_WP_000947844.1_3211	27.239	268	417
WP_004280727.1	lcl|NZ_AOVG01000087.1_cds_WP_000538752.1_1457	27.668	253	417
WP_004280727.1	lcl|NZ_AOVG01000119.1_cds_WP_001982414.1_2349	24.280	243	417
WP_237578347.1	lcl|NZ_AOVG01000151.1_cds_WP_000698820.1_3199	42.454	603	611
WP_004280422.1	lcl|NZ_AOVG01000105.1_cds_WP_001014594.1_1824	27.236	246	242
WP_004280656.1	lcl|NZ_AOVG01000030.1_cds_WP_000998676.1_322	32.271	251	255
WP_004280656.1	lcl|NZ_AOVG01000068.1_cds_WP_000566240.1_1070	27.843	255	255
WP_004280656.1	lcl|NZ_AOVG01000084.1_cds_WP_000043153.1_1403	26.038	265	255
WP_004280656.1	lcl|NZ_AOVG01000017.1_cds_WP_000653653.1_108	26.820	261	255
WP_004280656.1	lcl|NZ_AOVG01000068.1_cds_WP_001968389.1_1098	27.757	263	255
WP_004280656.1	lcl|NZ_AOVG01000037.1_cds_WP_000351752.1_452	24.535	269	255
WP_004280656.1	lcl|NZ_AOVG01000109.1_cds_WP_000646914.1_1966	27.568	185	255
WP_004280656.1	lcl|NZ_AOVG01000102.1_cds_WP_000800040.1_1734	27.320	194	255
WP_004280656.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	27.861	201	255
WP_004280656.1	lcl|NZ_AOVG01000137.1_cds_WP_001069860.1_2971	26.220	164	255
WP_004280656.1	lcl|NZ_AOVG01000138.1_cds_WP_001074690.1_2978	24.352	193	255
WP_004280656.1	lcl|NZ_AOVG01000110.1_cds_WP_000093663.1_2044	23.000	200	255
WP_004280656.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	33.333	72	255
WP_004280656.1	lcl|NZ_AOVG01000165.1_cds_LEP2GSC148_RS0121890_3743	23.394	218	255
WP_004280493.1	lcl|NZ_AOVG01000075.1_cds_WP_002185292.1_1220	27.879	330	314
WP_004280665.1	lcl|NZ_AOVG01000151.1_cds_WP_001230564.1_3209	37.132	272	282
WP_004280665.1	lcl|NZ_AOVG01000015.1_cds_WP_001011675.1_91	38.328	287	282
WP_004280665.1	lcl|NZ_AOVG01000151.1_cds_WP_000582618.1_3205	32.302	291	282
WP_004280909.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	38.404	401	401
WP_004280909.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	33.600	375	401
WP_004280909.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	31.452	372	401
