WP_002764162.1	lcl|NZ_AOWT01000138.1_cds_WP_000340715.1_3193	93.902	82	106
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_000410273.1_3194	91.613	310	327
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_000093099.1_3214	58.730	63	327
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_000646250.1_3197	28.175	252	327
WP_004279997.1	lcl|NZ_AOWT01000033.1_cds_WP_000744700.1_432	22.936	327	327
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_000600889.1_3223	23.656	186	327
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_000723090.1_3276	22.414	290	327
WP_004279997.1	lcl|NZ_AOWT01000138.1_cds_WP_001067557.1_3200	24.847	326	327
WP_004279997.1	lcl|NZ_AOWT01000015.1_cds_WP_001984071.1_81	23.529	306	327
WP_004280069.1	lcl|NZ_AOWT01000138.1_cds_WP_000202830.1_3233	42.210	353	361
WP_004280807.1	lcl|NZ_AOWT01000138.1_cds_WP_000282880.1_3272	29.787	235	220
WP_004280807.1	lcl|NZ_AOWT01000086.1_cds_WP_001099029.1_1723	26.906	223	220
WP_004280807.1	lcl|NZ_AOWT01000138.1_cds_WP_001068986.1_3251	30.435	92	220
WP_004280807.1	lcl|NZ_AOWT01000091.1_cds_WP_000840858.1_1822	29.808	104	220
WP_004280807.1	lcl|NZ_AOWT01000093.1_cds_WP_000868621.1_1866	29.670	91	220
WP_004280807.1	lcl|NZ_AOWT01000118.1_cds_WP_000262844.1_2690	24.638	207	220
WP_004280807.1	lcl|NZ_AOWT01000138.1_cds_WP_001114267.1_3279	26.136	176	220
WP_004280570.1	lcl|NZ_AOWT01000138.1_cds_WP_001230564.1_3226	35.988	339	354
WP_004280570.1	lcl|NZ_AOWT01000138.1_cds_WP_000582618.1_3230	33.742	326	354
WP_004280570.1	lcl|NZ_AOWT01000114.1_cds_WP_001011675.1_2566	33.898	295	354
WP_004280570.1	lcl|NZ_AOWT01000138.1_cds_WP_001230564.1_3226	35.988	339	354
WP_004280570.1	lcl|NZ_AOWT01000138.1_cds_WP_000582618.1_3230	33.742	326	354
WP_004280570.1	lcl|NZ_AOWT01000114.1_cds_WP_001011675.1_2566	33.898	295	354
WP_004280623.1	lcl|NZ_AOWT01000108.1_cds_WP_001014594.1_2348	28.365	208	230
WP_004280623.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	30.000	110	230
WP_004280359.1	lcl|NZ_AOWT01000138.1_cds_WP_000698820.1_3236	42.020	614	599
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_000582222.1_3212	38.211	246	387
WP_004280004.1	lcl|NZ_AOWT01000029.1_cds_WP_001281953.1_320	32.172	373	387
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_000608295.1_3202	34.322	236	387
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_000947844.1_3224	31.559	263	387
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_001198107.1_3201	36.893	206	387
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_000346036.1_3231	27.147	361	387
WP_004280004.1	lcl|NZ_AOWT01000138.1_cds_WP_000575178.1_3270	29.682	283	387
WP_004280004.1	lcl|NZ_AOWT01000140.1_cds_WP_000538752.1_3348	27.103	321	387
WP_004280004.1	lcl|NZ_AOWT01000137.1_cds_WP_001982414.1_3060	26.160	237	387
WP_004280066.1	lcl|NZ_AOWT01000138.1_cds_WP_000698820.1_3236	27.157	626	583
WP_004280553.1	lcl|NZ_AOWT01000099.1_cds_WP_000613386.1_2018	23.077	130	572
WP_004280553.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	33.333	117	572
WP_004280553.1	lcl|NZ_AOWT01000099.1_cds_WP_000613386.1_2018	23.077	130	572
WP_004280553.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	33.333	117	572
WP_004280727.1	lcl|NZ_AOWT01000138.1_cds_WP_001198107.1_3201	36.667	270	417
