WP_002764162.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002725873.1_2694	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWJ010000005.1_cds_WP_016749081.1_2727	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWJ010000034.1_cds_WP_032856387.1_1759	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002742128.1_2785	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733661.1_2765	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWJ010000018.1_cds_WP_002731944.1_674	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWJ010000009.1_cds_WP_002726501.1_3359	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733618.1_2792	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740722.1_2738	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740726.1_2742	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWJ010000027.1_cds_WP_002730849.1_1288	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740722.1_2738	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740726.1_2742	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWJ010000027.1_cds_WP_002730849.1_1288	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWJ010000021.1_cds_WP_002738760.1_1013	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWJ010000013.1_cds_WP_002723863.1_362	29.091	110	230
WP_004280623.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733600.1_2756	28.814	118	230
WP_004280359.1	lcl|NZ_JADDWJ010000077.1_cds_WP_004278354.1_3117	28.550	655	599
WP_004280004.1	lcl|NZ_JADDWJ010000024.1_cds_WP_002728994.1_1171	30.914	372	387
WP_004280004.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740861.1_2703	33.898	236	387
WP_004280004.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740826.1_2702	36.408	206	387
WP_004280004.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733737.1_2723	32.420	219	387
WP_004280004.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740294.1_2783	31.095	283	387
WP_004280004.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733599.1_2736	31.939	263	387
WP_004280004.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002738884.1_3003	28.483	323	387
WP_004280004.1	lcl|NZ_JADDWJ010000007.1_cds_WP_002724641.1_3138	25.137	366	387
WP_004280066.1	lcl|NZ_JADDWJ010000077.1_cds_WP_004278354.1_3117	40.902	599	583
WP_004280553.1	lcl|NZ_JADDWJ010000048.1_cds_WP_002740796.1_2311	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740235.1_2752	19.444	216	572
WP_004280553.1	lcl|NZ_JADDWJ010000048.1_cds_WP_002740796.1_2311	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740235.1_2752	19.444	216	572
WP_004280727.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740826.1_2702	36.296	270	417
WP_004280727.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740861.1_2703	33.793	290	417
WP_004280727.1	lcl|NZ_JADDWJ010000024.1_cds_WP_002728994.1_1171	28.367	349	417
WP_004280727.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740294.1_2783	34.252	254	417
WP_004280727.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733737.1_2723	31.439	264	417
