WP_002764162.1	lcl|NZ_AHNH02000043.1_cds_WP_000340715.1_1821	93.902	82	106
WP_004279997.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	91.613	310	327
WP_004279997.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	28.175	252	327
WP_004279997.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	22.936	327	327
WP_004279997.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	23.656	186	327
WP_004279997.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	22.414	290	327
WP_004279997.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	22.086	326	327
WP_004279997.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	24.847	326	327
WP_004279997.1	lcl|NZ_AHNH02000029.1_cds_WP_001984071.1_2657	23.529	306	327
WP_004280069.1	lcl|NZ_AHNH02000043.1_cds_WP_000202827.1_1777	42.210	353	361
WP_004280807.1	lcl|NZ_AHNH02000028.1_cds_WP_000282884.1_2739	29.362	235	220
WP_004280807.1	lcl|NZ_AHNH02000067.1_cds_WP_001099037.1_1316	26.457	223	220
WP_004280807.1	lcl|NZ_AHNH02000043.1_cds_WP_001068986.1_1760	30.435	92	220
WP_004280807.1	lcl|NZ_AHNH02000002.1_cds_WP_000840860.1_3986	29.808	104	220
WP_004280807.1	lcl|NZ_AHNH02000026.1_cds_WP_000868624.1_3004	29.670	91	220
WP_004280807.1	lcl|NZ_AHNH02000035.1_cds_WP_000262844.1_2402	24.638	207	220
WP_004280807.1	lcl|NZ_AHNH02000028.1_cds_WP_001114267.1_2732	26.136	176	220
WP_004280570.1	lcl|NZ_AHNH02000043.1_cds_WP_001230568.1_1784	35.693	339	354
WP_004280570.1	lcl|NZ_AHNH02000043.1_cds_WP_000582615.1_1780	33.742	326	354
WP_004280570.1	lcl|NZ_AHNH02000074.1_cds_WP_001011674.1_1111	33.898	295	354
WP_004280570.1	lcl|NZ_AHNH02000043.1_cds_WP_001230568.1_1784	35.693	339	354
WP_004280570.1	lcl|NZ_AHNH02000043.1_cds_WP_000582615.1_1780	33.742	326	354
WP_004280570.1	lcl|NZ_AHNH02000074.1_cds_WP_001011674.1_1111	33.898	295	354
WP_004280623.1	lcl|NZ_AHNH02000093.1_cds_LEP1GSC092_RS210255_273	47.664	107	230
WP_004280623.1	lcl|NZ_AHNH02000004.1_cds_WP_002079349.1_3921	28.365	208	230
WP_004280623.1	lcl|NZ_AHNH02000069.1_cds_WP_000721859.1_1242	30.000	110	230
WP_004280004.1	lcl|NZ_AHNH02000029.1_cds_WP_001281953.1_2620	32.172	373	387
WP_004280004.1	lcl|NZ_AHNH02000043.1_cds_WP_000608292.1_1812	34.322	236	387
WP_004280004.1	lcl|NZ_AHNH02000043.1_cds_WP_000947840.1_1786	31.559	263	387
WP_004280004.1	lcl|NZ_AHNH02000043.1_cds_WP_001198107.1_1813	36.893	206	387
WP_004280004.1	lcl|NZ_AHNH02000043.1_cds_WP_000575398.1_1797	32.877	219	387
WP_004280004.1	lcl|NZ_AHNH02000043.1_cds_WP_000346038.1_1779	26.944	360	387
WP_004280004.1	lcl|NZ_AHNH02000028.1_cds_WP_000575179.1_2741	29.682	283	387
WP_004280004.1	lcl|NZ_AHNH02000017.1_cds_WP_000538750.1_3463	27.103	321	387
WP_004280004.1	lcl|NZ_AHNH02000059.1_cds_WP_001982414.1_1424	26.160	237	387
