WP_002764162.1	lcl|NZ_JQRX01000029.1_cds_WP_002733653.1_1180	98.780	82	106
WP_004279997.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	97.742	310	327
WP_004279997.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	27.381	252	327
WP_004279997.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	24.383	324	327
WP_004279997.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	22.337	291	327
WP_004279997.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	25.723	311	327
WP_004279997.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	21.387	173	327
WP_004279997.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	24.503	151	327
WP_004280069.1	lcl|NZ_JQRX01000029.1_cds_WP_002733530.1_1226	41.076	353	361
WP_004280807.1	lcl|NZ_JQRX01000075.1_cds_WP_002733776.1_2615	26.180	233	220
WP_004280807.1	lcl|NZ_JQRX01000013.1_cds_WP_002736203.1_491	26.126	222	220
WP_004280807.1	lcl|NZ_JQRX01000029.1_cds_WP_002733661.1_1252	33.696	92	220
WP_004280807.1	lcl|NZ_JQRX01000052.1_cds_WP_002731944.1_2062	30.172	116	220
WP_004280807.1	lcl|NZ_JQRX01000075.1_cds_WP_061236740.1_2622	24.571	175	220
WP_004280807.1	lcl|NZ_JQRX01000020.1_cds_WP_002734441.1_710	29.787	94	220
WP_004280570.1	lcl|NZ_JQRX01000029.1_cds_WP_002733574.1_1219	36.012	336	354
WP_004280570.1	lcl|NZ_JQRX01000029.1_cds_WP_002733667.1_1223	32.840	338	354
WP_004280570.1	lcl|NZ_JQRX01000048.1_cds_WP_002730849.1_1947	33.333	288	354
WP_004280570.1	lcl|NZ_JQRX01000029.1_cds_WP_002733574.1_1219	36.012	336	354
WP_004280570.1	lcl|NZ_JQRX01000029.1_cds_WP_002733667.1_1223	32.840	338	354
WP_004280570.1	lcl|NZ_JQRX01000048.1_cds_WP_002730849.1_1947	33.333	288	354
WP_004280623.1	lcl|NZ_JQRX01000109.1_cds_WP_002728347.1_3128	30.476	210	230
WP_004280623.1	lcl|NZ_JQRX01000040.1_cds_WP_002723863.1_1658	29.091	110	230
WP_004280623.1	lcl|NZ_JQRX01000029.1_cds_WP_002733600.1_1243	28.814	118	230
WP_004280359.1	lcl|NZ_JQRX01000029.1_cds_WP_002733739.1_1230	41.436	613	599
WP_004280359.1	lcl|NZ_JQRX01000014.1_cds_WP_002766824.1_556	28.702	655	599
WP_004280004.1	lcl|NZ_JQRX01000076.1_cds_WP_002728994.1_2654	30.914	372	387
WP_004280004.1	lcl|NZ_JQRX01000029.1_cds_WP_002733587.1_1198	36.667	240	387
WP_004280004.1	lcl|NZ_JQRX01000029.1_cds_WP_002733737.1_1204	32.420	219	387
