WP_002764162.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWK010000032.1_cds_WP_032856387.1_1685	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWK010000005.1_cds_WP_002742128.1_2772	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733661.1_2752	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWK010000019.1_cds_WP_002731944.1_747	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWK010000009.1_cds_WP_002726501.1_3374	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733618.1_2779	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWK010000033.1_cds_WP_002738760.1_1727	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWK010000013.1_cds_WP_002723863.1_352	29.091	110	230
WP_004280623.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733600.1_2743	28.814	118	230
WP_004280359.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	28.550	655	599
WP_004280004.1	lcl|NZ_JADDWK010000024.1_cds_WP_002728994.1_1198	30.914	372	387
WP_004280004.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740861.1_2690	33.898	236	387
WP_004280004.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740826.1_2689	36.408	206	387
WP_004280004.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733737.1_2710	32.420	219	387
WP_004280004.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740294.1_2770	31.095	283	387
WP_004280004.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733599.1_2723	31.939	263	387
WP_004280004.1	lcl|NZ_JADDWK010000006.1_cds_WP_002738884.1_2989	28.483	323	387
WP_004280004.1	lcl|NZ_JADDWK010000007.1_cds_WP_002724641.1_3123	25.137	366	387
WP_004280066.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	40.902	599	583
WP_004280553.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	19.444	216	572
WP_004280553.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	22.835	127	572
WP_004280553.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	19.444	216	572
WP_004280727.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740826.1_2689	36.296	270	417
WP_004280727.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740861.1_2690	33.793	290	417
WP_004280727.1	lcl|NZ_JADDWK010000024.1_cds_WP_002728994.1_1198	28.367	349	417
WP_004280727.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740294.1_2770	34.252	254	417
WP_004280727.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733737.1_2710	31.439	264	417
WP_004280727.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733599.1_2723	29.461	241	417
WP_004280727.1	lcl|NZ_JADDWK010000006.1_cds_WP_002738884.1_2989	28.452	239	417
WP_004280727.1	lcl|NZ_JADDWK010000007.1_cds_WP_002724641.1_3123	25.103	243	417
WP_237578347.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	30.255	628	611
WP_237578348.1	lcl|NZ_JADDWK010000023.1_cds_WP_002724246.1_1149	34.234	111	207
WP_004280422.1	lcl|NZ_JADDWK010000033.1_cds_WP_002738760.1_1727	28.571	245	242
WP_004280656.1	lcl|NZ_JADDWK010000022.1_cds_WP_002739054.1_1104	33.466	251	255
WP_004280656.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733582.1_2745	27.059	255	255
WP_004280656.1	lcl|NZ_JADDWK010000020.1_cds_WP_002728745.1_947	27.451	255	255
WP_004280656.1	lcl|NZ_JADDWK010000052.1_cds_WP_002722237.1_2533	28.685	251	255
